time,open,high,low,close,tick_volume,spread,real_volume
2026-01-26 12:00:00,0.59701,0.59738,0.59695,0.59725,603,9,0
2026-01-26 12:30:00,0.59724,0.59748,0.59695,0.59695,575,9,0
2026-01-26 13:00:00,0.59697,0.59699,0.59632,0.59638,542,10,0
2026-01-26 13:30:00,0.59639,0.59698,0.59628,0.59689,471,9,0
2026-01-26 14:00:00,0.59688,0.59709,0.59659,0.59668,556,9,0
2026-01-26 14:30:00,0.59669,0.59687,0.59622,0.59628,548,9,0
2026-01-26 15:00:00,0.59627,0.59629,0.59539,0.5959,688,9,0
2026-01-26 15:30:00,0.59591,0.59647,0.59568,0.5964,883,9,0
2026-01-26 16:00:00,0.59641,0.5975,0.59634,0.59731,823,8,0
2026-01-26 16:30:00,0.59735,0.59865,0.59726,0.59861,1087,8,0
2026-01-26 17:00:00,0.5986,0.5989,0.5983,0.5984,980,9,0
2026-01-26 17:30:00,0.59841,0.59934,0.59821,0.59934,1018,9,0
2026-01-26 18:00:00,0.59932,0.59961,0.59824,0.5984,1002,9,0
2026-01-26 18:30:00,0.59841,0.59888,0.59832,0.59878,890,10,0
2026-01-26 19:00:00,0.59877,0.59986,0.59869,0.59896,745,8,0
2026-01-26 19:30:00,0.59896,0.59912,0.59873,0.59904,570,3,0
2026-01-26 20:00:00,0.59904,0.59962,0.599,0.59943,556,9,0
2026-01-26 20:30:00,0.59944,0.59944,0.59884,0.59887,493,3,0
2026-01-26 21:00:00,0.59885,0.59886,0.59832,0.59833,681,9,0
2026-01-26 21:30:00,0.5983,0.59836,0.59773,0.59786,581,9,0
2026-01-26 22:00:00,0.59785,0.59797,0.59743,0.5975,565,4,0
2026-01-26 22:30:00,0.59752,0.5977,0.59749,0.59752,378,2,0
2026-01-26 23:00:00,0.59755,0.5977,0.59726,0.59731,278,9,0
2026-01-26 23:30:00,0.59731,0.59736,0.59714,0.5972,437,9,0
2026-01-27 00:00:00,0.5971,0.5971,0.59683,0.59692,121,26,0
2026-01-27 00:30:00,0.59685,0.597,0.59648,0.59682,211,23,0
2026-01-27 01:00:00,0.5968,0.59717,0.59669,0.59713,176,9,0
2026-01-27 01:30:00,0.59713,0.59718,0.59689,0.59695,244,9,0
2026-01-27 02:00:00,0.59694,0.5972,0.59665,0.59667,458,6,0
2026-01-27 02:30:00,0.59667,0.59687,0.59592,0.59596,462,9,0
2026-01-27 03:00:00,0.59598,0.59642,0.59588,0.59638,623,9,0
2026-01-27 03:30:00,0.5964,0.59696,0.5963,0.59673,490,9,0
2026-01-27 04:00:00,0.59673,0.59736,0.59645,0.59725,511,6,0
2026-01-27 04:30:00,0.59725,0.59784,0.59713,0.59715,556,9,0
2026-01-27 05:00:00,0.59715,0.59715,0.59632,0.59643,466,6,0
2026-01-27 05:30:00,0.59643,0.59694,0.59643,0.59669,375,7,0
2026-01-27 06:00:00,0.59669,0.5969,0.59626,0.59645,426,5,0
2026-01-27 06:30:00,0.59644,0.59654,0.59606,0.59641,371,5,0
2026-01-27 07:00:00,0.59641,0.5965,0.59615,0.5964,320,4,0
