time,open,high,low,close,tick_volume,spread,real_volume
2024-07-16 00:00:00,0.67586,0.67641,0.67504,0.67505,2875,3,0
2024-07-16 04:00:00,0.67505,0.6752,0.67413,0.67418,5668,3,0
2024-07-16 08:00:00,0.67418,0.67461,0.67324,0.67383,6053,3,0
2024-07-16 12:00:00,0.67383,0.67479,0.67175,0.67235,6734,3,0
2024-07-16 16:00:00,0.67234,0.67267,0.67144,0.67256,9778,3,0
2024-07-16 20:00:00,0.67255,0.67362,0.67241,0.67331,4303,0,0
2024-07-17 00:00:00,0.67316,0.6735,0.67251,0.67313,3917,3,0
2024-07-17 04:00:00,0.67312,0.67413,0.67279,0.67368,5328,3,0
2024-07-17 08:00:00,0.67368,0.67537,0.67289,0.67527,8639,3,0
2024-07-17 12:00:00,0.67526,0.67545,0.67374,0.67388,7636,3,0
2024-07-17 16:00:00,0.67385,0.67436,0.67207,0.67256,10433,3,0
2024-07-17 20:00:00,0.67255,0.673,0.67208,0.67287,5218,1,0
2024-07-18 00:00:00,0.67278,0.67316,0.67216,0.67218,4490,3,0
2024-07-18 04:00:00,0.67218,0.67405,0.67146,0.67371,7334,3,0
2024-07-18 08:00:00,0.67371,0.67433,0.67323,0.6736,7879,3,0
2024-07-18 12:00:00,0.6736,0.67396,0.67298,0.67344,6110,3,0
2024-07-18 16:00:00,0.67344,0.67405,0.6721,0.67255,10845,3,0
2024-07-18 20:00:00,0.67254,0.6726,0.66974,0.67055,6074,1,0
2024-07-19 00:00:00,0.6703,0.67084,0.66948,0.66999,3770,3,0
2024-07-19 04:00:00,0.66999,0.67062,0.66955,0.66992,6185,3,0
2024-07-19 08:00:00,0.66992,0.67072,0.66896,0.66909,7358,3,0
2024-07-19 12:00:00,0.66909,0.66968,0.66874,0.66895,6233,3,0
2024-07-19 16:00:00,0.66895,0.66955,0.66835,0.66872,9642,3,0
2024-07-19 20:00:00,0.66873,0.66884,0.668,0.66834,5363,3,0
2024-07-22 00:00:00,0.6689,0.67021,0.66827,0.669,4509,3,0
2024-07-22 04:00:00,0.66901,0.66906,0.66624,0.66679,6886,3,0
2024-07-22 08:00:00,0.66679,0.66682,0.66608,0.66654,6854,3,0
2024-07-22 12:00:00,0.66654,0.66676,0.66435,0.6647,5328,2,0
2024-07-22 16:00:00,0.66469,0.66482,0.66311,0.66393,8379,2,0
2024-07-22 20:00:00,0.66396,0.66436,0.66391,0.66418,3856,3,0
2024-07-23 00:00:00,0.66422,0.66454,0.66323,0.66347,3321,2,0
2024-07-23 04:00:00,0.66346,0.66457,0.66312,0.66312,6047,3,0
2024-07-23 08:00:00,0.66312,0.66334,0.66209,0.66222,6166,3,0
2024-07-23 12:00:00,0.66221,0.66289,0.66187,0.66218,5199,3,0
2024-07-23 16:00:00,0.66217,0.66237,0.66114,0.66151,7095,3,0
2024-07-23 20:00:00,0.66152,0.66196,0.66109,0.66142,4364,2,0
2024-07-24 00:00:00,0.66142,0.66166,0.6607,0.66106,2954,3,0
2024-07-24 04:00:00,0.66107,0.66125,0.65835,0.65854,6953,3,0
2024-07-24 08:00:00,0.65855,0.66047,0.65848,0.65955,7699,3,0
2024-07-24 12:00:00,0.65956,0.66087,0.65898,0.66077,5888,3,0
2024-07-24 16:00:00,0.66077,0.66102,0.65934,0.65964,9649,3,0
2024-07-24 20:00:00,0.65962,0.65996,0.65775,0.65807,5738,3,0
2024-07-25 00:00:00,0.65774,0.65821,0.65571,0.65637,4048,3,0
2024-07-25 04:00:00,0.65638,0.65689,0.65404,0.65411,7873,3,0
2024-07-25 08:00:00,0.65412,0.65488,0.65253,0.65358,9322,2,0
2024-07-25 12:00:00,0.65359,0.65366,0.65135,0.65332,8823,3,0
2024-07-25 16:00:00,0.65333,0.65584,0.65297,0.65556,12102,3,0
2024-07-25 20:00:00,0.65558,0.65604,0.65334,0.65374,7398,3,0
2024-07-26 00:00:00,0.6537,0.65468,0.6532,0.65463,3664,3,0
2024-07-26 04:00:00,0.65461,0.65547,0.65428,0.65523,5493,3,0
2024-07-26 08:00:00,0.65523,0.65662,0.65509,0.65657,5726,2,0
2024-07-26 12:00:00,0.65655,0.65658,0.65517,0.65615,5095,3,0
2024-07-26 16:00:00,0.65616,0.65682,0.65503,0.65635,9375,3,0
2024-07-26 20:00:00,0.65638,0.65645,0.65444,0.65465,5438,3,0
2024-07-29 00:00:00,0.6549,0.65681,0.65454,0.65661,4152,3,0
2024-07-29 04:00:00,0.65661,0.65676,0.65469,0.65492,5847,3,0
2024-07-29 08:00:00,0.65493,0.65577,0.65408,0.6543,5582,3,0
2024-07-29 12:00:00,0.65431,0.65567,0.65376,0.65381,4180,3,0
2024-07-29 16:00:00,0.6538,0.65444,0.65239,0.65419,7658,3,0
2024-07-29 20:00:00,0.65423,0.65509,0.65388,0.65483,4366,0,0
2024-07-30 00:00:00,0.65483,0.65576,0.65386,0.65477,2828,3,0
2024-07-30 04:00:00,0.65475,0.65567,0.65333,0.65553,5462,3,0
2024-07-30 08:00:00,0.65553,0.65621,0.65474,0.65497,5596,3,0
2024-07-30 12:00:00,0.65498,0.65503,0.65341,0.65344,4049,3,0
2024-07-30 16:00:00,0.65344,0.65418,0.65289,0.65363,9978,2,0
2024-07-30 20:00:00,0.65364,0.65436,0.65318,0.65374,6183,2,0
2024-07-31 00:00:00,0.65358,0.65442,0.65288,0.65357,4266,3,0
2024-07-31 04:00:00,0.65358,0.65376,0.6482,0.64937,9257,2,0
2024-07-31 08:00:00,0.64938,0.65088,0.64795,0.64925,8678,3,0
2024-07-31 12:00:00,0.64924,0.65258,0.64865,0.65251,6782,3,0
2024-07-31 16:00:00,0.65251,0.65391,0.65235,0.65311,9202,3,0
2024-07-31 20:00:00,0.65311,0.65555,0.6516,0.65407,10292,0,0
2024-08-01 00:00:00,0.65398,0.65506,0.6537,0.65377,3748,3,0
2024-08-01 04:00:00,0.65376,0.6547,0.65235,0.65285,7629,3,0
2024-08-01 08:00:00,0.65285,0.65352,0.65146,0.65177,7232,2,0
2024-08-01 12:00:00,0.65177,0.65531,0.65136,0.65456,6948,3,0
2024-08-01 16:00:00,0.65456,0.65597,0.65063,0.65115,12444,3,0
2024-08-01 20:00:00,0.65116,0.65121,0.64886,0.65007,8588,0,0
2024-08-02 00:00:00,0.65007,0.65019,0.64864,0.64889,4890,3,0
2024-08-02 04:00:00,0.6489,0.65176,0.64865,0.65131,7079,3,0
2024-08-02 08:00:00,0.65133,0.65261,0.65074,0.6513,8592,3,0
2024-08-02 12:00:00,0.6513,0.65394,0.6501,0.65305,8619,2,0
2024-08-02 16:00:00,0.653,0.65471,0.65109,0.65153,15960,2,0
2024-08-02 20:00:00,0.65154,0.65233,0.65068,0.65109,8665,0,0
2024-08-05 00:00:00,0.65054,0.65185,0.64822,0.649,7692,2,0
2024-08-05 04:00:00,0.64898,0.65114,0.64826,0.64904,13026,2,0
2024-08-05 08:00:00,0.64904,0.64937,0.63489,0.64496,16838,2,0
2024-08-05 12:00:00,0.64496,0.64576,0.64352,0.64384,10098,3,0
2024-08-05 16:00:00,0.64383,0.65112,0.64382,0.64803,17644,2,0
2024-08-05 20:00:00,0.648,0.65018,0.64795,0.64957,9851,2,0
2024-08-06 00:00:00,0.64956,0.65396,0.64899,0.65369,8667,3,0
2024-08-06 04:00:00,0.65376,0.654,0.64911,0.65051,12359,3,0
2024-08-06 08:00:00,0.65051,0.65277,0.64921,0.65005,14193,3,0
2024-08-06 12:00:00,0.65005,0.65005,0.64724,0.64763,11782,3,0
2024-08-06 16:00:00,0.64763,0.65364,0.6475,0.65349,14805,3,0
2024-08-06 20:00:00,0.65349,0.65415,0.65165,0.65211,9275,2,0
2024-08-07 00:00:00,0.65207,0.65398,0.65071,0.6539,6658,3,0
2024-08-07 04:00:00,0.65394,0.65646,0.65304,0.65567,11849,3,0
2024-08-07 08:00:00,0.65566,0.65632,0.6535,0.6559,11559,2,0
2024-08-07 12:00:00,0.65591,0.65744,0.65536,0.65638,8192,3,0
2024-08-07 16:00:00,0.65638,0.6565,0.65404,0.65439,12036,3,0
2024-08-07 20:00:00,0.65438,0.65453,0.65134,0.65184,10143,3,0
2024-08-08 00:00:00,0.6517,0.65257,0.65071,0.65175,5990,3,0
2024-08-08 04:00:00,0.65175,0.65655,0.65169,0.65553,9473,3,0
2024-08-08 08:00:00,0.65552,0.65652,0.65427,0.65562,9062,3,0
2024-08-08 12:00:00,0.65562,0.65645,0.65457,0.65491,7895,0,0
2024-08-08 16:00:00,0.65494,0.65855,0.65452,0.65774,12076,3,0
2024-08-08 20:00:00,0.65773,0.65936,0.65716,0.65914,6821,1,0
2024-08-09 00:00:00,0.65872,0.65943,0.65802,0.65842,4252,3,0
2024-08-09 04:00:00,0.65843,0.66044,0.65836,0.65885,7178,3,0
2024-08-09 08:00:00,0.65886,0.66049,0.65824,0.65904,7040,3,0
2024-08-09 12:00:00,0.65904,0.65917,0.65662,0.65724,5382,3,0
2024-08-09 16:00:00,0.65727,0.65864,0.65679,0.65741,9794,7,0
2024-08-09 20:00:00,0.65741,0.65797,0.65688,0.65705,4913,7,0
2024-08-12 00:00:00,0.6568,0.65832,0.65646,0.65773,3769,7,0
2024-08-12 04:00:00,0.65773,0.65873,0.65766,0.65834,4488,7,0
2024-08-12 08:00:00,0.65834,0.66016,0.65771,0.65961,4925,7,0
2024-08-12 12:00:00,0.65959,0.66024,0.65899,0.65926,4156,6,0
2024-08-12 16:00:00,0.65926,0.66045,0.65832,0.65847,9163,7,0
2024-08-12 20:00:00,0.65848,0.65917,0.65816,0.65845,4952,7,0
2024-08-13 00:00:00,0.65831,0.65877,0.65786,0.65837,2726,7,0
2024-08-13 04:00:00,0.65837,0.65999,0.65801,0.65946,5531,7,0
2024-08-13 08:00:00,0.65942,0.66085,0.65855,0.66026,4860,5,0
2024-08-13 12:00:00,0.66025,0.66106,0.65902,0.6607,5614,7,0
2024-08-13 16:00:00,0.66071,0.6626,0.65933,0.66239,8317,7,0
2024-08-13 20:00:00,0.6624,0.66375,0.66182,0.66273,4421,3,0
2024-08-14 00:00:00,0.66267,0.66416,0.66204,0.66402,3342,7,0
2024-08-14 04:00:00,0.66403,0.66426,0.66177,0.66241,8769,7,0
2024-08-14 08:00:00,0.66241,0.66418,0.66224,0.66304,5566,6,0
2024-08-14 12:00:00,0.66305,0.66413,0.66128,0.66224,5636,6,0
2024-08-14 16:00:00,0.66221,0.66345,0.6601,0.66061,9926,7,0
2024-08-14 20:00:00,0.66061,0.66071,0.65947,0.65993,4695,7,0
2024-08-15 00:00:00,0.65987,0.66003,0.65885,0.65889,3229,7,0
2024-08-15 04:00:00,0.65893,0.66268,0.65684,0.66242,7495,6,0
2024-08-15 08:00:00,0.66242,0.66246,0.66161,0.66162,4150,2,0
2024-08-15 12:00:00,0.66161,0.66331,0.66041,0.6607,5110,4,0
2024-08-15 16:00:00,0.6607,0.66341,0.65954,0.66232,9743,6,0
2024-08-15 20:00:00,0.66234,0.66234,0.66087,0.66121,3975,7,0
2024-08-16 00:00:00,0.66118,0.6615,0.66069,0.66141,3030,7,0
2024-08-16 04:00:00,0.66142,0.66272,0.66116,0.66256,4470,7,0
2024-08-16 08:00:00,0.66256,0.66365,0.66239,0.66316,4069,6,0
2024-08-16 12:00:00,0.66318,0.66404,0.66227,0.66262,4488,6,0
2024-08-16 16:00:00,0.66263,0.66567,0.66231,0.66554,7711,7,0
2024-08-16 20:00:00,0.66557,0.66708,0.66542,0.66684,3541,6,0
2024-08-19 00:00:00,0.66682,0.66864,0.66381,0.66796,3448,7,0
2024-08-19 04:00:00,0.66797,0.66943,0.66771,0.66867,6207,7,0
2024-08-19 08:00:00,0.66868,0.6693,0.66768,0.66877,6199,7,0
2024-08-19 12:00:00,0.66877,0.66986,0.66831,0.66962,3994,7,0
2024-08-19 16:00:00,0.66962,0.67219,0.66925,0.67196,7351,7,0
2024-08-19 20:00:00,0.67194,0.67331,0.67171,0.67282,3917,5,0
2024-08-20 00:00:00,0.67286,0.67376,0.67234,0.67255,3214,0,0
2024-08-20 04:00:00,0.67259,0.67348,0.67127,0.67177,5765,4,0
2024-08-20 08:00:00,0.67177,0.67318,0.67132,0.67277,5161,7,0
2024-08-20 12:00:00,0.67276,0.67413,0.67273,0.6741,4346,6,0
