time,open,high,low,close,tick_volume,spread,real_volume
2025-06-17 19:00:00,21861.1,21894.5,21790.4,21800.6,22806,90,0
2025-06-17 20:00:00,21801.0,21821.5,21709.2,21727.0,25094,90,0
2025-06-17 21:00:00,21726.9,21743.3,21675.0,21741.7,24709,90,0
2025-06-17 22:00:00,21741.9,21762.0,21711.2,21720.2,23219,90,0
2025-06-17 23:00:00,21721.0,21747.4,21699.7,21716.9,10803,90,0
2025-06-18 01:00:00,21691.8,21695.5,21630.4,21639.4,8024,80,0
2025-06-18 02:00:00,21638.9,21692.0,21631.0,21671.4,8031,100,0
2025-06-18 03:00:00,21671.5,21753.5,21670.9,21744.3,10632,100,0
2025-06-18 04:00:00,21744.3,21777.1,21729.4,21740.6,8584,100,0
2025-06-18 05:00:00,21740.6,21768.3,21730.4,21744.0,5624,100,0
2025-06-18 06:00:00,21743.9,21750.8,21734.1,21736.1,4532,100,0
2025-06-18 07:00:00,21735.9,21753.1,21712.8,21746.6,4290,100,0
2025-06-18 08:00:00,21746.6,21762.5,21745.1,21755.0,4638,100,0
2025-06-18 09:00:00,21754.9,21796.9,21748.1,21770.1,8299,100,0
2025-06-18 10:00:00,21770.6,21797.8,21764.9,21780.8,10745,100,0
2025-06-18 11:00:00,21780.6,21803.6,21772.5,21798.0,8279,100,0
2025-06-18 12:00:00,21798.1,21831.6,21796.6,21797.9,6660,100,0
2025-06-18 13:00:00,21797.6,21801.4,21719.3,21723.9,10279,100,0
2025-06-18 14:00:00,21723.8,21796.4,21718.6,21774.1,9898,100,0
2025-06-18 15:00:00,21773.5,21784.8,21746.5,21754.9,9965,100,0
2025-06-18 16:00:00,21755.4,21793.6,21695.0,21769.7,19672,90,0
2025-06-18 17:00:00,21769.7,21864.1,21749.1,21847.9,24429,90,0
2025-06-18 18:00:00,21848.0,21853.6,21802.9,21807.2,21497,90,0
2025-06-18 19:00:00,21807.1,21833.2,21790.2,21796.4,21234,90,0
2025-06-18 20:00:00,21796.6,21809.0,21708.7,21792.9,21285,90,0
2025-06-18 21:00:00,21792.9,21848.4,21658.4,21682.7,27251,90,0
2025-06-18 22:00:00,21682.4,21779.8,21653.2,21715.4,27440,90,0
2025-06-18 23:00:00,21715.8,21745.0,21715.0,21729.5,8729,90,0
2025-06-19 01:00:00,21726.4,21730.6,21681.4,21706.9,3587,100,0
2025-06-19 02:00:00,21706.3,21723.6,21691.6,21717.9,3270,100,0
2025-06-19 03:00:00,21717.7,21721.2,21618.1,21661.9,9501,100,0
2025-06-19 04:00:00,21662.3,21662.9,21560.7,21609.3,10652,100,0
2025-06-19 05:00:00,21609.1,21638.1,21592.2,21614.6,6173,100,0
2025-06-19 06:00:00,21614.8,21659.3,21614.3,21652.6,4573,100,0
2025-06-19 07:00:00,21652.4,21672.4,21645.6,21667.8,3452,100,0
2025-06-19 08:00:00,21667.8,21668.2,21617.7,21621.3,4825,100,0
2025-06-19 09:00:00,21621.2,21643.9,21587.8,21620.9,9493,100,0
2025-06-19 10:00:00,21621.2,21640.9,21552.8,21565.1,14065,100,0
2025-06-19 11:00:00,21564.9,21609.3,21564.7,21596.3,10110,100,0
2025-06-19 12:00:00,21596.7,21620.4,21593.8,21601.9,6892,100,0
2025-06-19 13:00:00,21601.8,21625.8,21581.8,21615.3,7041,100,0
2025-06-19 14:00:00,21615.4,21619.6,21556.6,21583.9,9012,100,0
2025-06-19 15:00:00,21583.8,21594.1,21514.7,21533.6,10958,100,0
2025-06-19 16:00:00,21533.8,21556.2,21420.7,21455.4,16562,90,0
2025-06-19 17:00:00,21455.0,21502.2,21442.1,21496.0,16468,90,0
2025-06-19 18:00:00,21496.5,21510.1,21446.5,21450.9,16030,90,0
2025-06-19 19:00:00,21451.2,21511.7,21448.9,21468.2,11042,90,0
2025-06-20 01:00:00,21553.9,21698.9,21552.8,21663.9,11960,100,0
2025-06-20 02:00:00,21664.0,21674.1,21640.9,21656.9,7737,100,0
2025-06-20 03:00:00,21657.0,21696.8,21650.4,21657.1,9736,100,0
2025-06-20 04:00:00,21657.3,21664.9,21618.0,21645.1,9935,100,0
2025-06-20 05:00:00,21645.1,21673.1,21637.9,21662.4,5222,100,0
2025-06-20 06:00:00,21662.4,21681.4,21653.0,21670.1,4911,100,0
2025-06-20 07:00:00,21670.1,21691.1,21664.6,21678.1,3716,100,0
2025-06-20 08:00:00,21678.1,21693.1,21660.3,21692.1,5694,100,0
2025-06-20 09:00:00,21692.3,21714.0,21671.5,21680.1,8882,100,0
2025-06-20 10:00:00,21680.1,21705.1,21666.4,21698.1,9814,100,0
2025-06-20 11:00:00,21698.0,21722.4,21632.9,21638.7,11127,100,0
2025-06-20 12:00:00,21638.7,21680.7,21637.2,21673.5,8734,100,0
2025-06-20 13:00:00,21673.2,21683.2,21656.2,21672.4,7862,100,0
2025-06-20 14:00:00,21672.2,21779.2,21669.4,21740.9,12073,100,0
2025-06-20 15:00:00,21740.9,21812.6,21738.9,21802.9,15112,100,0
2025-06-20 16:00:00,21802.9,21903.7,21784.2,21792.2,22011,90,0
2025-06-20 17:00:00,21792.0,21803.0,21577.2,21596.2,27486,90,0
2025-06-20 18:00:00,21595.6,21702.8,21552.8,21629.3,26056,90,0
2025-06-20 19:00:00,21629.3,21683.5,21615.8,21665.1,23754,90,0
2025-06-20 20:00:00,21665.1,21693.2,21546.6,21620.3,23737,90,0
2025-06-20 21:00:00,21620.2,21682.0,21588.9,21596.7,21740,90,0
2025-06-20 22:00:00,21596.7,21639.3,21576.8,21623.3,23502,90,0
2025-06-23 01:00:00,21410.1,21568.5,21407.2,21543.6,15719,100,0
2025-06-23 02:00:00,21543.7,21555.3,21513.5,21545.5,8429,100,0
2025-06-23 03:00:00,21545.7,21545.8,21492.3,21516.1,11512,100,0
2025-06-23 04:00:00,21516.3,21535.1,21497.5,21524.1,8096,100,0
2025-06-23 05:00:00,21524.3,21556.5,21522.2,21543.7,6233,100,0
2025-06-23 06:00:00,21543.6,21557.2,21540.5,21551.7,4451,100,0
2025-06-23 07:00:00,21551.8,21558.6,21542.7,21549.6,3496,100,0
2025-06-23 08:00:00,21549.3,21600.0,21548.6,21594.2,7091,100,0
2025-06-23 09:00:00,21594.1,21620.2,21583.0,21604.0,7826,100,0
2025-06-23 10:00:00,21604.7,21689.2,21604.6,21681.1,13749,100,0
2025-06-23 11:00:00,21680.7,21728.8,21664.1,21691.8,11787,100,0
2025-06-23 12:00:00,21692.0,21718.8,21666.3,21668.0,9030,100,0
2025-06-23 13:00:00,21668.2,21709.1,21631.1,21642.6,10816,100,0
2025-06-23 14:00:00,21642.8,21648.8,21560.5,21609.8,13992,100,0
2025-06-23 15:00:00,21610.7,21671.0,21602.0,21667.8,12081,100,0
2025-06-23 16:00:00,21668.2,21713.1,21544.0,21709.6,22853,90,0
2025-06-23 17:00:00,21709.9,21801.8,21709.8,21738.4,28581,90,0
2025-06-23 18:00:00,21738.3,21788.2,21705.9,21721.2,26213,90,0
2025-06-23 19:00:00,21721.7,21727.9,21521.6,21622.7,29194,90,0
2025-06-23 20:00:00,21623.4,21863.5,21604.9,21834.6,28547,90,0
2025-06-23 21:00:00,21834.7,21868.0,21804.5,21819.1,22383,90,0
2025-06-23 22:00:00,21819.2,21875.5,21807.7,21854.6,23004,90,0
2025-06-23 23:00:00,21855.5,21865.8,21835.4,21853.6,7782,90,0
2025-06-24 01:00:00,21857.4,21999.9,21849.9,21987.2,10767,100,0
