time,open,high,low,close,tick_volume,spread,real_volume
2026-01-16 06:30:00,6965.2,6967.1,6964.2,6967.1,169,50,0
2026-01-16 07:00:00,6967.0,6967.6,6965.1,6967.4,300,50,0
2026-01-16 07:30:00,6967.5,6967.9,6964.9,6965.4,277,50,0
2026-01-16 08:00:00,6965.4,6966.1,6964.1,6965.4,235,50,0
2026-01-16 08:30:00,6965.6,6967.9,6964.6,6967.6,245,50,0
2026-01-16 09:00:00,6967.9,6968.6,6966.4,6967.6,266,50,0
2026-01-16 09:30:00,6967.6,6969.4,6964.6,6967.1,402,50,0
2026-01-16 10:00:00,6967.0,6970.9,6963.9,6965.2,804,50,0
2026-01-16 10:30:00,6965.1,6966.9,6960.7,6964.1,666,50,0
2026-01-16 11:00:00,6963.9,6967.9,6962.6,6967.6,826,50,0
2026-01-16 11:30:00,6967.9,6967.9,6961.9,6962.1,540,50,0
2026-01-16 12:00:00,6962.0,6965.9,6961.4,6965.4,479,50,0
2026-01-16 12:30:00,6965.5,6967.6,6964.9,6965.6,677,50,0
2026-01-16 13:00:00,6965.9,6968.1,6963.6,6967.6,536,50,0
2026-01-16 13:30:00,6967.6,6968.1,6956.1,6957.1,763,50,0
2026-01-16 14:00:00,6956.9,6959.9,6953.9,6956.6,917,50,0
2026-01-16 14:30:00,6956.9,6961.4,6951.6,6955.9,945,50,0
2026-01-16 15:00:00,6955.6,6957.4,6952.9,6956.4,1099,50,0
2026-01-16 15:30:00,6956.4,6959.2,6952.6,6954.9,1054,50,0
2026-01-16 16:00:00,6955.0,6963.4,6954.4,6960.6,1809,50,0
2026-01-16 16:30:00,6960.4,6966.2,6943.0,6943.7,5718,30,0
2026-01-16 17:00:00,6943.5,6951.7,6938.7,6940.2,4699,30,0
2026-01-16 17:30:00,6940.0,6942.5,6924.7,6942.2,4813,30,0
2026-01-16 18:00:00,6942.0,6952.5,6939.5,6951.5,3385,30,0
2026-01-16 18:30:00,6951.7,6959.2,6945.5,6951.0,2336,30,0
2026-01-16 19:00:00,6950.7,6954.0,6948.3,6949.3,2300,30,0
2026-01-16 19:30:00,6949.0,6953.0,6942.9,6943.3,1901,30,0
2026-01-16 20:00:00,6943.0,6955.8,6942.0,6954.0,1669,30,0
2026-01-16 20:30:00,6953.8,6956.5,6950.0,6950.8,1238,30,0
2026-01-16 21:00:00,6950.5,6961.5,6943.8,6944.8,2172,30,0
2026-01-16 21:30:00,6945.0,6954.5,6944.3,6951.0,1616,30,0
2026-01-16 22:00:00,6950.8,6953.0,6946.0,6946.0,1318,30,0
2026-01-16 22:30:00,6945.8,6949.3,6939.0,6940.3,2743,30,0
2026-01-19 01:00:00,6894.1,6900.5,6880.7,6891.6,4321,50,0
2026-01-19 01:30:00,6891.5,6896.5,6885.9,6896.2,2552,50,0
2026-01-19 02:00:00,6896.1,6896.5,6877.7,6881.7,3616,50,0
2026-01-19 02:30:00,6881.5,6889.0,6879.7,6886.0,2192,50,0
2026-01-19 03:00:00,6885.9,6889.7,6881.2,6883.7,2440,50,0
2026-01-19 03:30:00,6883.9,6886.0,6877.1,6878.7,1750,50,0
2026-01-19 04:00:00,6878.7,6884.2,6878.7,6883.0,1362,50,0
2026-01-19 04:30:00,6883.2,6885.5,6881.5,6885.2,627,50,0
2026-01-19 05:00:00,6885.0,6885.7,6878.5,6880.0,854,50,0
2026-01-19 05:30:00,6880.1,6882.7,6877.7,6880.5,879,50,0
2026-01-19 06:00:00,6880.7,6881.2,6878.6,6880.5,437,50,0
2026-01-19 06:30:00,6880.6,6881.2,6877.2,6878.0,348,50,0
2026-01-19 07:00:00,6878.1,6883.0,6875.5,6883.0,570,50,0
2026-01-19 07:30:00,6882.7,6883.7,6878.9,6879.7,401,50,0
2026-01-19 08:00:00,6879.5,6882.9,6879.2,6881.2,465,50,0
2026-01-19 08:30:00,6881.5,6884.5,6878.2,6878.7,580,50,0
2026-01-19 09:00:00,6878.7,6879.7,6871.4,6875.5,1824,50,0
2026-01-19 09:30:00,6875.5,6876.2,6867.2,6871.1,1766,50,0
2026-01-19 10:00:00,6871.0,6886.2,6871.0,6880.6,3419,50,0
2026-01-19 10:30:00,6880.7,6887.2,6879.1,6883.6,1756,50,0
2026-01-19 11:00:00,6883.7,6884.7,6861.5,6866.5,2485,50,0
2026-01-19 11:30:00,6866.4,6868.7,6853.2,6857.5,2705,50,0
2026-01-19 12:00:00,6857.1,6866.2,6854.5,6864.0,1745,50,0
2026-01-19 12:30:00,6863.9,6864.7,6855.0,6856.2,1387,50,0
2026-01-19 13:00:00,6856.2,6863.1,6854.2,6862.5,1529,50,0
2026-01-19 13:30:00,6862.4,6862.6,6858.7,6861.2,1126,50,0
2026-01-19 14:00:00,6861.0,6864.5,6858.0,6863.2,1145,50,0
2026-01-19 14:30:00,6863.2,6872.5,6862.7,6868.5,1023,50,0
2026-01-19 15:00:00,6868.2,6870.7,6859.5,6861.7,1118,50,0
2026-01-19 15:30:00,6861.5,6869.2,6860.2,6865.5,861,50,0
2026-01-19 16:00:00,6865.2,6869.7,6857.2,6859.5,1641,50,0
2026-01-19 16:30:00,6859.6,6862.8,6850.6,6862.8,2356,30,0
2026-01-19 17:00:00,6862.6,6867.5,6858.2,6862.6,1737,30,0
2026-01-19 17:30:00,6862.8,6866.1,6859.6,6865.1,1844,30,0
2026-01-19 18:00:00,6865.3,6875.1,6863.2,6865.1,1605,30,0
2026-01-19 18:30:00,6864.8,6873.8,6864.7,6873.1,1046,30,0
2026-01-19 19:00:00,6873.1,6879.1,6871.3,6879.1,687,30,0
2026-01-19 19:30:00,6879.3,6879.8,6875.3,6876.1,734,30,0
2026-01-20 01:00:00,6877.6,6879.9,6873.8,6875.8,1185,50,0
2026-01-20 01:30:00,6875.8,6876.3,6869.4,6870.6,650,50,0
2026-01-20 02:00:00,6870.7,6871.1,6859.6,6860.6,1943,50,0
2026-01-20 02:30:00,6860.7,6874.1,6860.1,6867.6,1715,50,0
2026-01-20 03:00:00,6867.8,6875.8,6867.6,6875.3,1959,50,0
2026-01-20 03:30:00,6875.1,6876.3,6873.1,6874.1,933,50,0
2026-01-20 04:00:00,6873.8,6875.8,6867.2,6870.3,922,50,0
2026-01-20 04:30:00,6870.6,6877.1,6870.6,6875.3,782,50,0
2026-01-20 05:00:00,6875.3,6876.8,6874.1,6875.3,480,50,0
2026-01-20 05:30:00,6875.3,6876.1,6873.3,6873.8,570,50,0
2026-01-20 06:00:00,6873.9,6874.3,6869.8,6871.3,450,50,0
2026-01-20 06:30:00,6871.2,6872.6,6865.1,6866.8,480,50,0
2026-01-20 07:00:00,6866.6,6872.8,6865.3,6871.6,1054,50,0
2026-01-20 07:30:00,6871.8,6872.6,6867.3,6868.3,814,50,0
2026-01-20 08:00:00,6868.1,6868.8,6849.1,6850.6,1789,50,0
2026-01-20 08:30:00,6850.3,6852.6,6842.3,6851.4,2472,50,0
2026-01-20 09:00:00,6851.3,6853.1,6841.1,6847.4,2192,50,0
2026-01-20 09:30:00,6847.3,6848.6,6841.6,6845.9,2205,50,0
2026-01-20 10:00:00,6846.3,6847.1,6832.1,6834.3,4422,50,0
2026-01-20 10:30:00,6834.2,6834.3,6820.4,6827.8,3732,50,0
2026-01-20 11:00:00,6828.1,6832.1,6817.2,6818.1,4147,50,0
2026-01-20 11:30:00,6818.3,6819.1,6810.6,6815.8,3591,50,0
2026-01-20 12:00:00,6815.6,6831.6,6810.8,6829.8,2721,50,0
2026-01-20 12:30:00,6829.8,6831.3,6823.9,6826.1,2137,50,0
2026-01-20 13:00:00,6826.1,6837.8,6825.4,6831.6,2361,50,0
2026-01-20 13:30:00,6831.6,6837.3,6827.6,6833.3,1762,50,0
2026-01-20 14:00:00,6833.1,6842.8,6829.8,6838.6,2819,50,0
2026-01-20 14:30:00,6838.3,6850.4,6837.1,6844.4,2167,50,0
2026-01-20 15:00:00,6844.8,6848.6,6837.9,6840.8,2692,50,0
2026-01-20 15:30:00,6841.1,6841.6,6824.4,6830.8,5136,50,0
2026-01-20 16:00:00,6830.8,6836.6,6828.8,6835.6,2745,50,0
2026-01-20 16:30:00,6836.2,6853.4,6834.9,6843.5,10754,30,0
2026-01-20 17:00:00,6842.8,6863.7,6832.5,6862.7,9349,30,0
2026-01-20 17:30:00,6862.0,6871.6,6853.2,6862.0,6237,30,0
