time,open,high,low,close,tick_volume,spread,range,body,body_pct,upper_wick,lower_wick,sma_9,sma_21,sma_55,sma_200,atr_14,atr_pct,trend_9_21,trend_21_55,trend_55_200,session,volatility_state,spread_state
2019-04-29 00:00:00,22355.0,22450.0,22344.0,22399.0,3788.0,3.0,106.0,44.0,0.41509433962264153,51.0,11.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-04-30 00:00:00,22374.0,22414.0,22259.0,22404.0,4277.0,3.0,155.0,30.0,0.1935483870967742,10.0,115.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-01 00:00:00,22404.0,22470.0,22164.0,22174.0,3921.0,4.0,306.0,230.0,0.7516339869281046,66.0,10.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-02 00:00:00,22189.0,22364.0,22169.0,22289.0,7552.0,3.0,195.0,100.0,0.5128205128205128,75.0,20.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-03 00:00:00,22275.0,22485.0,22209.0,22474.0,4358.0,2.0,276.0,199.0,0.7210144927536232,11.0,66.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-06 00:00:00,22039.0,22224.0,21909.0,22078.0,10465.0,3.0,315.0,39.0,0.12380952380952381,146.0,130.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-07 00:00:00,22120.0,22150.0,21510.0,21659.0,14899.0,3.0,640.0,461.0,0.7203125,30.0,149.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-08 00:00:00,21599.0,21669.0,21410.0,21514.0,16038.0,3.0,259.0,85.0,0.3281853281853282,70.0,104.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-09 00:00:00,21494.0,21544.0,21059.0,21309.0,18653.0,3.0,485.0,185.0,0.38144329896907214,50.0,250.0,22033.333333333332,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-10 00:00:00,21369.0,21579.0,21064.0,21484.0,27583.0,3.0,515.0,115.0,0.22330097087378642,95.0,305.0,21931.666666666668,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-13 00:00:00,21169.0,21274.0,20764.0,20799.0,22059.0,3.0,510.0,370.0,0.7254901960784313,105.0,35.0,21753.333333333332,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2019-05-14 00:00:00,20759.0,21178.0,20749.0,21138.0,15483.0,3.0,429.0,379.0,0.8834498834498834,40.0,10.0,21638.222222222223,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
