time,open,high,low,close,tick_volume,spread,range,body,body_pct,upper_wick,lower_wick,sma_9,sma_21,sma_55,sma_200,atr_14,atr_pct,trend_9_21,trend_21_55,trend_55_200,session,volatility_state,spread_state
2012-08-06 00:00:00,1397.9,1398.9,1397.7,1398.4,84.0,0.0,1.2000000000000455,0.5,0.41666666666665086,0.5,0.20000000000004547,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-07 00:00:00,1393.2,1407.2,1391.4,1400.2,3305.0,0.0,15.799999999999955,7.0,0.44303797468354555,7.0,1.7999999999999545,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-08 00:00:00,1400.4,1403.4,1393.9,1400.2,3131.0,0.0,9.5,0.20000000000004547,0.021052631578952156,3.0,6.2999999999999545,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-09 00:00:00,1399.9,1406.7,1396.7,1403.0,3230.0,0.0,10.0,3.099999999999909,0.3099999999999909,3.7000000000000455,3.2000000000000455,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-10 00:00:00,1403.4,1403.4,1398.4,1399.2,3054.0,0.0,5.0,4.2000000000000455,0.8400000000000091,0.0,0.7999999999999545,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-13 00:00:00,1404.4,1406.7,1396.9,1404.4,2774.0,0.0,9.799999999999955,0.0,0.0,2.2999999999999545,7.5,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-14 00:00:00,1404.5,1412.2,1400.3,1402.2,3041.0,0.0,11.900000000000091,2.2999999999999545,0.19327731092436445,7.7000000000000455,1.900000000000091,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-15 00:00:00,1401.9,1407.9,1399.4,1406.2,2592.0,0.0,8.5,4.2999999999999545,0.5058823529411711,1.7000000000000455,2.5,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-16 00:00:00,1406.4,1417.4,1404.2,1415.4,2662.0,0.0,13.200000000000045,9.0,0.6818181818181794,2.0,2.2000000000000455,1403.2444444444445,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-17 00:00:00,1415.7,1415.7,1413.9,1414.4,2233.0,0.0,1.7999999999999545,1.2999999999999545,0.7222222222222152,0.0,0.5,1405.0222222222224,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-20 00:00:00,1416.9,1419.7,1411.4,1417.2,2308.0,0.0,8.299999999999955,0.2999999999999545,0.03614457831324773,2.5,5.5,1406.9111111111113,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-21 00:00:00,1417.0,1426.8,1410.3,1413.1,2729.0,0.0,16.5,3.900000000000091,0.23636363636364188,9.799999999999955,2.7999999999999545,1408.3444444444444,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-22 00:00:00,1412.9,1415.9,1406.4,1414.4,3503.0,0.0,9.5,1.5,0.15789473684210525,1.5,6.5,1409.611111111111,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-23 00:00:00,1414.6,1419.9,1400.3,1403.5,3457.0,0.0,19.600000000000136,11.099999999999909,0.5663265306122364,5.300000000000182,3.2000000000000455,1410.088888888889,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2012-08-24 00:00:00,1403.7,1404.0,1402.2,1403.2,2710.0,0.0,1.7999999999999545,0.5,0.2777777777777848,0.2999999999999545,1.0,1409.9555555555555,,,,10.085714285714289,0.7187652712168108,NA,NA,NA,ASIA,HIGH,NORMAL
2012-08-27 00:00:00,1414.7,1417.8,1408.9,1410.4,2193.0,0.0,8.899999999999864,4.2999999999999545,0.4831460674157326,3.099999999999909,1.5,1410.8666666666668,,,,10.0,0.7090187180941576,NA,NA,NA,ASIA,HIGH,NORMAL
2012-08-28 00:00:00,1410.3,1413.9,1405.2,1410.9,3020.0,0.0,8.700000000000045,0.6000000000001364,0.06896551724139463,3.0,5.099999999999909,1411.388888888889,,,,9.942857142857147,0.7047173536648342,NA,NA,NA,ASIA,HIGH,NORMAL
2012-08-29 00:00:00,1411.2,1413.8,1406.2,1408.2,2323.0,0.0,7.599999999999909,3.0,0.3947368421052679,2.599999999999909,2.0,1410.588888888889,,,,9.771428571428569,0.6938949418710814,NA,NA,NA,ASIA,HIGH,NORMAL
2012-08-30 00:00:00,1408.0,1408.2,1396.7,1397.2,2390.0,0.0,11.5,10.799999999999955,0.9391304347826047,0.20000000000004547,0.5,1408.677777777778,,,,10.235714285714282,0.7325876242280477,NA,NA,NA,ASIA,HIGH,NORMAL
2012-08-31 00:00:00,1397.4,1399.9,1396.9,1398.7,3736.0,0.0,3.0,1.2999999999999545,0.4333333333333182,1.2000000000000455,0.5,1406.6222222222223,,,,9.75,0.6970758561521412,NA,NA,NA,ASIA,HIGH,NORMAL
2012-09-03 00:00:00,1405.9,1410.4,1397.9,1407.9,1901.0,0.0,12.5,2.0,0.16,2.5,8.0,1406.0444444444447,1406.109523809524,,,9.792857142857136,0.6955648229886451,DOWN,NA,NA,ASIA,HIGH,NORMAL
2012-09-04 00:00:00,1408.2,1410.4,1395.9,1405.4,2931.0,0.0,14.5,2.7999999999999545,0.19310344827585893,2.2000000000000455,9.5,1405.0444444444447,1406.4428571428573,,,10.221428571428564,0.7272967533391607,DOWN,NA,NA,ASIA,HIGH,NORMAL
2012-09-05 00:00:00,1405.2,1408.8,1398.2,1404.5,3540.0,0.0,10.599999999999909,0.7000000000000455,0.06603773584906146,3.599999999999909,6.2999999999999545,1405.1555555555558,1406.6476190476192,,,10.035714285714269,0.71453999898286,DOWN,NA,NA,ASIA,HIGH,NORMAL
2012-09-06 00:00:00,1404.2,1433.5,1404.0,1431.7,3510.0,0.0,29.5,27.5,0.9322033898305084,1.7999999999999545,0.20000000000004547,1408.3222222222223,1408.1476190476192,,,12.014285714285702,0.8391622347059929,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-07 00:00:00,1431.5,1433.0,1431.2,1432.5,3454.0,0.0,1.7999999999999545,1.0,0.5555555555555696,0.5,0.2999999999999545,1410.7777777777778,1409.552380952381,,,11.549999999999986,0.8062827225130881,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-10 00:00:00,1437.3,1438.5,1425.0,1426.7,2465.0,0.0,13.5,10.599999999999909,0.7851851851851784,1.2000000000000455,1.7000000000000455,1412.5333333333335,1410.861904761905,,,11.335714285714273,0.7945408485115493,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-11 00:00:00,1427.0,1438.0,1422.2,1429.2,2549.0,0.0,15.799999999999955,2.2000000000000455,0.1392405063291172,8.799999999999955,4.7999999999999545,1414.8666666666668,1412.0428571428572,,,11.785714285714269,0.8246371596497529,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-12 00:00:00,1428.9,1439.9,1428.9,1439.2,3898.0,0.0,11.0,10.299999999999955,0.9363636363636322,0.7000000000000455,0.0,1419.5333333333335,1413.804761904762,,,11.171428571428546,0.7762248868418945,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-13 00:00:00,1438.9,1463.7,1434.9,1459.0,4121.0,0.0,28.799999999999955,20.09999999999991,0.6979166666666646,4.7000000000000455,4.0,1426.2333333333333,1416.3190476190478,,,13.099999999999975,0.8978752570253582,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-14 00:00:00,1458.9,1460.9,1458.9,1460.2,3467.0,0.0,2.0,1.2999999999999545,0.6499999999999773,0.7000000000000455,0.0,1432.0444444444445,1418.452380952381,,,12.19999999999998,0.8355019860293097,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-17 00:00:00,1464.0,1465.3,1457.2,1461.2,2657.0,0.0,8.099999999999909,2.7999999999999545,0.3456790123456773,1.2999999999999545,4.0,1438.2444444444445,1420.6809523809522,,,12.157142857142828,0.8319971843103495,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-18 00:00:00,1461.4,1462.9,1455.7,1460.7,3288.0,0.0,7.2000000000000455,0.7000000000000455,0.09722222222222793,1.5,5.0,1444.4888888888888,1422.752380952381,,,12.128571428571409,0.8303259689581302,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-19 00:00:00,1460.5,1465.3,1457.5,1459.4,3326.0,0.0,7.7999999999999545,1.099999999999909,0.1410256410256302,4.7999999999999545,1.900000000000091,1447.5666666666666,1424.957142857143,,,11.86428571428569,0.8129564008692401,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-20 00:00:00,1459.5,1462.4,1449.6,1461.4,3340.0,0.0,12.800000000000182,1.900000000000091,0.148437500000005,1.0,9.900000000000091,1450.7777777777778,1427.1952380952382,,,12.564285714285704,0.8597431034819832,UP,NA,NA,ASIA,HIGH,NORMAL
2012-09-21 00:00:00,1461.2,1464.1,1461.1,1463.4,2968.0,0.0,3.0,2.2000000000000455,0.7333333333333485,0.6999999999998181,0.10000000000013642,1454.8555555555556,1430.047619047619,,,11.885714285714275,0.8121985981764572,UP,NA,NA,ASIA,HIGH,NORMAL
