time,open,high,low,close,tick_volume,spread,range,body,body_pct,upper_wick,lower_wick,sma_9,sma_21,sma_55,sma_200,atr_14,atr_pct,trend_9_21,trend_21_55,trend_55_200,session,volatility_state,spread_state
2020-09-23 12:00:00,5960.4,5969.7,5944.7,5949.7,2407.0,9.0,25.0,10.699999999999818,0.4279999999999927,9.300000000000182,5.0,,,,,,,NA,NA,NA,LONDON,NORMAL,NORMAL
2020-09-23 16:00:00,5949.4,5953.2,5884.4,5905.2,14691.0,9.0,68.80000000000018,44.19999999999982,0.642441860465112,3.800000000000182,20.800000000000182,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-23 20:00:00,5905.4,5906.4,5845.9,5853.4,7803.0,9.0,60.5,52.0,0.859504132231405,1.0,7.5,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-24 00:00:00,5864.9,5866.4,5825.4,5866.4,2077.0,11.0,41.0,1.5,0.036585365853658534,0.0,39.5,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2020-09-24 04:00:00,5866.4,5870.9,5830.4,5831.4,953.0,23.0,40.5,35.0,0.8641975308641975,4.5,1.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2020-09-24 08:00:00,5830.9,5877.9,5820.9,5858.4,11358.0,9.0,57.0,27.5,0.4824561403508772,19.5,10.0,,,,,,,NA,NA,NA,LONDON,NORMAL,NORMAL
2020-09-24 12:00:00,5858.6,5894.9,5843.1,5848.4,11116.0,9.0,51.79999999999927,10.200000000000728,0.19691119691121373,36.29999999999927,5.299999999999272,,,,,,,NA,NA,NA,LONDON,NORMAL,NORMAL
2020-09-24 16:00:00,5848.6,5850.9,5803.4,5844.1,12454.0,9.0,47.5,4.5,0.09473684210526316,2.2999999999992724,40.70000000000073,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-24 20:00:00,5844.4,5864.9,5818.6,5833.1,5133.0,9.0,46.29999999999927,11.299999999999272,0.24406047516197515,20.5,14.5,5865.566666666667,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-25 00:00:00,5843.1,5871.5,5841.6,5870.5,1239.0,11.0,29.899999999999636,27.399999999999636,0.9163879598662197,1.0,1.5,5856.766666666666,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2020-09-25 04:00:00,5870.8,5877.5,5853.0,5865.0,958.0,23.0,24.5,5.800000000000182,0.23673469387755844,6.699999999999818,12.0,5852.299999999999,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2020-09-25 08:00:00,5865.0,5868.5,5814.2,5839.2,6122.0,9.0,54.30000000000018,25.800000000000182,0.4751381215469631,3.5,25.0,5850.722222222223,,,,,,NA,NA,NA,LONDON,NORMAL,NORMAL
2020-09-25 12:00:00,5837.7,5843.2,5769.5,5805.5,11430.0,9.0,73.69999999999982,32.19999999999982,0.4369063772048833,5.5,36.0,5843.955555555555,,,,,,NA,NA,NA,LONDON,NORMAL,NORMAL
2020-09-25 16:00:00,5805.7,5848.5,5798.7,5848.2,13265.0,9.0,49.80000000000018,42.5,0.8534136546184707,0.3000000000001819,7.0,5845.822222222222,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-25 20:00:00,5847.7,5881.2,5846.5,5878.0,3154.0,9.0,34.69999999999982,30.300000000000182,0.8731988472622576,3.199999999999818,1.199999999999818,5848.0,,,,49.19999999999988,0.8370193943518184,NA,NA,NA,NY,HIGH,NORMAL
2020-09-28 00:00:00,5885.7,5889.2,5875.5,5875.5,1032.0,11.0,13.699999999999818,10.199999999999818,0.7445255474452521,3.5,0.0,5851.011111111111,,,,45.26428571428557,0.7703903619144851,NA,NA,NA,ASIA,HIGH,NORMAL
2020-09-28 04:00:00,5876.0,5909.0,5873.8,5905.5,1042.0,23.0,35.19999999999982,29.5,0.8380681818181861,3.5,2.199999999999818,5857.833333333333,,,,43.4571428571427,0.7358757574657979,NA,NA,NA,ASIA,HIGH,NORMAL
2020-09-28 08:00:00,5906.0,5943.0,5901.2,5909.7,9582.0,9.0,41.80000000000018,3.699999999999818,0.08851674641147851,33.30000000000018,4.800000000000182,5866.344444444444,,,,43.51428571428557,0.7363197068258215,NA,NA,NA,LONDON,HIGH,NORMAL
2020-09-28 12:00:00,5910.0,5953.5,5905.7,5945.2,7975.0,9.0,47.80000000000018,35.19999999999982,0.7364016736401607,8.300000000000182,4.300000000000182,5874.644444444445,,,,44.03571428571416,0.7406935727261347,NA,NA,NA,LONDON,HIGH,NORMAL
2020-09-28 16:00:00,5945.0,5955.7,5921.0,5935.5,10790.0,9.0,34.69999999999982,9.5,0.27377521613832995,10.699999999999818,14.5,5882.477777777778,,,,42.442857142857,0.7150679326570129,NA,NA,NA,NY,HIGH,NORMAL
2020-09-28 20:00:00,5935.0,5943.0,5928.0,5941.7,2906.0,9.0,15.0,6.699999999999818,0.44666666666665455,1.300000000000182,7.0,5893.866666666667,5876.647619047619,,,39.814285714285624,0.6700823958511137,UP,NA,NA,NY,HIGH,NORMAL
2020-09-29 00:00:00,5948.9,5960.3,5945.9,5952.2,765.0,11.0,14.400000000000546,3.300000000000182,0.22916666666667063,8.100000000000364,3.0,5910.166666666667,5876.766666666666,,,37.749999999999936,0.634219280266119,UP,NA,NA,ASIA,HIGH,NORMAL
2020-09-29 04:00:00,5951.9,5957.9,5937.4,5957.9,842.0,23.0,20.5,6.0,0.2926829268292683,0.0,14.5,5922.355555555555,5879.276190476191,,,35.907142857142844,0.6026811939969259,UP,NA,NA,ASIA,HIGH,NORMAL
2020-09-29 08:00:00,5957.9,5961.9,5860.4,5876.9,6269.0,9.0,101.5,81.0,0.7980295566502463,4.0,16.5,5922.233333333334,5880.395238095238,,,40.414285714285725,0.6876803368150849,UP,NA,NA,LONDON,HIGH,NORMAL
2020-09-29 12:00:00,5876.4,5913.9,5872.9,5906.9,5936.0,9.0,41.0,30.5,0.7439024390243902,7.0,3.5,5925.722222222223,5882.323809523809,,,41.592857142857156,0.7041401943973515,UP,NA,NA,LONDON,HIGH,NORMAL
2020-09-29 16:00:00,5906.6,5923.9,5884.4,5895.1,5999.0,9.0,39.5,11.5,0.2911392405063291,17.299999999999272,10.700000000000728,5924.566666666667,5885.357142857143,,,40.535714285714285,0.6876170766520379,UP,NA,NA,NY,HIGH,NORMAL
2020-09-29 20:00:00,5895.4,5907.4,5885.4,5895.1,3063.0,9.0,22.0,0.2999999999992724,0.013636363636330563,12.0,9.700000000000728,5922.944444444444,5887.104761904762,,,36.842857142857156,0.6249742522240022,UP,NA,NA,NY,HIGH,NORMAL
2020-09-30 00:00:00,5899.8,5910.2,5893.3,5899.1,1148.0,11.0,16.899999999999636,0.6999999999998181,0.041420118343185396,10.399999999999636,5.800000000000182,5917.822222222222,5889.519047619047,,,34.49285714285712,0.5847138909809482,UP,NA,NA,ASIA,HIGH,NORMAL
2020-09-30 04:00:00,5897.8,5932.8,5861.8,5876.8,1704.0,23.0,71.0,21.0,0.29577464788732394,35.0,15.0,5911.299999999999,5891.076190476191,,,37.085714285714275,0.6310528567539183,UP,NA,NA,ASIA,HIGH,NORMAL
2020-09-30 08:00:00,5874.3,5932.5,5851.5,5898.0,11613.0,2.0,81.0,23.699999999999818,0.29259259259259035,34.5,22.800000000000182,5906.444444444444,5894.166666666667,,,41.892857142857146,0.7102892021508502,UP,NA,NA,LONDON,HIGH,NORMAL
2020-09-30 12:00:00,5897.8,5908.3,5869.0,5902.3,8550.0,9.0,39.30000000000018,4.5,0.1145038167938926,6.0,28.800000000000182,5900.9,5895.6809523809525,,,42.18571428571431,0.7147334816209666,UP,NA,NA,LONDON,HIGH,NORMAL
2020-09-30 16:00:00,5902.3,5921.0,5855.3,5883.8,12734.0,9.0,65.69999999999982,18.5,0.2815829528158303,18.699999999999818,28.5,5892.666666666667,5896.576190476191,,,43.892857142857146,0.745995056644637,DOWN,NA,NA,NY,HIGH,NORMAL
2020-09-30 20:00:00,5884.0,5891.0,5847.0,5864.0,6329.0,9.0,44.0,20.0,0.45454545454545453,7.0,17.0,5891.233333333334,5897.757142857143,,,43.62142857142856,0.7438852075618786,DOWN,NA,NA,NY,HIGH,NORMAL
2020-10-01 00:00:00,5863.7,5877.5,5856.7,5867.7,1332.0,11.0,20.800000000000182,4.0,0.19230769230769063,9.800000000000182,7.0,5886.877777777778,5900.719047619048,,,42.62857142857144,0.7264954143628924,DOWN,NA,NA,ASIA,HIGH,NORMAL
2020-10-01 04:00:00,5867.7,5900.0,5867.7,5886.7,1199.0,23.0,32.30000000000018,19.0,0.5882352941176437,13.300000000000182,0.0,5885.944444444444,5902.552380952381,,,43.86428571428574,0.7451421970592309,DOWN,NA,NA,ASIA,HIGH,NORMAL
2020-10-01 08:00:00,5886.2,5924.7,5879.7,5895.7,10056.0,4.0,45.0,9.5,0.2111111111111111,29.0,6.5,5886.011111111111,5903.395238095238,,,45.75,0.7759892803229472,DOWN,NA,NA,LONDON,HIGH,NORMAL
2020-10-01 12:00:00,5896.2,5925.7,5865.9,5870.2,9370.0,9.0,59.80000000000018,26.0,0.43478260869565083,29.5,4.300000000000182,5882.799999999999,5903.142857142857,,,48.55714285714287,0.8271803832432093,DOWN,NA,NA,LONDON,HIGH,NORMAL
2020-10-01 16:00:00,5869.9,5891.9,5846.7,5871.9,12420.0,9.0,45.19999999999982,2.0,0.04424778761061965,20.0,23.199999999999818,5882.2555555555555,5901.5428571428565,,,44.535714285714285,0.7584549172450874,DOWN,NA,NA,NY,HIGH,NORMAL
2020-10-01 20:00:00,5871.7,5882.2,5853.2,5878.7,4413.0,9.0,29.0,7.0,0.2413793103448276,3.5,18.5,5880.111111111111,5900.066666666667,,,43.67857142857143,0.7429971154944365,DOWN,NA,NA,NY,HIGH,NORMAL
2020-10-02 00:00:00,5868.6,5900.6,5842.1,5861.1,1449.0,16.0,58.5,7.5,0.1282051282051282,32.0,19.0,5875.533333333334,5896.061904761905,,,45.035714285714285,0.7683833117625408,DOWN,NA,NA,ASIA,HIGH,NORMAL
2020-10-02 04:00:00,5861.1,5877.1,5838.4,5841.6,1386.0,23.0,38.70000000000073,19.5,0.5038759689922386,16.0,3.2000000000007276,5870.844444444444,5891.590476190476,,,46.22857142857148,0.7913683139648636,DOWN,NA,NA,ASIA,HIGH,NORMAL
2020-10-02 08:00:00,5841.6,5854.1,5794.0,5842.3,13308.0,9.0,60.100000000000364,0.6999999999998181,0.011647254575704058,11.800000000000182,47.600000000000364,5868.433333333333,5886.857142857143,,,49.314285714285816,0.8440902677761467,DOWN,NA,NA,LONDON,HIGH,NORMAL
2020-10-02 12:00:00,5842.1,5849.8,5815.1,5824.6,7743.0,9.0,34.69999999999982,17.5,0.5043227665706078,7.699999999999818,9.5,5863.644444444445,5880.780952380952,,,46.72142857142866,0.8021396932223441,DOWN,NA,NA,LONDON,HIGH,NORMAL
2020-10-02 16:00:00,5824.1,5917.3,5816.6,5910.8,16266.0,9.0,100.69999999999982,86.69999999999982,0.8609731876861964,6.5,7.5,5866.322222222222,5878.538095238096,,,48.128571428571504,0.814248010904979,DOWN,NA,NA,NY,HIGH,NORMAL
2020-10-02 20:00:00,5911.1,5917.3,5892.6,5897.6,5860.0,9.0,24.699999999999818,13.5,0.5465587044534453,6.199999999999818,5.0,5866.533333333334,5879.523809523809,,,47.08571428571434,0.7983877218820256,DOWN,NA,NA,NY,HIGH,NORMAL
2020-10-05 00:00:00,5921.4,5947.3,5919.3,5944.3,1055.0,11.0,28.0,22.900000000000546,0.8178571428571624,3.0,2.0999999999994543,5874.766666666666,5881.304761904762,,,45.94285714285719,0.7728892744790336,DOWN,NA,NA,ASIA,HIGH,NORMAL
2020-10-05 04:00:00,5946.3,5947.6,5929.8,5945.3,791.0,23.0,17.800000000000182,1.0,0.0561797752808983,1.300000000000182,15.5,5882.922222222222,5883.695238095238,,,44.07142857142863,0.7412818288636172,DOWN,NA,NA,ASIA,HIGH,NORMAL
2020-10-05 08:00:00,5945.3,5977.0,5917.0,5930.5,10048.0,9.0,60.0,14.800000000000182,0.2466666666666697,31.699999999999818,13.5,5888.677777777779,5885.380952380952,,,46.87142857142862,0.7903453093571979,UP,NA,NA,LONDON,HIGH,NORMAL
2020-10-05 12:00:00,5930.8,5959.3,5925.3,5944.5,6072.0,9.0,34.0,13.699999999999818,0.40294117647058286,14.800000000000182,5.5,5897.944444444444,5887.5428571428565,,,46.99285714285718,0.7905266572942583,UP,NA,NA,LONDON,HIGH,NORMAL
2020-10-05 16:00:00,5944.3,5953.8,5925.8,5941.8,7806.0,9.0,28.0,2.5,0.08928571428571429,9.5,16.0,5909.0777777777785,5890.638095238095,,,45.77857142857147,0.7704495511220752,UP,NA,NA,NY,HIGH,NORMAL
2020-10-05 20:00:00,5941.5,5965.0,5934.5,5964.5,2331.0,1.0,30.5,23.0,0.7540983606557377,0.5,7.0,5922.655555555556,5893.804761904762,,,43.68571428571431,0.7324287750140718,UP,NA,NA,NY,HIGH,NORMAL
2020-10-06 00:00:00,5956.7,5958.2,5934.7,5947.7,1630.0,11.0,23.5,9.0,0.3829787234042553,1.5,13.0,5936.333333333333,5895.966666666667,,,42.58571428571434,0.7160030648101676,UP,NA,NA,ASIA,HIGH,NORMAL
2020-10-06 04:00:00,5947.7,5963.2,5943.0,5957.2,704.0,23.0,20.199999999999818,9.5,0.47029702970297455,6.0,4.699999999999818,5941.488888888889,5899.461904761904,,,41.9571428571429,0.7043097907933744,UP,NA,NA,ASIA,HIGH,NORMAL
2020-10-06 08:00:00,5957.2,5958.7,5901.7,5910.7,8153.0,9.0,57.0,46.5,0.8157894736842105,1.5,9.0,5942.944444444444,5901.685714285714,,,41.85000000000004,0.7080379650464419,UP,NA,NA,LONDON,HIGH,NORMAL
2020-10-06 12:00:00,5910.2,5967.7,5905.2,5967.2,7864.0,9.0,62.5,57.0,0.912,0.5,5.0,5945.488888888889,5906.423809523809,5893.096363636363,,43.54999999999999,0.7298230325780934,UP,UP,NA,LONDON,HIGH,NORMAL
2020-10-06 16:00:00,5967.7,5971.7,5933.7,5961.2,10133.0,9.0,38.0,6.5,0.17105263157894737,4.0,27.5,5947.2555555555555,5909.971428571428,5893.305454545454,,41.97142857142853,0.7040768397542195,UP,UP,NA,NY,HIGH,NORMAL
