time,open,high,low,close,tick_volume,spread,range,body,body_pct,upper_wick,lower_wick,sma_9,sma_21,sma_55,sma_200,atr_14,atr_pct,trend_9_21,trend_21_55,trend_55_200,session,volatility_state,spread_state
2007-01-24 00:00:00,645.6,648.7,638.5,647.7,2660.0,0.0,10.200000000000045,2.1000000000000227,0.2058823529411778,1.0,7.100000000000023,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-01-25 00:00:00,647.0,654.2,644.7,645.6,3273.0,0.0,9.5,1.3999999999999773,0.14736842105262918,7.2000000000000455,0.8999999999999773,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-01-26 00:00:00,645.1,647.7,640.6,645.5,3051.0,0.0,7.100000000000023,0.39999999999997726,0.0563380281690107,2.2000000000000455,4.5,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-01-29 00:00:00,647.1,647.6,640.7,643.0,2238.0,0.0,6.899999999999977,4.100000000000023,0.5942028985507299,0.5,2.2999999999999545,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-01-30 00:00:00,642.1,647.2,640.7,646.0,1969.0,0.0,6.5,3.8999999999999773,0.5999999999999965,1.2000000000000455,1.3999999999999773,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-01-31 00:00:00,646.6,654.2,641.7,652.7,2707.0,0.0,12.5,6.100000000000023,0.4880000000000018,1.5,4.899999999999977,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-01 00:00:00,652.5,661.0,651.5,657.0,2789.0,0.0,9.5,4.5,0.47368421052631576,4.0,1.0,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-02 00:00:00,656.6,659.2,642.7,647.2,2618.0,0.0,16.5,9.399999999999977,0.5696969696969684,2.6000000000000227,4.5,,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-05 00:00:00,648.6,651.7,645.7,647.7,2312.0,0.0,6.0,0.8999999999999773,0.14999999999999622,3.1000000000000227,2.0,648.0444444444445,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-06 00:00:00,647.7,658.1,647.6,652.7,2486.0,0.0,10.5,5.0,0.47619047619047616,5.399999999999977,0.10000000000002274,648.6,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-07 00:00:00,653.1,656.2,649.7,651.5,2607.0,0.0,6.5,1.6000000000000227,0.24615384615384966,3.1000000000000227,1.7999999999999545,649.2555555555556,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-08 00:00:00,651.2,660.7,647.5,659.2,1840.0,0.0,13.200000000000045,8.0,0.606060606060604,1.5,3.7000000000000455,650.7777777777778,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-09 00:00:00,660.1,668.6,656.7,666.2,2683.0,0.0,11.899999999999977,6.100000000000023,0.5126050420168096,2.3999999999999773,3.3999999999999773,653.3555555555556,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-12 00:00:00,666.6,666.7,659.6,660.6,2846.0,0.0,7.100000000000023,6.0,0.8450704225352086,0.10000000000002274,1.0,654.9777777777778,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2007-02-13 00:00:00,660.6,668.7,660.2,663.7,3633.0,0.0,8.5,3.1000000000000227,0.3647058823529439,5.0,0.39999999999997726,656.2,,,,9.442857142857147,1.4227598527734135,NA,NA,NA,ASIA,HIGH,NORMAL
2007-02-14 00:00:00,663.7,671.5,663.7,668.3,3907.0,0.0,7.7999999999999545,4.599999999999909,0.5897435897435815,3.2000000000000455,0.0,657.4555555555556,,,,9.321428571428571,1.3947970329834762,NA,NA,NA,ASIA,HIGH,NORMAL
2007-02-15 00:00:00,668.5,670.1,662.0,669.2,4324.0,0.0,8.100000000000023,0.7000000000000455,0.08641975308642512,0.8999999999999773,6.5,659.9000000000001,,,,9.392857142857142,1.4035949107676542,NA,NA,NA,ASIA,HIGH,NORMAL
2007-02-16 00:00:00,668.2,669.5,662.5,668.5,3074.0,0.0,7.0,0.2999999999999545,0.04285714285713636,1.0,5.7000000000000455,662.2111111111112,,,,9.400000000000002,1.4061331338818253,NA,NA,NA,ASIA,HIGH,NORMAL
2007-02-19 00:00:00,667.7,672.8,667.2,670.1,1415.0,0.0,5.599999999999909,2.3999999999999773,0.4285714285714315,2.699999999999932,0.5,664.1444444444445,,,,9.33571428571428,1.393182254247766,NA,NA,NA,ASIA,HIGH,NORMAL
2007-02-20 00:00:00,670.6,671.6,655.3,657.2,3615.0,0.0,16.300000000000068,13.399999999999977,0.8220858895705473,1.0,1.900000000000091,664.7777777777778,,,,9.607142857142858,1.4618294061385966,NA,NA,NA,ASIA,HIGH,NORMAL
2007-02-21 00:00:00,659.3,682.1,656.7,678.2,3359.0,0.0,25.399999999999977,18.90000000000009,0.7440944881889806,3.8999999999999773,2.599999999999909,666.8888888888889,657.0380952380953,,,10.742857142857142,1.5840249399671398,UP,NA,NA,ASIA,HIGH,NORMAL
