time,open,high,low,close,tick_volume,spread,range,body,body_pct,upper_wick,lower_wick,sma_9,sma_21,sma_55,sma_200,atr_14,atr_pct,trend_9_21,trend_21_55,trend_55_200,session,volatility_state,spread_state
2020-09-23 14:00:00,5960.4,5969.7,5949.7,5950.2,689.0,9.0,20.0,10.199999999999818,0.5099999999999909,9.300000000000182,0.5,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-23 15:00:00,5950.4,5954.9,5944.7,5949.7,1718.0,9.0,10.199999999999818,0.6999999999998181,0.06862745098037555,4.5,5.0,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-23 16:00:00,5949.4,5953.2,5925.2,5927.4,2872.0,9.0,28.0,22.0,0.7857142857142857,3.800000000000182,2.199999999999818,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-23 17:00:00,5927.7,5933.9,5908.2,5918.7,4496.0,9.0,25.699999999999818,9.0,0.35019455252918535,6.199999999999818,10.5,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-23 18:00:00,5918.4,5926.7,5885.7,5886.2,4404.0,9.0,41.0,32.19999999999982,0.7853658536585322,8.300000000000182,0.5,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-23 19:00:00,5885.7,5905.4,5884.4,5905.2,2919.0,9.0,21.0,19.5,0.9285714285714286,0.1999999999998181,1.300000000000182,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-23 20:00:00,5905.4,5906.4,5882.7,5888.2,2056.0,9.0,23.699999999999818,17.199999999999818,0.7257383966244705,1.0,5.5,,,,,,,NA,NA,NA,NY,NORMAL,NORMAL
2020-09-23 21:00:00,5887.9,5888.2,5857.4,5859.4,2690.0,9.0,30.800000000000182,28.5,0.9253246753246699,0.3000000000001819,2.0,,,,,,,NA,NA,NA,AFTER,NORMAL,NORMAL
2020-09-23 22:00:00,5859.9,5862.7,5845.9,5853.4,3057.0,9.0,16.800000000000182,6.5,0.3869047619047577,2.800000000000182,7.5,5904.266666666666,,,,,,NA,NA,NA,AFTER,NORMAL,NORMAL
2020-09-24 01:00:00,5864.9,5865.9,5850.4,5853.4,358.0,74.0,15.5,11.5,0.7419354838709677,1.0,3.0,5893.511111111111,,,,,,NA,NA,NA,ASIA,NORMAL,HIGH
2020-09-24 02:00:00,5853.9,5858.4,5825.4,5840.5,1299.0,74.0,33.0,13.399999999999636,0.406060606060595,4.5,15.100000000000364,5881.377777777777,,,,,,NA,NA,NA,ASIA,NORMAL,HIGH
2020-09-24 03:00:00,5833.3,5866.4,5833.3,5866.4,420.0,11.0,33.099999999999454,33.099999999999454,1.0,0.0,0.0,5874.599999999999,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2020-09-24 04:00:00,5866.4,5870.9,5849.2,5851.4,306.0,23.0,21.699999999999818,15.0,0.6912442396313422,4.5,2.199999999999818,5867.122222222222,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2020-09-24 05:00:00,5850.9,5869.0,5850.4,5854.4,239.0,24.0,18.600000000000364,3.5,0.188172043010749,14.600000000000364,0.5,5863.5888888888885,,,,,,NA,NA,NA,ASIA,NORMAL,NORMAL
2020-09-24 06:00:00,5854.4,5857.9,5846.9,5849.4,175.0,23.0,11.0,5.0,0.45454545454545453,3.5,2.5,5857.388888888889,,,,23.57857142857139,0.4030938460110677,NA,NA,NA,ASIA,HIGH,NORMAL
2020-09-24 07:00:00,5848.9,5853.7,5830.4,5831.4,233.0,23.0,23.300000000000182,17.5,0.7510729613733846,4.800000000000182,1.0,5851.077777777778,,,,24.514285714285702,0.4203842253024266,NA,NA,NA,LONDON,HIGH,NORMAL
2020-09-24 08:00:00,5830.9,5845.9,5825.9,5844.9,350.0,23.0,20.0,14.0,0.7,1.0,5.0,5849.466666666666,,,,23.94285714285713,0.40963672847879573,NA,NA,NA,LONDON,HIGH,NORMAL
2020-09-24 09:00:00,5844.9,5861.4,5822.1,5827.6,2624.0,9.0,39.29999999999927,17.299999999999272,0.44020356234095653,16.5,5.5,5846.599999999999,,,,24.91428571428566,0.4275222340978389,NA,NA,NA,LONDON,HIGH,NORMAL
2020-09-24 10:00:00,5828.1,5877.6,5820.9,5875.9,5037.0,9.0,56.70000000000073,47.79999999999927,0.8430335097001527,1.7000000000007276,7.200000000000728,5849.099999999999,,,,26.035714285714285,0.44309321611522123,NA,NA,NA,LONDON,HIGH,NORMAL
2020-09-24 11:00:00,5875.9,5877.9,5847.9,5858.4,3347.0,9.0,30.0,17.5,0.5833333333333334,2.0,10.5,5851.0888888888885,,,,26.678571428571427,0.4553900626207058,NA,NA,NA,LONDON,HIGH,NORMAL
2020-09-24 12:00:00,5858.6,5871.6,5846.4,5863.6,3076.0,9.0,25.200000000000728,5.0,0.19841269841269268,8.0,12.200000000000728,5850.777777777777,5874.080952380952,,,26.785714285714352,0.4568134641809528,DOWN,NA,NA,LONDON,HIGH,NORMAL
2020-09-24 13:00:00,5863.6,5885.9,5862.6,5877.6,2696.0,9.0,23.299999999999272,14.0,0.6008583690987312,8.299999999999272,1.0,5853.688888888889,5870.6238095238095,,,26.25,0.44661086157615354,DOWN,NA,NA,NY,HIGH,NORMAL
2020-09-24 14:00:00,5877.9,5894.9,5875.4,5876.4,2242.0,9.0,19.5,1.5,0.07692307692307693,17.0,1.0,5856.133333333333,5867.133333333333,,,26.44285714285713,0.4499839551912247,DOWN,NA,NA,NY,HIGH,NORMAL
2020-09-24 15:00:00,5876.4,5876.9,5843.1,5848.4,3102.0,9.0,33.79999999999927,28.0,0.8284023668639232,0.5,5.299999999999272,5856.022222222222,5863.371428571428,,,27.749999999999936,0.4744887490595708,DOWN,NA,NA,NY,HIGH,NORMAL
2020-09-24 16:00:00,5848.6,5849.9,5809.4,5832.4,3536.0,9.0,40.5,16.200000000000728,0.40000000000001795,1.2999999999992724,23.0,5856.133333333333,5859.261904761905,,,28.28571428571422,0.48497555527251596,DOWN,NA,NA,NY,HIGH,NORMAL
2020-09-24 17:00:00,5832.4,5850.9,5803.4,5818.9,3802.0,9.0,47.5,13.5,0.28421052631578947,18.5,15.5,5853.2444444444445,5856.057142857143,,,29.31428571428569,0.5037771007284141,DOWN,NA,NA,NY,HIGH,NORMAL
2020-09-24 18:00:00,5818.6,5840.1,5808.4,5837.6,3235.0,9.0,31.700000000000728,19.0,0.5993690851734879,2.5,10.200000000000728,5854.355555555555,5852.838095238095,,,30.028571428571468,0.5143992638853547,UP,NA,NA,NY,HIGH,NORMAL
