trade_id,edge_id,asset,timeframe,family,entry_time,exit_time_proxy,weekday,weekday_num,month,hour,session,return_1bar,outcome,mfe_10bar_proxy,mae_10bar_proxy,bars_held_proxy,body_pct,range_pct,upper_wick_pct,lower_wick_pct,close_position,atr_pct,atr_slope,atr_percentile_252,rsi14,rsi_slope,adx14,macd,macd_hist,ema20_50_state,ema50_200_state,bb_width,prev_low_sweep,prev_high_sweep,breakout_up,breakout_down,trend_regime,volatility_regime,market_physics_energy,market_entropy_proxy,trigger,structure,mtf_context_proxy,ORDER_SENT,REAL_ORDERS,FTMO_REAL,MT5_REAL
913c439c03bd6e5dd9b32979,1cc93c6ad88c93e6e784defa,USDJPY,D1,RSI_REVERSION,2025-02-20 00:00:00+00:00,2025-02-21 00:00:00+00:00,Thursday,3,2,0,ASIA,-0.0025463148608547703,LOSS,0.011181062368006001,-0.015498436121581445,1,0.011619227542655675,0.013680170688368208,0.0005020246124171389,0.001558918533295395,0.1139546112988847,0.010403896902413242,0.036329053732763184,0.6587301587301587,28.148614609571723,-9.834892999031517,47.41481977941607,-1.1795637882146366,-0.2465183119890627,0,1,0.04588991066331446,0,0,0,1,RANGE,NORMAL_VOL,76.75675273682796,0.22790922259776947,RSI_REVERSION,STAT_REVERSION,RANGE_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
722a7ed3a785faec953aeaf1,1cc93c6ad88c93e6e784defa,USDJPY,D1,RSI_REVERSION,2025-03-04 00:00:00+00:00,2025-03-05 00:00:00+00:00,Tuesday,1,3,0,ASIA,-0.006242280602196448,LOSS,0.00266381813933305,-0.02165770938344961,1,0.002208022481683343,0.011916630423873446,0.000608878926767309,0.009099729015422792,0.9489051094890467,0.010235146567222568,-0.030928300523749397,0.623015873015873,27.893374244894048,-9.772408248474626,26.26635823678352,-1.3107681573275443,0.00398777981571885,0,1,0.04010899263096183,1,0,0,0,RANGE,NORMAL_VOL,60.57883808975478,0.10218978102190657,RSI_REVERSION,SWEEP,RANGE_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
0580e00601f0ba3038531b69,1cc93c6ad88c93e6e784defa,USDJPY,D1,RSI_REVERSION,2025-03-05 00:00:00+00:00,2025-03-06 00:00:00+00:00,Wednesday,2,3,0,ASIA,-0.00601276452804822,LOSS,0.008706751763520272,-0.015512260665099076,1,0.0054454949386964074,0.011960044098486567,0.003467744629672973,0.0030468045301171877,0.2547486033519502,0.01021498152502521,-0.008200158412151937,0.6190476190476191,29.823662087348737,1.930287842454689,26.843513814067457,-1.3311926602626443,-0.013149378495504793,0,1,0.04089159648344808,0,0,0,0,RANGE,NORMAL_VOL,61.113282847121695,0.5094972067039004,RSI_REVERSION,STAT_REVERSION,RANGE_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
db57643d59677a3e20cbfbaf,1cc93c6ad88c93e6e784defa,USDJPY,D1,RSI_REVERSION,2025-04-11 00:00:00+00:00,2025-04-14 00:00:00+00:00,Friday,4,4,0,ASIA,-0.003346276918357982,LOSS,0.004385017045097988,-0.024860048939299946,1,0.006627423822714637,0.017430747922437644,0.0012188365650968678,0.00958448753462614,0.5498609455701299,0.015956562138669264,0.03441151785137864,0.9444444444444444,27.80511811023635,-7.5268134007279315,38.69476528382935,-1.258473716179168,-0.474378631717169,0,0,0.05564937280037677,0,0,0,1,TREND_DOWN,HIGH_VOL,86.10676028374462,0.9002781088597402,RSI_REVERSION,STAT_REVERSION,TREND_DOWN_HIGH_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
906b3294ebd248763dfdeaca,1cc93c6ad88c93e6e784defa,USDJPY,D1,RSI_REVERSION,2025-04-15 00:00:00+00:00,2025-04-16 00:00:00+00:00,Tuesday,1,4,0,ASIA,-0.009194567100776707,LOSS,0.0062461572857861886,-0.02271393438041457,1,0.0010631154879139632,0.006959209937332171,0.003182352282900714,0.002713742166517494,0.5427135678391855,0.016264163146673852,0.002769230769230857,0.9484126984126984,26.185700420575913,-2.191999227842061,44.37838283564172,-1.6280407643813533,-0.5634046628520695,0,0,0.07077530691010359,0,0,0,0,TREND_DOWN,HIGH_VOL,92.45071353137581,0.9145728643216291,RSI_REVERSION,STAT_REVERSION,TREND_DOWN_HIGH_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
00839d8b51df5a6cb06e6bc2,1cc93c6ad88c93e6e784defa,USDJPY,D1,RSI_REVERSION,2025-04-17 00:00:00+00:00,2025-04-18 00:00:00+00:00,Thursday,3,4,0,ASIA,-0.0020089912896881224,LOSS,0.02364428210171386,-0.017441697105928657,1,0.004105009239797585,0.010375375587185426,0.005043095543737216,0.001227270803650624,0.5139360978925989,0.016596756713362446,-0.00169010683889681,0.9444444444444444,26.06379564854646,4.4280254939611154,48.281834991342876,-1.920932384778098,-0.5628251109435478,0,0,0.08472839184725925,1,0,0,0,TREND_DOWN,HIGH_VOL,95.66418781252744,0.9721278042148023,RSI_REVERSION,SWEEP,TREND_DOWN_HIGH_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
5fb962e4f0e1098e85342433,1cc93c6ad88c93e6e784defa,USDJPY,D1,RSI_REVERSION,2025-04-18 00:00:00+00:00,2025-04-21 00:00:00+00:00,Friday,4,4,0,ASIA,-0.008868617762574527,LOSS,0.027007052662696825,-0.015463772400298455,1,0.0018968133535658814,0.002669589164278055,0.0007727758107121737,0.0,0.0,0.01603389782789246,-0.03585464659290105,0.9325396825396826,25.093585432396466,-0.9702102161499937,51.68077225211217,-1.99430565634907,-0.5089587060116159,0,0,0.08904292964518948,0,0,0,0,TREND_DOWN,HIGH_VOL,97.42707938445938,0.0,RSI_REVERSION,STAT_REVERSION,TREND_DOWN_HIGH_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
0949879209379a5ff1c2b924,1cc93c6ad88c93e6e784defa,USDJPY,D1,RSI_REVERSION,2025-05-30 00:00:00+00:00,2025-06-02 00:00:00+00:00,Friday,4,5,0,ASIA,-0.00941620893428785,LOSS,0.01007589908823872,-0.011353614754838244,1,0.001199889027604396,0.006984325149119191,0.0017686225551393775,0.004015813566375418,0.5749751737835203,0.010082347187487921,-0.10053542192132348,0.43253968253968256,26.84254606365154,-18.382939412195036,21.944032476731625,-0.2869678126102144,-0.037879191753339675,0,0,0.04360196864661832,0,0,0,0,TREND_DOWN,NORMAL_VOL,51.62778254095494,0.8500496524329595,RSI_REVERSION,STAT_REVERSION,TREND_DOWN_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
2eaeff163bce0842b95a56ca,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2015-11-10 00:00:00+00:00,2015-11-11 00:00:00+00:00,Tuesday,1,11,0,ASIA,-0.0034508076358296114,LOSS,0.0077184287812041875,-0.022907488986783967,1,0.00244445054794151,0.008761569941497923,0.002307121865472806,0.004009997528083608,0.45768025078368973,0.013520033564086414,-0.028040906734531745,0.5,7.504669816503807,0.5395464226631503,43.326607067393546,-14.261388385613145,-8.751368050622618,0,0,0.11587733063694783,1,0,0,0,TREND_DOWN,NORMAL_VOL,73.59384783831972,0.9153605015673795,LIQUIDITY_SWEEP,SWEEP,TREND_DOWN_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
29b09500aa6c5af5b1d67b08,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2015-11-11 00:00:00+00:00,2015-11-12 00:00:00+00:00,Wednesday,2,11,0,ASIA,-0.0008656892359830692,LOSS,0.011207912767995352,-0.019524055109408217,1,0.0037068301097370267,0.0091294454435349,0.0033948691599073456,0.0020277461738905283,0.22211055276380395,0.013618160002525994,0.0037820015515892536,0.5,7.3243967828419585,-0.1802730336618481,43.76284806263636,-15.769417435567902,-8.2075176804619,0,0,0.12014823487359552,1,0,0,0,TREND_DOWN,NORMAL_VOL,74.06723264710563,0.44422110552760796,LIQUIDITY_SWEEP,SWEEP,TREND_DOWN_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
14ab141e0837a8437b01914d,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2015-11-12 00:00:00+00:00,2015-11-13 00:00:00+00:00,Thursday,3,11,0,ASIA,-0.001253571757765859,LOSS,0.01208406304728537,-0.018674532214950676,1,0.0014726184997698197,0.014210768522779617,0.0027795674183156757,0.009958582604694122,0.700777202072547,0.013302740213054508,-0.024007342285768618,0.5,7.333834424997477,0.009437642155518233,45.073222575223475,-16.846198971166814,-7.427439372848649,0,0,0.12248575338932473,1,0,0,0,TREND_DOWN,NORMAL_VOL,75.03335153455207,0.598445595854906,LIQUIDITY_SWEEP,SWEEP,TREND_DOWN_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
16aa37c86a32d4d2f29dc383,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2016-08-29 00:00:00+00:00,2016-08-30 00:00:00+00:00,Monday,0,8,0,ASIA,-0.009741167579822463,LOSS,0.022112223691668233,-0.01574910258832414,1,0.0028191856191219808,0.007669397436966282,0.0013186513379764076,0.0035315604798678937,0.8280632411067205,0.010995654638201388,-0.00957845091651588,0.007936507936507936,36.36219473517285,-3.867176727442505,20.91925478015161,-1.8602942549291583,-3.6880259096131596,1,1,0.03679454093574808,1,0,0,0,TREND_UP,LOW_VOL,19.345203661741763,0.34387351778655906,LIQUIDITY_SWEEP,SWEEP,TREND_UP_LOW_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
3db7d73ffca0dbf01ea3a65f,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2016-11-17 00:00:00+00:00,2016-11-18 00:00:00+00:00,Thursday,3,11,0,ASIA,-0.006755812711119136,LOSS,0.003468312608384791,-0.04610718894084958,1,0.007018517460602376,0.01663225416826478,0.004896640088792407,0.0047170966188699965,0.28361138370951944,0.020115978307195758,-0.005254448863471151,0.9404761904761905,28.277843252799002,-5.517663531511786,40.63696519314601,-15.525936761196817,-6.074039545719803,0,1,0.0860844837197864,1,0,0,0,RANGE,HIGH_VOL,86.23403096773946,0.5672227674190389,LIQUIDITY_SWEEP,SWEEP,RANGE_HIGH_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
b2608b25a51ec877bdecfceb,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2016-11-24 00:00:00+00:00,2016-11-25 00:00:00+00:00,Thursday,3,11,0,ASIA,-0.00027026342237945755,LOSS,0.011401738131635178,-0.022795030531321005,1,0.0036436770002355578,0.008894611060621309,0.0020532498569457527,0.003197684203439997,0.3595080416272448,0.021085976344711342,-0.005264955319027709,0.9642857142857143,10.12204828867074,-1.6438313255627435,24.959551476256035,-22.979589896984407,-6.1660776580480245,0,0,0.1262006722587004,1,0,0,0,TREND_DOWN,HIGH_VOL,81.83287374289648,0.7190160832544896,LIQUIDITY_SWEEP,SWEEP,TREND_DOWN_HIGH_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
bf6f0a572447950ac3d3d55f,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2016-12-05 00:00:00+00:00,2016-12-06 00:00:00+00:00,Monday,0,12,0,ASIA,-0.0005042605745151363,LOSS,0.00866644445014239,-0.04052032853858455,1,0.012974413915860426,0.026058494529319052,0.0021258467534439407,0.010958233860014686,0.42052444156684904,0.015370790248357476,0.07796377959498257,0.6468253968253969,20.42596348884375,-7.968357646929022,43.44820317222798,-25.376858967828184,-2.0718935473884024,0,0,0.1086544236037749,1,0,0,0,TREND_DOWN,NORMAL_VOL,78.9789748133897,0.8410488831336981,LIQUIDITY_SWEEP,SWEEP,TREND_DOWN_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
0b4d9bcc7208f992a7950185,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2016-12-12 00:00:00+00:00,2016-12-13 00:00:00+00:00,Monday,0,12,0,ASIA,-0.0032448809206165885,LOSS,0.0028059182496578596,-0.03374848299665187,1,0.002909034407748123,0.012585674084560475,0.0033579061857984737,0.006318733491013877,0.7331961591220768,0.014817756716313288,-0.0013673088875084671,0.5793650793650794,23.539991536182697,3.385368965582643,56.20484420545948,-23.545067769408888,0.23228996546741598,0,0,0.07294864411486529,1,0,0,0,TREND_DOWN,NORMAL_VOL,78.31549911586828,0.5336076817558464,LIQUIDITY_SWEEP,SWEEP,TREND_DOWN_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
101b82093ac9449bed92efa1,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2017-03-10 00:00:00+00:00,2017-03-13 00:00:00+00:00,Friday,4,3,0,ASIA,-0.000606095829562503,LOSS,0.04050878838952862,-0.0059779314696578835,1,0.0030229846768821695,0.009443704197201797,0.0015156562291804934,0.004905063291139135,0.8395061728395107,0.010482729827149994,0.03000990618262267,0.1349206349206349,30.994354188270577,1.2960327890451993,22.276089649475004,-1.6061656391586894,-6.558083379629165,1,0,0.05139615550219848,1,0,0,0,RANGE,LOW_VOL,32.87888130291252,0.32098765432097864,LIQUIDITY_SWEEP,SWEEP,RANGE_LOW_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
6b65aa8452bd115abb58707a,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2017-05-08 00:00:00+00:00,2017-05-09 00:00:00+00:00,Monday,0,5,0,ASIA,-0.004036828928160818,LOSS,0.03163405941885971,-0.00976994152714463,1,0.0010040980260902367,0.009404235171186453,0.008400137145096217,0.0,0.10677083333333508,0.010099062500364051,-0.010388720817397945,0.17857142857142858,15.947306415336755,-4.520831345026167,42.61882373256691,-5.288610450591932,-7.065077149797338,1,1,0.06607024084695495,1,0,0,0,TREND_UP,LOW_VOL,51.931082599328505,0.21354166666667018,LIQUIDITY_SWEEP,SWEEP,TREND_UP_LOW_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
78b7b27d03b0b03e03863255,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2017-07-05 00:00:00+00:00,2017-07-06 00:00:00+00:00,Wednesday,2,7,0,ASIA,-0.0018176927528671394,LOSS,0.014411124605691142,-0.01794869704849081,1,0.0022957141223182184,0.009297233705331516,0.0015767716213787876,0.00542474796163451,0.8304042179261789,0.009085552661272183,-0.024382619568617092,0.05555555555555555,32.75159235668775,5.922618028617308,25.785064052193928,-8.216229371094641,-3.342346835873438,0,1,0.04780500936872143,1,0,0,0,RANGE,LOW_VOL,30.000138960416884,0.3391915641476422,LIQUIDITY_SWEEP,SWEEP,RANGE_LOW_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
b005c96aeddf932df0d97c90,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2017-09-28 00:00:00+00:00,2017-09-29 00:00:00+00:00,Thursday,3,9,0,ASIA,-0.005913067802141514,LOSS,0.008088703787160704,-0.020544219801395557,1,0.002930128894499767,0.008618942971587058,0.0013481710073097507,0.004340643069777541,0.8435804701627462,0.011417648847911932,-0.01743325213736502,0.6587301587301587,28.09600942423792,3.1838073768643795,31.06944548380391,-2.2746313544439545,-6.012687175293633,1,1,0.06143919391345397,1,0,0,0,TREND_UP,NORMAL_VOL,63.01203766065272,0.31283905967450765,LIQUIDITY_SWEEP,SWEEP,TREND_UP_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
1279cf88e544734670ee3df6,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2017-09-29 00:00:00+00:00,2017-10-02 00:00:00+00:00,Friday,4,9,0,ASIA,-0.006581364265224154,LOSS,0.01897027443194714,-0.01471818160500866,1,0.005642647847477688,0.011137623092886009,0.002813551681524518,0.0026814235638838034,0.24075366364269613,0.01116118536020517,-0.028242271048027234,0.623015873015873,30.724637681159336,2.6286282569214166,31.340757548298548,-3.8751539890793083,-6.0905678479431895,1,1,0.06631691999231921,1,0,0,0,TREND_UP,NORMAL_VOL,63.04784077236537,0.48150732728539225,LIQUIDITY_SWEEP,SWEEP,TREND_UP_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
65faef0802ecbc648fa4bd41,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2017-12-08 00:00:00+00:00,2017-12-11 00:00:00+00:00,Friday,4,12,0,ASIA,-0.005208166404922943,LOSS,0.022419153232268212,-0.009350661837761669,1,0.00036871382997486044,0.00691739207104964,0.003358502059988181,0.0031901761810865983,0.5144843568945537,0.009473139597174095,-0.06512284665348633,0.2896825396825397,33.03687892802078,6.679672034903874,25.51377668530196,-6.620158776161134,-4.197769546222143,0,1,0.042794020458232614,1,0,0,0,RANGE,NORMAL_VOL,36.80032950324467,0.9710312862108925,LIQUIDITY_SWEEP,SWEEP,RANGE_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
657fa4fc356d4724035f2fbb,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2018-02-08 00:00:00+00:00,2018-02-09 00:00:00+00:00,Thursday,3,2,0,ASIA,-0.002048030098456999,LOSS,0.0328822610252288,-0.005476584189207661,1,0.0007591054701140176,0.011371399942307998,0.0027935081300196336,0.007818786342174347,0.7543391188250962,0.012522241173423716,0.016627078384799043,1.0,43.670824871869215,-2.2688503021447275,32.73114878780008,5.119928579897305,-5.011115202569544,1,1,0.031460221852904154,1,0,0,0,TREND_UP,HIGH_VOL,63.02493265892343,0.4913217623498076,LIQUIDITY_SWEEP,SWEEP,TREND_UP_HIGH_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
50902184473600ea5199fb19,c03cff0080d40cd61259442e,XAUUSD,D1,LIQUIDITY_SWEEP_TRIGGER,2018-04-25 00:00:00+00:00,2018-04-26 00:00:00+00:00,Wednesday,2,4,0,ASIA,-0.004437288340590317,LOSS,0.002789368650217576,-0.015980285437832684,1,0.005398252710403919,0.009976993519089351,0.0014811361893448621,0.00309760461934057,0.310474755086671,0.010563532379570157,0.005861182519280694,0.7301587301587301,48.212273332650454,-0.5091263981705367,23.66516378414113,0.30491554222976447,-2.3037058816270553,1,1,0.02736897678092671,1,0,0,0,TREND_UP,NORMAL_VOL,45.426611497997904,0.620949510173342,LIQUIDITY_SWEEP,SWEEP,TREND_UP_NORMAL_VOL,False,FORBIDDEN,FORBIDDEN,FORBIDDEN
