symbol,timeframe,time,open,high,low,close,volume,quantity,sma_20,sma_50,ema_8,ema_21,ema_55,rsi_14,atr_14,atr_pct,bb_upper,bb_lower,bb_position,donchian_high_20,donchian_low_20,donchian_position,macd,macd_signal,fibo_382,fibo_500,fibo_618,fibo_zone,trigger_long_wick_rejection,trigger_bullish_engulfing,trend_proxy,volatility_proxy
BPML11,D1,2024-01-07,70.66,70.66,66.94,69.67,633436.97,9206.0,,,69.67,69.67,69.67,,,,,,,,,,0.0,0.0,,,,NONE,1,0,RANGE,NORMAL_VOL
BPML11,D1,2024-01-08,66.71,66.97,64.94,65.49,528131.39,8073.0,,,68.74111111111111,69.28999999999999,69.52071428571429,,,,,,,,,,-0.33344729344729274,-0.06668945868945855,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-01-10,68.49,68.49,65.23,65.56,334728.75,5052.0,,,68.03419753086419,68.95090909090908,69.37926020408163,,,,,,,,,,-0.5853111581886594,-0.17041379858929873,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-01-11,64.87,64.87,62.81,62.9,417102.29,6589.0,,,66.8932647462277,68.40082644628097,69.14785805393585,,,,,,,,,,-0.9881639165109419,-0.3339638221736274,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-02-07,69.17,69.97,67.7,69.87,422018.72,6110.0,,,67.55476146928821,68.53438767843726,69.17364883772386,,,,,,,,,,-0.7365167736977867,-0.4144744124784593,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-02-08,65.49,66.22,64.91,65.49,760088.3,11673.0,,,67.09592558722416,68.25762516221567,69.04208995066229,,,,,,,,,,-0.8803656871780987,-0.5076526674183872,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-02-09,66.31,67.06,65.23,66.24,496292.59,7480.0,,,66.90571990117434,68.07420469292333,68.94201530956721,,,,,,,,,,-0.9232061101364195,-0.5907633559619937,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-02-10,65.57,67.08,64.83,65.41,404810.73,6189.0,,,66.57333770091337,67.83200426629394,68.81587190565409,,,,,,,,,,-1.0124605029369746,-0.67510278535699,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-02-12,59.75,61.06,58.23,60.21,683443.38,11387.0,,,65.15926265626595,67.13909478753993,68.50851933759502,,,,,,,,,,-1.4856659616503833,-0.8372154206156688,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-03-07,69.86,69.86,66.76,69.5,839478.07,12258.0,,,66.12387095487352,67.3537225341272,68.54392936125234,,,,,,,,,,-1.098397691848632,-0.8894518748622615,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-03-09,67.35,67.35,65.2,66.16,475187.34,7228.0,,,66.1318996315683,67.245202303752,68.45878902692189,,,,,,,,,,-1.0489037745754786,-0.921342254804905,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-03-10,64.83,65.38,64.08,64.16,1137930.14,17604.0,,,65.69369971344202,66.96472936704727,68.30526084738896,,,,,,,,,,-1.1577173291383787,-0.9686172696715997,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-03-12,60.21,60.21,58.03,58.17,1584668.59,27003.0,,,64.02176644378824,66.16520851549751,67.94328724569651,,,,,,,,,,-1.7076115120108852,-1.116416118139457,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-04-07,69.65,69.65,67.7,68.87,700066.11,10170.0,,,65.09915167850197,66.41109865045229,67.97638412977878,,5.099285714285713,0.07404219129208237,,,,,,,-1.2654190739535949,-1.1462167093022846,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-04-09,65.56,66.33,65.19,66.33,425566.2,6455.0,,,65.37267352772375,66.40372604586571,67.91758469657239,47.164685908319186,5.096428571428571,0.07683444250608429,,,,,,,-1.1071723595331804,-1.1384078393484638,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-04-10,64.74,64.74,63.29,63.68,795140.29,12434.0,,,64.99652385489625,66.15611458715065,67.76624238598052,48.42252048108768,4.975714285714285,0.07813621679827709,,,,,,,-1.1819685535396047,-1.147119982186692,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-04-11,62.9,63.26,61.99,63.04,308891.14,4947.0,,,64.56174077603042,65.87283144286422,67.59744801505265,47.82533655505695,4.863571428571428,0.07715056200145033,,,,,,,-1.27815396418805,-1.1733267785869637,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
BPML11,D1,2024-04-12,58.06,58.41,57.18,57.97,1097896.55,18987.0,,,63.0969094924681,65.15439222078565,67.25361058594363,45.91549295774648,5.085714285714286,0.08773010670543878,,,,,,,-1.743391491457487,-1.2873397211610684,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
