time,open,high,low,close,tick_volume,sma_20,sma_50,ema_8,ema_21,ema_55,rsi_14,atr_14,atr_pct,bb_upper,bb_lower,bb_position,donchian_high_20,donchian_low_20,donchian_position,macd,macd_signal,fibo_382,fibo_500,fibo_618,fibo_zone,trigger_long_wick_rejection,trigger_bullish_engulfing,trend_proxy,volatility_proxy
2025-08-25 04:00:00,1.16974,1.1703,1.16931,1.16958,1738,,,1.16958,1.16958,1.16958,,,,,,,,,,0.0,0.0,,,,NONE,0,0,RANGE,NORMAL_VOL
2025-08-25 05:00:00,1.16958,1.16996,1.16933,1.16966,1228,,,1.1695977777777777,1.1695872727272727,1.1695828571428573,,,,,,,,,,6.38176638179111e-06,1.276353276358222e-06,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 06:00:00,1.16965,1.17071,1.16965,1.17062,920,,,1.1698249382716048,1.1696811570247934,1.1696198979591836,,,,,,,,,,8.789019569621637e-05,1.8599121760329852e-05,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 07:00:00,1.17064,1.17073,1.17028,1.17053,921,,,1.1699816186556926,1.169758324567994,1.1696524016034984,,,,,,,,,,0.00014356899136225287,4.359309568071446e-05,,,,NONE,1,0,TREND_UP,NORMAL_VOL
2025-08-25 08:00:00,1.17053,1.17053,1.16978,1.17,907,,,1.169985703398872,1.1697802950618126,1.169664815831945,,,,,,,,,,0.00014327666327895727,6.352980920036303e-05,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 09:00:00,1.17003,1.172,1.17003,1.17142,2351,,,1.1703044359769006,1.1699293591471023,1.1697275009808041,,,,,,,,,,0.0002546912020935377,0.00010176208777899797,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 10:00:00,1.17142,1.17174,1.16941,1.16971,2077,,,1.1701723390931449,1.1699094174064566,1.1697268759457755,,,,,,,,,,0.0002026690749299398,0.00012194348520918634,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 11:00:00,1.16968,1.17102,1.16968,1.17036,1942,,,1.1702140415168905,1.1699503794604151,1.1697494875191405,,,,,,,,,,0.00021145323085702827,0.00013984543433875473,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 12:00:00,1.17036,1.1704,1.16895,1.16926,1548,,,1.1700020322909148,1.1698876176912865,1.1697320058220284,,,,,,,,,,0.0001281763931260116,0.00013751162609620612,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 13:00:00,1.16926,1.16967,1.16847,1.16871,1682,,,1.1697149140040448,1.169780561537533,1.1696955056140987,,,,,,,,,,1.7595663927894023e-05,0.0001135284336625437,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 14:00:00,1.16875,1.17024,1.1687,1.17023,1695,,,1.1698293775587016,1.1698214195795755,1.1697145946993095,,,,,,,,,,5.2011381348915364e-05,0.00010122502319981805,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2025-08-25 15:00:00,1.17021,1.17029,1.16933,1.16992,2017,,,1.1698495158789903,1.1698303814359776,1.1697219306029056,,,,,,,,,,5.365319549555103e-05,9.171065765896465e-05,,,,NONE,1,0,TREND_UP,NORMAL_VOL
2025-08-25 16:00:00,1.16991,1.17086,1.16942,1.17025,2446,,,1.1699385123503259,1.1698685285781614,1.1697407902242305,,,,,,,,,,8.065287101799434e-05,8.949910033077059e-05,,,,NONE,0,1,TREND_UP,NORMAL_VOL
2025-08-25 17:00:00,1.17025,1.17051,1.16886,1.16896,3114,,,1.1697210651613645,1.1697859350710558,1.1697129048590795,,0.0012707142857142837,0.0010870468499472041,,,,,,,-2.01864099191873e-06,7.119555206623273e-05,,,,NONE,0,0,TREND_UP,NORMAL_VOL
