symbol,timeframe,time,open,high,low,close,volume,quantity,sma_20,sma_50,ema_8,ema_21,ema_55,rsi_14,atr_14,atr_pct,bb_upper,bb_lower,bb_position,donchian_high_20,donchian_low_20,donchian_position,macd,macd_signal,fibo_382,fibo_500,fibo_618,fibo_zone,trigger_long_wick_rejection,trigger_bullish_engulfing,trend_proxy,volatility_proxy
DI1F34,H1,2024-01-07,12.39,12.41,12.39,12.41,98892.92,3.0,,,12.41,12.41,12.41,,,,,,,,,,0.0,0.0,,,,NONE,0,0,RANGE,NORMAL_VOL
DI1F34,H1,2024-01-07,12.4,12.4,12.4,12.4,98865.03,3.0,,,12.407777777777778,12.409090909090908,12.409642857142858,,,,,,,,,,-0.0007977207977187817,-0.00015954415954375634,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-07,12.35,12.35,12.35,12.35,66189.1,2.0,,,12.394938271604937,12.403719008264462,12.407512755102042,,,,,,,,,,-0.005402228878010007,-0.0012080811032370066,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-07,12.3,12.32,12.3,12.32,59390219.8,1790.0,,,12.378285322359396,12.39610818933133,12.404387299562684,,,,,,,,,,-0.011341347985041494,-0.0032347344795979043,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-07,12.34,12.38,12.34,12.38,165389.09,5.0,,,12.378666361835085,12.394643808483027,12.403516324578302,,,,,,,,,,-0.01107893306337182,-0.004803574196352688,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-07,12.44,12.44,12.44,12.44,65687.7,2.0,,,12.392296059205066,12.398767098620933,12.40481931298622,,,,,,,,,,-0.005960756893248487,-0.005035010735731848,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-08,12.01,12.01,11.9,11.9,3338923.08,97.0,,,12.282896934937273,12.353424635109938,12.386790051808141,,,,,,,,,,-0.04495978403183187,-0.013019965394951854,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-08,11.97,11.97,11.97,11.97,1139526.3,33.0,,,12.21336428272899,12.318567850099944,12.371904692814994,,,,,,,,,,-0.06941816957879432,-0.024299606231720346,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-08,11.96,11.96,11.96,11.96,69120.24,2.0,,,12.157061108789215,12.285970772818132,12.357193810928745,,,,,,,,,,-0.08858735290386477,-0.037157155566149236,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-08,11.93,11.93,11.93,11.93,346473.3,10.0,,,12.106603084613834,12.253609793471028,12.341936889109862,,,,,,,,,,-0.10498956373799295,-0.05072363720051798,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-08,11.88,11.88,11.88,11.88,139172.92,4.0,,,12.056246843588537,12.219645266791844,12.325439143070223,,,,,,,,,,-0.12063244044577992,-0.06470539784957037,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-08,12.01,12.01,11.97,11.97,344558.14,10.0,,,12.037080878346641,12.196950242538039,12.312744887960573,,,,,,,,,,-0.12433403968469214,-0.07663112621659474,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-10,12.33,12.34,12.33,12.34,1297913.5,38.0,,,12.104396238714052,12.209954765943671,12.313718284819124,,,,,,,,,,-0.09630157139968532,-0.08056521525321285,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-10,12.28,12.28,12.28,12.28,102949.08,3.0,,,12.143419296777596,12.216322514494246,12.312514060361298,,0.10785714285714258,0.008783154955793371,,,,,,,-0.07802768232852841,-0.08005770866827597,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-10,12.38,12.38,12.38,12.38,918956.34,27.0,,,12.195992786382575,12.23120228590386,12.314924272491252,49.01960784313727,0.11357142857142843,0.009173782598661424,,,,,,,-0.054844120437126165,-0.07501499102204601,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-10,12.29,12.3,12.29,12.3,1028137.26,30.0,,,12.219105500519781,12.237456623548965,12.314391262759422,46.875000000000014,0.11928571428571429,0.009698025551684088,,,,,,,-0.04243712328076121,-0.06849941747378904,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-10,12.32,12.34,12.31,12.34,2187546.47,64.0,,,12.245970944848718,12.246778748680876,12.315305860518015,49.68553459119497,0.11857142857142845,0.009608705718916406,,,,,,,-0.02904204433169255,-0.060607942845369744,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-10,12.35,12.35,12.32,12.32,341784.05,10.0,,,12.262421845993448,12.253435226073524,12.315473508356657,50.0,0.11714285714285706,0.009508348794063074,,,,,,,-0.019811802484621666,-0.052448714773220134,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-10,12.28,12.28,12.24,12.24,1854355.0,54.0,,,12.257439213550459,12.252213841885021,12.312778025915348,45.62499999999997,0.11857142857142845,0.009687208216619971,,,,,,,-0.018736122376695974,-0.0457061962939153,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-11,12.99,13.01,12.98,13.01,850864.95,26.0,12.256,,12.424674943872578,12.321103492622747,12.337678810704086,62.337662337662344,0.16928571428571423,0.013011968815197098,12.786556807812124,11.725443192187877,1.210574239080351,13.01,11.88,1.0,0.04374466542725308,-0.02781602394968162,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
DI1F34,H1,2024-01-11,12.96,12.97,12.95,12.97,557939.13,17.0,12.284,,12.545858289678671,12.380094084202497,12.360261710321796,79.55801104972379,0.13500000000000004,0.010408635312259062,12.900864738223186,11.667135261776815,1.0560376185352656,13.01,11.88,0.9646017699115051,0.08900745170753055,-0.004451328818239186,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-01-11,12.91,12.91,12.91,12.91,32951.5,1.0,12.3095,,12.626778669750077,12.428267349274996,12.379895220667446,76.11111111111111,0.13428571428571434,0.010401681974106455,12.985851668104226,11.633148331895773,0.9439258660240804,13.01,11.88,0.9115044247787613,0.1186690939304551,0.020172755731499674,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-01-11,12.91,12.93,12.91,12.92,954580.4,29.0,12.338000000000001,,12.691938965361171,12.472970317522723,12.399184677072181,76.66666666666666,0.13500000000000004,0.010448916408668733,13.067487202730364,11.608512797269638,0.8989103563583151,13.01,11.88,0.920353982300885,0.14135363876117424,0.04440893233743459,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-01-11,12.9,12.9,12.9,12.9,263825.52,8.0,12.367,,12.738174750836468,12.511791197747929,12.417070938605317,77.09497206703917,0.1342857142857142,0.010409745293466216,13.13838562954834,11.595614370451662,0.845482194367609,13.01,11.88,0.9026548672566376,0.15592012102158037,0.06671117007426375,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-01-11,12.84,12.84,12.84,12.84,265110.88,8.0,12.389999999999999,,12.760802583983919,12.541628361589026,12.43217554794084,76.66666666666666,0.13500000000000004,0.010514018691588788,13.189921048735766,11.590078951264232,0.7812777590433471,13.01,11.88,0.8495575221238937,0.16076941486068463,0.08552281903154793,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-01-11,12.78,12.78,12.73,12.73,1066991.96,32.0,12.4045,,12.753957565320826,12.558753055990024,12.442812135514382,70.87912087912089,0.13357142857142865,0.010492649534283475,13.21862465100157,11.590375348998432,0.6999079622509629,13.01,11.88,0.7522123893805314,0.15396166029177039,0.09921058728359243,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-02-07,12.44,12.5,12.44,12.5,426007.03,13.0,12.434500000000002,,12.697522550805086,12.55341186908184,12.44485455924601,54.761904761904766,0.12785714285714306,0.010228571428571444,13.213824268703009,11.655175731296994,0.5420235854511543,13.01,11.88,0.5486725663716812,0.1285258222643666,0.10507363427974728,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-02-07,12.36,12.45,12.36,12.45,627052.9,19.0,12.4585,,12.642517539515067,12.544010790074399,12.445038324987223,55.08982035928143,0.13357142857142876,0.010728628800917973,13.206529692627665,11.710470307372336,0.49431840735483185,13.01,11.88,0.5044247787610611,0.1031441734136731,0.10468774210653245,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-02-07,12.44,12.44,12.41,12.42,2367107.37,72.0,12.4815,,12.593069197400608,12.532737081885816,12.444144099094823,51.24999999999997,0.1292857142857143,0.010409477800782151,13.192356414548867,11.770643585451134,0.4567423190244189,13.01,11.88,0.47787610619468995,0.07968967162565299,0.09968812801035656,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-02-07,12.42,12.42,12.42,12.42,65829.34,2.0,12.506,,12.554609375756028,12.522488256259832,12.443281809841437,53.94736842105261,0.12285714285714278,0.009891879457096842,13.168988449530257,11.843011550469743,0.4351421581620816,13.01,11.88,0.47787610619468995,0.06040549305525822,0.0918316010193369,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-02-07,12.41,12.41,12.41,12.41,329424.7,10.0,12.5325,,12.522473958921355,12.512262051145303,12.442093173775671,52.34899328859061,0.12071428571428568,0.009727178542649933,13.129188228562683,11.935811771437319,0.39735007820157464,13.01,11.97,0.42307692307692296,0.04381070365617035,0.08222742154670361,,,,NONE,0,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-02-07,12.51,12.51,12.5,12.51,915022.78,28.0,12.5595,,12.519701968049942,12.512056410132093,12.444518417569396,56.050955414012726,0.1257142857142857,0.010049103574283428,13.094721547831519,12.024278452168481,0.4537574671642498,13.01,12.24,0.35064935064935027,0.03828702872917944,0.07343934298319878,,,,NONE,1,0,TREND_UP,NORMAL_VOL
DI1F34,H1,2024-02-07,12.51,12.51,12.51,12.51,130662.4,4.0,12.568000000000001,,12.517545975149954,12.511869463756447,12.446857045513346,59.060402684563755,0.11999999999999998,0.009592326139088728,13.093861698848471,12.042138301151532,0.4448524202019183,13.01,12.24,0.35064935064935027,0.03352304377237303,0.06545608314103363,,,,NONE,0,0,TREND_UP,NORMAL_VOL
