time,open,high,low,close,volume,return_next,body_pct,range_pct,upper_wick_pct,lower_wick_pct,close_position,atr14,atr_pct,atr_slope,atr_percentile_252,rsi14,rsi_slope,ema20,ema50,ema200,ema20_50_state,ema50_200_state,macd,macd_signal,macd_hist,adx14,bb_width,donchian_high_20,donchian_low_20,prev_low_sweep,prev_high_sweep,breakout_up,breakout_down,trend_regime,volatility_regime,market_physics_energy,market_entropy_proxy,hour,weekday,weekday_num,month,session
2015-07-03 00:00:00+00:00,1165.68,1170.18,1164.65,1168.58,38511,0.0012579369833474185,0.002487818269164662,0.004744012078786607,0.0013725893898841332,0.000883604419737812,0.7106690777576593,,0.0,0.0,0.5,50.0,0.0,1182.8431089490387,1191.4081846778201,1197.6943675613072,0,0,-8.373544365715134,-6.083537372247812,-2.2900069934673217,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.5786618444846814,0,Friday,4,7,ASIA
2015-07-06 00:00:00+00:00,1172.0,1174.67,1162.84,1170.05,74428,-0.011375582240075177,0.0016638225255973084,0.010093856655290234,0.0022781569965870927,0.006151877133105833,0.6094674556212969,,0.0,0.0,0.5,50.0,0.0,1181.6247176205588,1190.570608808102,1197.419299227364,0,0,-8.327940499417082,-6.532417997681667,-1.795522501735415,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.7810650887574062,0,Monday,0,7,ASIA
2015-07-07 00:00:00+00:00,1170.33,1170.33,1147.84,1156.74,82425,0.0005705690129156338,0.011612109405039536,0.01921680209855341,0.0,0.007604692693513874,0.3957314361938678,,0.0,0.0,0.5,50.0,0.0,1179.2547445138391,1189.2439182666076,1197.0145300808233,0,0,-9.259072051469275,-7.077748808439189,-2.1813232430300857,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.7914628723877356,0,Tuesday,1,7,ASIA
2015-07-08 00:00:00+00:00,1153.25,1164.64,1147.13,1157.4,95010,0.0020131328840504725,0.003598525905051022,0.015183177975287223,0.0062779102536310505,0.005306741816605152,0.5865219874357502,12.125000000000016,0.010476067046829112,0.0,0.5,50.0,0.0,1177.173340274426,1187.9951371581133,1196.6203556521584,0,0,-9.830425010468161,-7.628284048844984,-2.2021409616231775,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.8269560251284995,0,Wednesday,2,7,ASIA
2015-07-09 00:00:00+00:00,1159.08,1167.69,1155.93,1159.73,75095,0.003328360911591499,0.0005607895917452557,0.010145977844497353,0.006867515615833279,0.002717672636918818,0.32312925170067663,12.54857142857145,0.010820252497194562,0.03493372606774714,0.5,20.44126241963744,-29.55873758036256,1175.5120697720997,1186.8867004068147,1196.2532874367141,0,0,-9.980169636344954,-8.098661166344979,-1.8815084699999751,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.6462585034013533,0,Thursday,3,7,ASIA
2015-07-10 00:00:00+00:00,1159.63,1165.33,1157.39,1163.59,61457,-0.004993167696525358,0.003414882333157825,0.0068470115467863255,0.001500478600933064,0.0019316506126954363,0.7808564231737977,11.774285714285709,0.010118929961829948,-0.06170309653916406,0.5,30.834340991535427,10.393078571897988,1174.3766345557092,1185.9731043124298,1195.928279601523,0,0,-9.675836569595049,-8.414096246994994,-1.2617403226000548,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.43828715365240467,0,Friday,4,7,ASIA
2015-07-13 00:00:00+00:00,1162.73,1164.13,1151.07,1157.78,60970,-0.0020988443400301593,0.004257222227000288,0.01123218632012606,0.001204062852080957,0.005770901241044814,0.5137825421133191,11.858571428571443,0.0102425084459668,0.007158456685272263,0.5,31.68264110756097,0.8483001160255412,1172.7960026932606,1184.867492378609,1195.5486947298662,0,0,-9.790608821348087,-8.689398761865613,-1.101210059482474,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.9724349157733618,0,Monday,0,7,ASIA
2015-07-14 00:00:00+00:00,1158.07,1159.75,1152.88,1155.35,51921,-0.0052018868741073865,0.002348735395960544,0.005932283886120779,0.0014506895092697882,0.002132858980890447,0.3595342066957553,11.606428571428571,0.010045811720628876,-0.02126249849415851,0.5,32.208588957055,0.5259478494940311,1171.1344786272357,1183.7099436578792,1195.1487077176287,0,0,-9.962802365355856,-8.944079482563662,-1.0187228827921935,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.7190684133915106,0,Tuesday,1,7,ASIA
2015-07-15 00:00:00+00:00,1155.65,1156.71,1143.21,1149.34,55067,-0.003575965336627851,0.005460130662397934,0.011681737550296369,0.0009172327261713714,0.005304374161727064,0.4540740740740653,12.105714285714287,0.010532752958840976,0.043018031878884866,0.5,30.203045685278923,-2.0055432717760766,1169.0588139960705,1182.3621027301192,1194.6928996806375,0,0,-10.463605827295169,-9.247984751509964,-1.2156210757852044,0.0,0.0,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,20.105820105820104,0.9081481481481306,0,Wednesday,2,7,ASIA
2015-07-16 00:00:00+00:00,1149.02,1149.39,1142.22,1145.23,67261,-0.009605057499366909,0.003298463038067191,0.006240100259351511,0.00032201354197500324,0.0026196236793093164,0.4198047419804687,11.89857142857144,0.010389678430159392,-0.017111163559121123,0.5,25.357906861938133,-4.84513882334079,1166.7894031393018,1180.9059418387421,1194.2007315246115,0,0,-11.064593088617357,-9.611306418931443,-1.4532866696859141,0.0,0.04442040630287524,,,0,0,0,0,TREND_DOWN,NORMAL_VOL,30.73015873015873,0.8396094839609374,0,Thursday,3,7,ASIA
2015-07-17 00:00:00+00:00,1145.08,1145.68,1131.06,1134.23,68800,-0.03308852701832954,0.009475320501624262,0.012767666887903133,0.0005239808572328016,0.002768365529046069,0.2168262653898801,11.932857142857156,0.010520667891747843,0.002881498379157188,0.5,16.66420227709574,-8.693704584842394,1163.6885076022256,1179.0755127470268,1193.6040078278493,0,0,-12.286852702603483,-10.146415675665851,-2.140437026937631,0.0,0.04358181332289994,1204.11,1142.22,0,0,0,1,TREND_DOWN,NORMAL_VOL,30.285714285714285,0.4336525307797602,0,Friday,4,7,ASIA
2015-07-20 00:00:00+00:00,1132.56,1133.1,1069.72,1096.7,106589,0.0038479073584389845,0.031662781662781574,0.05596171505262404,0.0004767959313413538,0.023822137458501112,0.42568633638371833,15.556428571428585,0.014184762078443134,0.30366335448341886,0.5,11.538855329169465,-5.125346947926275,1157.308649735347,1175.8451004824376,1192.6397888444876,0,0,-16.098288551708492,-11.33679025087438,-4.761498300834113,0.0,0.06527962031074536,1200.88,1131.06,0,0,0,1,TREND_DOWN,NORMAL_VOL,38.99470899470899,0.8513726727674367,0,Monday,0,7,ASIA
2015-07-21 00:00:00+00:00,1098.26,1109.82,1096.91,1100.92,76602,-0.006276568688006523,0.0024220130023856665,0.011754957842405126,0.008103727714748661,0.0012292171252708001,0.31061192873741567,15.960000000000004,0.014496966173745598,0.025942421598787124,0.5,15.719504769636558,4.180649440467093,1151.9383021415044,1172.9068612478322,1191.7271541296172,0,0,-18.564361783323875,-12.782304557364279,-5.782057225959596,0.0,0.07805578878745655,1188.02,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,42.62433862433863,0.6212238574748313,0,Tuesday,1,7,ASIA
2015-07-22 00:00:00+00:00,1102.66,1103.33,1087.02,1094.01,80466,-0.0030895512838089445,0.007844666533655061,0.014791504180799107,0.0006076215696586847,0.006339216077485361,0.42857142857143055,16.15857142857143,0.01477003997090651,0.012441818832796159,0.5,15.097465886939403,-0.6220388826971543,1146.4213209851707,1169.8128666890939,1190.7548441382778,0,0,-20.836135833355,-14.393070812562424,-6.443065020792577,0.0,0.09030131188686412,1187.9,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,44.96296296296296,0.8571428571428611,0,Wednesday,2,7,ASIA
2015-07-23 00:00:00+00:00,1094.43,1105.72,1087.23,1090.63,82598,0.007747815482794129,0.0034721270433010374,0.016894639218588678,0.010315872189176067,0.003106639986111575,0.18388318009735474,17.08428571428572,0.015664602765636117,0.05728936433560272,0.5,12.171212268271375,-2.926253618668028,1141.107861843726,1166.7076562306981,1189.7585770324245,0,0,-22.64819657530711,-16.044095965111364,-6.604100610195747,0.0,0.10071631951340979,1187.9,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,46.38095238095238,0.36776636019470943,0,Thursday,3,7,ASIA
2015-07-24 00:00:00+00:00,1091.23,1101.48,1077.2,1099.08,105882,-0.004503766786766894,0.007193717181529016,0.022250121422614823,0.002199353023652292,0.012857051217433513,0.9011532125205892,17.97357142857142,0.016353287684764916,0.05205284722802839,0.5,17.743841468957214,5.572629200685839,1137.1052083347995,1164.0555912804746,1188.856302634092,0,0,-23.135729104468282,-17.462422592982747,-5.673306511485535,0.0,0.10532206131781434,1187.9,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,46.67724867724868,0.19769357495882156,0,Friday,4,7,ASIA
2015-07-27 00:00:00+00:00,1095.58,1104.93,1088.34,1094.13,91614,0.001005364993190927,0.001323499881341224,0.015142664159623348,0.00853429233830495,0.005284871939977173,0.34900542495480047,17.552142857142858,0.016042099985507076,-0.02344712474665145,0.5,19.203148057058414,1.4593065881011995,1133.0123313505328,1161.31341123026,1187.9137523591257,0,0,-23.648915797065,-18.6997212337992,-4.949194563265802,0.0,0.10848669780831725,1187.9,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,47.005291005291,0.6980108499096009,0,Monday,0,7,ASIA
2015-07-28 00:00:00+00:00,1094.68,1098.94,1091.55,1095.23,68617,0.001415227851684131,0.0005024299338619089,0.00675083129316339,0.003389118281141554,0.002859283078159927,0.49797023004059726,16.829285714285724,0.01536598313987539,-0.04118341268872283,0.5,19.551376236653667,0.3482281795952531,1129.4140140790535,1158.7219049075047,1186.9915259674929,0,0,-23.693732541440568,-19.698523495327475,-3.995209046113093,69.930992679505,0.11091099144843468,1180.47,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,89.24960089870828,0.9959404600811945,0,Tuesday,1,7,ASIA
2015-07-29 00:00:00+00:00,1095.09,1101.89,1090.36,1096.78,83814,-0.0075220190010758525,0.0015432521527911447,0.010528814983243569,0.004666283136545971,0.004319279693906454,0.5568083261058075,16.812857142857165,0.015329288592841925,-0.000976189465641597,0.5,18.931990918961347,-0.6193853176923199,1126.3060127381914,1156.2928105974065,1186.0938988434382,0,0,-23.335184605650284,-20.42585571739204,-2.909328888258244,71.87407346906537,0.11198697623867927,1175.0,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,90.48952344651858,0.8863833477883849,0,Wednesday,2,7,ASIA
2015-07-30 00:00:00+00:00,1096.11,1098.57,1082.47,1088.53,79155,0.006384757425151433,0.006915364333871535,0.014688306830518753,0.002244300298327756,0.005528642198319463,0.37639751552794903,17.395714285714316,0.01598092315849294,0.03466734641855762,0.5,14.493850520340402,-4.438140398620945,1122.708297239316,1153.6354454759396,1185.1231137803193,0,0,-23.446462609168975,-21.029977095747427,-2.4164855134215486,74.60740364058013,0.11396770235386104,1174.67,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,92.27766969757559,0.7527950310558981,0,Thursday,3,7,ASIA
2015-07-31 00:00:00+00:00,1088.65,1103.46,1079.98,1095.48,87334,-0.008051265198816937,0.006273825380057802,0.021567997060579634,0.007330179580214043,0.007963992100307786,0.6601362862010216,18.14000000000002,0.01655895132727208,0.042785579370944404,0.5,20.84425308873068,6.35040256839028,1120.1151260736667,1151.3548397710008,1184.231142498923,0,0,-22.712034120653016,-21.366388500728547,-1.3456456199244684,76.749006769926,0.11212337396677956,1174.67,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,93.43564744819898,0.6797274275979568,0,Friday,4,7,ASIA
2015-08-03 00:00:00+00:00,1095.72,1097.68,1085.79,1086.66,78529,0.0008742384922604263,0.008268535757310212,0.010851312379075037,0.0017887781550031362,0.0007939984667616893,0.0731707317073264,18.498571428571463,0.017023329678622072,0.019766892424004645,0.5,19.667932526715433,-1.176320562015249,1116.9289235904603,1148.8177872309616,1183.2602853596302,0,0,-22.581390329130272,-21.609388866408892,-0.97200146272138,79.27348666661496,0.10982920739938588,1174.67,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,94.71753115340813,0.14634146341465282,0,Monday,0,8,ASIA
2015-08-04 00:00:00+00:00,1085.32,1094.78,1080.94,1087.61,85679,-0.002611230128446662,0.0021099767810415027,0.012751999410312092,0.0066063465153135235,0.004035676113957065,0.4819364161849628,18.52285714285717,0.017030789660684595,0.0013128426905548718,0.5,21.466210594434457,1.7982780677190249,1114.1366451532735,1146.4174818493555,1182.3085412266987,0,0,-22.145912824898687,-21.716693658106852,-0.42921916679183525,81.17675755230064,0.10888071492719104,1170.33,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,95.77483760016344,0.9638728323699256,0,Tuesday,1,8,ASIA
2015-08-05 00:00:00+00:00,1087.31,1092.48,1082.92,1084.77,85935,0.004203656074559525,0.002336040319688004,0.008792340730794296,0.0047548537215698124,0.0017014466895364793,0.19351464435145602,18.69357142857145,0.017232751116431546,0.009216412154866127,0.5,21.72123479887722,0.25502420444276197,1111.3398218053426,1143.9999335415375,1181.3380084781743,0,0,-21.77890437770975,-21.729135802027432,-0.04976857568231807,83.17167127878953,0.10673356027084346,1167.69,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,96.6860715503425,0.3870292887029121,0,Wednesday,2,8,ASIA
2015-08-06 00:00:00+00:00,1084.82,1094.0,1083.46,1089.33,79616,0.004443098051095662,0.004157371729872229,0.00971589756826014,0.004304861636031851,0.001253664202356059,0.5569259962049251,18.402142857142866,0.01689308369102372,-0.015589774941729972,0.5,27.652797133187107,5.931562334309888,1109.243648300072,1141.8560145791243,1180.4225059062521,0,0,-20.87940882076441,-21.55919040577483,0.6797815850104207,82.84257398752872,0.10130142616265854,1167.69,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,96.10766079463363,0.8861480075901498,0,Thursday,3,8,ASIA
2015-08-07 00:00:00+00:00,1089.77,1099.43,1082.74,1094.17,96112,0.009376970671833407,0.004037549207631052,0.015315158244400245,0.004826706552758831,0.006450902484010363,0.6848412222887973,14.986428571428585,0.013696618049689338,-0.18561502930559304,0.5,48.133392356499925,20.480595223312818,1107.808062747684,1139.9859747917078,1179.5642720166377,0,0,-19.550636987593407,-21.157479722138547,1.6068427345451397,78.25084887027754,0.09156698496717437,1165.33,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,92.26267863433583,0.6303175554224054,0,Friday,4,8,ASIA
2015-08-10 00:00:00+00:00,1093.04,1108.84,1089.58,1104.43,84692,0.003911519969576949,0.010420478665007777,0.017620581131523084,0.004034619044133659,0.003165483422381648,0.771028037383185,15.42500000000002,0.013966480446927393,0.02926457270864158,0.5,52.37772659531231,4.244334238812385,1107.4863424859998,1138.5916228390918,1178.8166673199548,0,0,-17.46831561416775,-20.419646900544386,2.951331286376636,72.34512636254576,0.08084091325620299,1164.13,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,86.64517105562268,0.4579439252336299,0,Monday,0,8,ASIA
2015-08-11 00:00:00+00:00,1104.32,1119.32,1093.75,1108.75,112515,0.013673055242390042,0.004011518400463691,0.023154520428861142,0.009571501014198725,0.009571501014198725,0.5866249511145889,16.08642857142859,0.014508616524400083,0.042880296364899095,0.5,60.348216793035796,7.970490197723485,1107.6066908206665,1137.4213631199118,1178.119486550602,0,0,-15.29318273625131,-19.39435406768577,4.101171331434461,68.15681905523623,0.068429351180818,1159.75,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,80.74594328499359,0.8267500977708222,0,Tuesday,1,8,ASIA
2015-08-12 00:00:00+00:00,1108.83,1125.75,1101.74,1123.91,120939,-0.007847603455792829,0.01359992063706804,0.021653454542175078,0.0016594067620824817,0.006394127143024556,0.9233652644731396,16.480714285714303,0.014663731335884814,0.0245104569068868,0.5,70.04819277108449,9.699975978048691,1109.159386932984,1136.8915057426602,1177.5800886744767,0,0,-12.205392786473567,-17.956561811443333,5.751169024969766,64.46037029298063,0.05864681217603035,1156.71,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,75.77675127631747,0.1532694710537208,0,Wednesday,2,8,ASIA
2015-08-13 00:00:00+00:00,1125.26,1126.71,1113.6,1115.09,87464,-0.00024213292200625514,0.00903791123829166,0.011650640740806682,0.0012885910811723917,0.0013241384213426312,0.11365369946605604,15.682857142857172,0.014064207501508554,-0.04841156329909346,0.5,59.60177521890371,-10.446417552180776,1109.7242072250808,1136.0365447331442,1176.9582967473675,0,0,-10.350681084664984,-16.435385666087665,6.084704581422681,61.93172676006977,0.04660389102193528,1149.39,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,68.8944857914916,0.22730739893211205,0,Thursday,3,8,ASIA
2015-08-14 00:00:00+00:00,1115.18,1121.01,1111.69,1114.82,80491,0.0022604546025366545,0.0003228178410661304,0.00835739521870903,0.005227855592819031,0.0028067217848238685,0.33583690987123427,15.163571428571442,0.013601811439130482,-0.03311167790125791,0.5,63.146524336001946,3.5447491170982346,1110.2095208226922,1135.20452337106,1176.3400052374436,0,0,-8.80114136291013,-14.908536805452158,6.107395442542028,59.30914909712881,0.038355520367483686,1145.68,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,63.06697093975877,0.6716738197424685,0,Friday,4,8,ASIA
2015-08-17 00:00:00+00:00,1114.7,1122.74,1113.48,1117.34,76335,0.00013424740902512333,0.002368350228760987,0.008307167847851432,0.004844352740647789,0.0010944648784426548,0.4168466522678082,15.297142857142862,0.013690678627045361,0.00880870507324838,0.5,63.799775308950146,0.6532509729482001,1110.888614077674,1134.503953827097,1175.752940508713,0,0,-7.285790967086086,-13.383987637778946,6.098196670692859,56.80218778076924,0.0413717495991371,1133.1,1069.72,0,0,0,0,TREND_DOWN,NORMAL_VOL,63.31940790655678,0.8336933045356164,0,Monday,0,8,ASIA
2015-08-18 00:00:00+00:00,1117.4,1121.12,1109.63,1117.49,82628,0.014944205317273473,8.054412027914635e-05,0.010282799355646842,0.0032486128512617517,0.0069536423841059436,0.6840731070496127,15.29428571428569,0.013686284185349033,-0.00018677624206386856,0.5,63.15588870537418,-0.6438866035759645,1111.517317498848,1133.8367399515244,1175.1732097573827,0,0,-6.003555859621656,-11.907901282147488,5.904345422525832,53.411638930711995,0.043965524802405016,1126.71,1077.2,0,0,0,0,TREND_DOWN,NORMAL_VOL,62.56550187694572,0.6318537859007747,0,Tuesday,1,8,ASIA
2015-08-19 00:00:00+00:00,1118.0,1134.56,1116.24,1134.19,98777,0.0157733713046313,0.014481216457960694,0.01638640429338098,0.00033094812164569847,0.0015742397137745894,0.9798034934497876,15.452857142857122,0.013624575373488676,0.01036801793386899,0.5,76.19320789352916,13.037319188154981,1113.6766205941956,1133.8505932867588,1174.7654166254686,0,0,-3.5983453810144965,-10.24599010192089,6.647644720906394,52.07214406160459,0.051581679047773374,1126.71,1077.2,0,0,1,0,TREND_DOWN,NORMAL_VOL,65.46550865918498,0.04039301310042487,0,Wednesday,2,8,ASIA
2015-08-20 00:00:00+00:00,1133.46,1153.95,1132.58,1152.08,110294,0.0073432400527742026,0.016427575741534674,0.018853775166305046,0.0016498156088438217,0.0007763838159265515,0.9124941506785162,15.302142857142842,0.013282187744898656,-0.009753166312285844,0.5,78.84811416921507,2.654906275685903,1117.3340852995104,1134.5654719813958,1174.5396910869067,0,0,-0.24579192477199285,-8.245950466491111,8.000158541719118,51.731002467155335,0.06452080800018378,1134.56,1077.2,0,0,1,0,TREND_DOWN,NORMAL_VOL,69.82167026336198,0.1750116986429675,0,Thursday,3,8,ASIA
2015-08-21 00:00:00+00:00,1153.8,1168.16,1148.91,1160.54,121955,-0.004799489892636122,0.005841566996013182,0.016684000693361067,0.0066042641705669255,0.004238169526780961,0.604155844155838,15.827857142857122,0.013638355543847796,0.03435559912243824,0.5,87.79414773889906,8.94603356968399,1121.4489343186046,1135.5840809233018,1174.4003906780817,0,0,3.0585253634496894,-5.985055300502951,9.04358066395264,51.67964105023128,0.07811859450659424,1153.95,1077.2,0,0,1,0,TREND_DOWN,NORMAL_VOL,73.65328727564142,0.791688311688324,0,Friday,4,8,ASIA
2015-08-24 00:00:00+00:00,1164.32,1170.01,1145.63,1154.97,176042,-0.012528463942786394,0.00803043836745904,0.020939260684347843,0.004886972653566077,0.008021849663322728,0.3831009023789977,16.58071428571426,0.014355969666497192,0.047565323344916255,0.5,82.90347792106293,-4.890669817836127,1124.6414167644518,1136.3443130439566,1174.2070534574043,0,0,5.168192465464244,-3.7544057473095123,8.922598212773757,51.90740623739524,0.08550448793942571,1168.16,1079.98,0,1,0,0,TREND_DOWN,NORMAL_VOL,75.28200988000329,0.7662018047579954,0,Monday,0,8,ASIA
2015-08-25 00:00:00+00:00,1153.47,1156.53,1134.58,1140.5,133208,-0.013792196405085555,0.011244332319002685,0.01902953696238311,0.002652864833935816,0.005132339809444608,0.2697038724373604,17.465714285714267,0.015314085300933158,0.053375263860768074,0.5,74.4451267655057,-8.458351155557224,1126.1517580249802,1136.50728115988,1173.871659890664,0,0,5.60786677655301,-1.8819512425370082,7.489818019090018,50.767899022174255,0.08733432181389379,1170.01,1079.98,0,0,0,0,TREND_DOWN,NORMAL_VOL,74.905183857749,0.5394077448747208,0,Tuesday,1,8,ASIA
2015-08-26 00:00:00+00:00,1140.32,1146.36,1117.68,1124.77,131153,-0.0001867048374334379,0.013636523081240314,0.02515083485337435,0.00529675880454606,0.006217552967587974,0.24721059972105852,18.761428571428546,0.016680235578321385,0.07418616064125594,0.5,64.15787791626717,-10.287248849238537,1126.020162022601,1136.0469956241984,1173.3830861604085,0,0,4.633618823399729,-0.5788372293496608,5.21245605274939,48.29594466004884,0.08650483444687689,1170.01,1079.98,0,0,0,0,TREND_DOWN,NORMAL_VOL,73.28444510290761,0.49442119944211704,0,Wednesday,2,8,ASIA
