symbol,timeframe,date,open,high,low,close,volume,quantity
IMOB,D1,09/06/2026,1259.49,1294.12,1259.49,1286.43,1235038998.0,69948600.0
IMOB,D1,08/06/2026,1264.01,1269.25,1253.9,1259.32,765431322.0,48363800.0
IMOB,D1,05/06/2026,1279.8,1283.78,1261.58,1264.01,994100444.0,56345800.0
IMOB,D1,03/06/2026,1333.77,1333.81,1268.94,1279.84,1328883329.0,84581400.0
IMOB,D1,02/06/2026,1329.05,1348.57,1329.02,1334.02,1015091044.0,59295100.0
IMOB,D1,01/06/2026,1341.59,1346.15,1313.12,1329.05,1308560643.0,68834500.0
IMOB,D1,29/05/2026,1347.72,1350.71,1325.58,1341.55,946542143.0,53280100.0
IMOB,D1,28/05/2026,1341.83,1362.48,1326.15,1347.44,1037046375.0,56817600.0
IMOB,D1,27/05/2026,1349.67,1371.26,1336.18,1341.83,831085437.0,52842600.0
IMOB,D1,26/05/2026,1358.33,1358.53,1333.76,1349.67,826265060.0,44538800.0
IMOB,D1,25/05/2026,1310.99,1359.11,1310.78,1358.41,741248517.0,39316800.0
IMOB,D1,22/05/2026,1344.1,1344.1,1305.16,1310.32,968555534.0,63609600.0
IMOB,D1,21/05/2026,1343.68,1352.24,1317.39,1343.96,973972092.0,57092600.0
IMOB,D1,20/05/2026,1286.74,1351.59,1286.7,1343.68,1072180799.0,63787200.0
IMOB,D1,19/05/2026,1310.2,1310.2,1277.51,1286.66,886132368.0,54112200.0
IMOB,D1,18/05/2026,1315.21,1317.18,1298.64,1310.2,852789791.0,57660000.0
IMOB,D1,15/05/2026,1332.68,1332.68,1289.98,1315.34,1384738050.0,81890200.0
IMOB,D1,14/05/2026,1311.86,1341.16,1311.86,1332.95,1033506766.0,61011500.0
IMOB,D1,13/05/2026,1348.92,1359.01,1300.85,1311.86,2184849416.0,118131600.0
IMOB,D1,12/05/2026,1351.81,1370.32,1338.7,1349.04,973807726.0,60630500.0
IMOB,D1,11/05/2026,1383.26,1384.4,1343.56,1351.81,966574903.0,59745300.0
IMOB,D1,08/05/2026,1389.88,1414.42,1379.1,1383.55,1205328078.0,68185300.0
IMOB,D1,07/05/2026,1427.24,1429.0,1383.65,1389.79,1043377487.0,52836700.0
IMOB,D1,06/05/2026,1376.29,1434.5,1376.27,1427.24,1553703433.0,79372500.0
IMOB,D1,05/05/2026,1362.51,1389.3,1361.35,1376.21,1534641711.0,85747900.0
IMOB,D1,04/05/2026,1392.41,1393.22,1356.52,1362.51,1232083983.0,71320500.0
IMOB,D1,30/04/2026,1377.59,1401.21,1377.59,1392.04,1251516554.0,66136200.0
IMOB,D1,29/04/2026,1411.88,1411.88,1374.31,1377.43,1069980376.0,60113500.0
IMOB,D1,28/04/2026,1425.72,1425.72,1391.42,1411.86,1265318527.0,69500600.0
IMOB,D1,27/04/2026,1479.13,1485.83,1423.16,1425.71,1365446121.0,82587300.0
IMOB,D1,24/04/2026,1494.96,1496.48,1470.78,1479.1,970415911.0,54811400.0
IMOB,D1,23/04/2026,1528.63,1528.63,1487.56,1494.8,896584111.0,46785600.0
IMOB,D1,22/04/2026,1556.76,1556.78,1523.54,1528.06,888242567.0,46393900.0
IMOB,D1,20/04/2026,1562.98,1567.35,1546.47,1555.98,812785219.0,43536100.0
IMOB,D1,17/04/2026,1533.91,1585.61,1533.91,1562.94,1255092152.0,61971500.0
IMOB,D1,16/04/2026,1553.92,1562.07,1527.52,1533.78,1059256521.0,53567900.0
IMOB,D1,15/04/2026,1560.86,1563.88,1535.32,1553.8,1470692908.0,69352500.0
IMOB,D1,14/04/2026,1544.85,1571.33,1544.85,1561.1,1082016404.0,53564200.0
IMOB,D1,13/04/2026,1533.3,1551.22,1525.86,1544.6,1278450163.0,57884800.0
IMOB,D1,10/04/2026,1535.86,1558.47,1514.97,1533.3,1463368139.0,70350600.0
IMOB,D1,09/04/2026,1499.63,1539.92,1494.38,1535.86,1160438624.0,61209900.0
IMOB,D1,08/04/2026,1426.41,1530.07,1426.41,1499.62,1654126508.0,86466400.0
IMOB,D1,07/04/2026,1458.03,1458.03,1413.51,1426.4,1479511615.0,88734800.0
IMOB,D1,06/04/2026,1457.81,1467.66,1445.45,1458.03,809264715.0,45210200.0
IMOB,D1,02/04/2026,1482.26,1482.26,1423.69,1457.82,966702503.0,50022700.0
IMOB,D1,01/04/2026,1446.84,1494.14,1446.84,1482.26,1739139567.0,83361000.0
IMOB,D1,31/03/2026,1387.0,1452.0,1387.0,1446.79,1406771435.0,75637700.0
IMOB,D1,30/03/2026,1378.6,1395.41,1371.6,1386.93,898085665.0,50076300.0
IMOB,D1,27/03/2026,1415.39,1415.39,1372.35,1378.44,1137768461.0,63319300.0
IMOB,D1,26/03/2026,1466.64,1466.64,1411.34,1415.39,1243437336.0,69290300.0
IMOB,D1,25/03/2026,1427.74,1477.09,1427.74,1466.8,1473811701.0,73446000.0
IMOB,D1,24/03/2026,1435.68,1435.68,1395.23,1427.74,914731815.0,50114900.0
IMOB,D1,23/03/2026,1354.73,1436.93,1354.73,1435.68,962771738.0,48615000.0
IMOB,D1,20/03/2026,1414.68,1414.69,1348.56,1354.72,1752336255.0,92468200.0
IMOB,D1,19/03/2026,1418.63,1426.54,1374.14,1414.68,1009208946.0,54555100.0
IMOB,D1,18/03/2026,1423.54,1442.25,1413.16,1418.63,980007625.0,50022600.0
IMOB,D1,17/03/2026,1419.02,1445.89,1411.81,1423.58,945145012.0,46333100.0
IMOB,D1,16/03/2026,1392.33,1431.95,1392.33,1418.98,849169600.0,44866200.0
IMOB,D1,13/03/2026,1427.45,1449.74,1383.27,1392.34,1429633696.0,81111800.0
IMOB,D1,12/03/2026,1479.58,1479.58,1423.41,1427.45,1331820649.0,69954600.0
IMOB,D1,11/03/2026,1483.49,1507.78,1464.55,1479.58,1677941933.0,74145500.0
IMOB,D1,10/03/2026,1478.37,1521.46,1466.42,1483.49,1462789592.0,75026200.0
IMOB,D1,09/03/2026,1477.94,1486.02,1437.13,1478.4,1262947492.0,67548200.0
IMOB,D1,06/03/2026,1483.8,1497.61,1455.2,1478.27,1215694020.0,57072300.0
IMOB,D1,05/03/2026,1538.47,1538.47,1480.39,1483.97,1009649436.0,51101500.0
IMOB,D1,04/03/2026,1512.19,1563.34,1512.19,1538.61,964523154.0,46999100.0
IMOB,D1,03/03/2026,1571.76,1571.76,1490.15,1512.19,1581998989.0,75316400.0
IMOB,D1,02/03/2026,1596.16,1596.16,1550.49,1571.75,1105241330.0,51361000.0
IMOB,D1,27/02/2026,1620.87,1621.04,1585.33,1596.16,1182667702.0,59646300.0
IMOB,D1,26/02/2026,1599.75,1623.7,1597.14,1620.87,1144158091.0,50620500.0
IMOB,D1,25/02/2026,1606.78,1614.81,1588.01,1599.78,1160558108.0,50998900.0
IMOB,D1,24/02/2026,1597.41,1618.43,1597.38,1606.71,1234390725.0,51610200.0
IMOB,D1,23/02/2026,1616.87,1616.87,1589.22,1597.37,816197425.0,39234400.0
IMOB,D1,20/02/2026,1601.24,1619.59,1576.49,1616.65,1017026259.0,45195400.0
IMOB,D1,19/02/2026,1571.64,1601.23,1568.95,1601.23,891005395.0,39930100.0
IMOB,D1,18/02/2026,1555.25,1583.93,1554.81,1571.66,979202444.0,44114700.0
IMOB,D1,13/02/2026,1556.55,1558.61,1523.15,1555.25,1143156785.0,49844300.0
IMOB,D1,12/02/2026,1567.49,1569.84,1545.21,1556.59,1182117495.0,54941200.0
IMOB,D1,11/02/2026,1555.19,1576.15,1554.32,1567.21,1127164287.0,54800000.0
IMOB,D1,10/02/2026,1546.57,1561.48,1542.65,1555.17,988118554.0,47477200.0
IMOB,D1,09/02/2026,1542.94,1552.41,1532.34,1546.64,953683596.0,44183600.0
IMOB,D1,06/02/2026,1520.77,1546.68,1506.86,1542.89,1277949442.0,61501000.0
IMOB,D1,05/02/2026,1490.14,1536.59,1490.06,1520.48,1066644593.0,52584200.0
IMOB,D1,04/02/2026,1524.94,1525.34,1469.74,1490.14,1237807642.0,60428000.0
IMOB,D1,03/02/2026,1504.69,1538.93,1504.69,1524.94,1475350203.0,66859100.0
IMOB,D1,02/02/2026,1476.74,1509.16,1476.59,1504.69,1251118674.0,57510300.0
IMOB,D1,30/01/2026,1466.43,1483.42,1462.05,1476.74,1332820046.0,64494800.0
IMOB,D1,29/01/2026,1482.2,1498.21,1445.26,1466.45,1363624161.0,67645100.0
IMOB,D1,28/01/2026,1462.68,1490.27,1462.54,1482.17,1311103249.0,61856400.0
IMOB,D1,27/01/2026,1427.44,1473.98,1427.44,1462.46,1424766634.0,71327800.0
IMOB,D1,26/01/2026,1417.92,1431.53,1392.27,1427.4,1032186490.0,56807700.0
IMOB,D1,23/01/2026,1390.46,1428.37,1387.19,1417.67,1204974373.0,59924900.0
IMOB,D1,22/01/2026,1371.73,1414.01,1371.73,1390.39,1372815124.0,66548400.0
IMOB,D1,21/01/2026,1333.02,1375.45,1333.02,1371.75,1087758114.0,54345000.0
IMOB,D1,20/01/2026,1322.65,1335.13,1311.74,1333.02,768241265.0,43740900.0
IMOB,D1,19/01/2026,1322.33,1331.21,1315.64,1322.63,587138457.0,36992900.0
IMOB,D1,16/01/2026,1346.56,1347.76,1313.68,1322.16,1394076947.0,78399900.0
IMOB,D1,15/01/2026,1334.37,1355.71,1334.1,1346.66,899230835.0,48277300.0
IMOB,D1,14/01/2026,1335.86,1350.08,1318.5,1334.35,1184539168.0,81063800.0
IMOB,D1,13/01/2026,1346.94,1346.94,1320.39,1335.82,987074972.0,60375600.0
IMOB,D1,12/01/2026,1356.99,1357.46,1339.18,1346.94,886985082.0,45586000.0
IMOB,D1,09/01/2026,1334.35,1368.68,1332.99,1357.05,1167553200.0,54399400.0
IMOB,D1,08/01/2026,1317.61,1342.95,1317.32,1334.35,866428466.0,44334900.0
IMOB,D1,07/01/2026,1342.91,1342.91,1316.41,1317.67,1055926077.0,58521700.0
IMOB,D1,06/01/2026,1330.69,1362.37,1330.36,1342.5,1169977834.0,58431200.0
IMOB,D1,05/01/2026,1297.17,1337.28,1289.38,1330.71,910017930.0,51967000.0
IMOB,D1,02/01/2026,1316.28,1325.44,1289.6,1297.1,1039033579.0,56049600.0
IMOB,D1,30/12/2025,1295.49,1318.99,1295.49,1315.92,816727948.0,41883700.0
IMOB,D1,29/12/2025,1305.85,1305.97,1290.85,1294.78,572821526.0,31723900.0
IMOB,D1,26/12/2025,1305.01,1308.1,1293.76,1307.29,450743519.0,26525300.0
IMOB,D1,23/12/2025,1267.42,1311.0,1267.42,1305.01,963607792.0,50481600.0
IMOB,D1,22/12/2025,1292.99,1294.91,1264.01,1267.43,927213204.0,49453700.0
IMOB,D1,19/12/2025,1295.79,1311.66,1289.09,1293.01,888641313.0,46232200.0
IMOB,D1,18/12/2025,1301.59,1304.01,1285.24,1295.8,1040092080.0,54255600.0
IMOB,D1,17/12/2025,1322.78,1323.0,1284.84,1301.63,1495707924.0,74772400.0
IMOB,D1,16/12/2025,1382.18,1382.18,1322.11,1322.91,1560866469.0,77775000.0
IMOB,D1,15/12/2025,1376.36,1392.12,1376.36,1382.67,935756971.0,43282000.0
IMOB,D1,12/12/2025,1364.03,1389.69,1358.02,1376.12,1265284462.0,57949900.0
IMOB,D1,11/12/2025,1359.86,1382.05,1357.93,1364.03,1075660162.0,57471400.0
IMOB,D1,10/12/2025,1344.59,1368.99,1340.57,1359.86,1057984338.0,48086400.0
IMOB,D1,09/12/2025,1348.61,1356.67,1306.49,1344.31,1291498958.0,56057100.0
IMOB,D1,08/12/2025,1335.77,1362.21,1331.27,1348.62,1331458981.0,59160400.0
IMOB,D1,05/12/2025,1452.98,1456.23,1335.34,1335.34,3059266020.0,127364500.0
IMOB,D1,04/12/2025,1419.75,1452.98,1419.75,1452.98,1211320118.0,52840700.0
IMOB,D1,03/12/2025,1433.9,1443.16,1418.03,1419.8,863870111.0,40677800.0
