symbol,timeframe,date,open,high,low,close,volume,quantity
WSPFUT,D1,09/06/2026,7446.25,7498.0,7248.25,7390.0,1068243700.19,58049.0
WSPFUT,D1,08/06/2026,7447.25,7476.75,7404.5,7415.25,529634680.44,28474.0
WSPFUT,D1,05/06/2026,7564.0,7570.75,7360.5,7368.5,711875317.42,38176.0
WSPFUT,D1,03/06/2026,7621.0,7621.0,7539.0,7539.0,294084737.51,15514.0
WSPFUT,D1,02/06/2026,7600.0,7633.0,7590.0,7630.0,165904584.3,8711.0
WSPFUT,D1,01/06/2026,7615.75,7635.0,7578.25,7611.5,287700906.92,15133.0
WSPFUT,D1,29/05/2026,7595.25,7613.0,7580.0,7591.0,291001964.89,15320.0
WSPFUT,D1,28/05/2026,7528.0,7592.75,7523.25,7591.0,295083134.47,15597.0
WSPFUT,D1,27/05/2026,7555.25,7573.0,7517.75,7555.0,286737179.06,15210.0
WSPFUT,D1,26/05/2026,7545.25,7557.75,7519.5,7540.0,228790659.57,12140.0
WSPFUT,D1,25/05/2026,7564.25,7590.0,7556.5,7566.75,97992139.57,5181.0
WSPFUT,D1,22/05/2026,7484.0,7526.0,7480.5,7491.75,387428516.66,20650.0
WSPFUT,D1,21/05/2026,7433.75,7488.75,7411.25,7470.0,476805054.91,25614.0
WSPFUT,D1,20/05/2026,7400.0,7460.25,7380.75,7440.25,487742607.17,26266.0
WSPFUT,D1,19/05/2026,7394.0,7417.5,7357.75,7378.25,481907828.72,26098.0
WSPFUT,D1,18/05/2026,7419.75,7456.25,7376.0,7425.0,578698465.39,31210.0
WSPFUT,D1,15/05/2026,7453.25,7478.75,7412.75,7422.75,464125244.35,24928.0
WSPFUT,D1,14/05/2026,7494.0,7542.5,7483.75,7527.0,397795810.84,21161.0
WSPFUT,D1,13/05/2026,7447.75,7487.5,7403.75,7480.75,366460811.61,19669.0
WSPFUT,D1,12/05/2026,7413.25,7437.0,7367.75,7425.25,397989084.67,21501.0
WSPFUT,D1,11/05/2026,7419.25,7458.0,7407.75,7440.75,331052393.24,17802.0
