time,open,high,low,close,tick_volume
2020-09-07,1.18458,1.18485,1.18111,1.18136,31385
2020-09-08,1.18136,1.18273,1.17654,1.17739,56953
2020-09-09,1.17747,1.18337,1.17528,1.18027,50318
2020-09-10,1.18026,1.19174,1.17994,1.18146,60593
2020-09-11,1.18145,1.18739,1.18086,1.18459,46151
2020-09-14,1.18362,1.1888,1.18321,1.18643,37436
2020-09-15,1.18648,1.19004,1.18393,1.18462,38904
2020-09-16,1.18465,1.18826,1.17873,1.18155,53041
2020-09-17,1.18146,1.18523,1.17374,1.18476,58356
2020-09-18,1.18476,1.18703,1.18258,1.18413,45923
2020-09-21,1.18455,1.18717,1.17316,1.17707,54501
2020-09-22,1.177,1.17735,1.16916,1.17077,54507
2020-09-23,1.17074,1.17189,1.16511,1.16595,53403
2020-09-24,1.1659,1.16868,1.16264,1.16708,53594
2020-09-25,1.16706,1.16849,1.16122,1.16296,46422
2020-09-28,1.16222,1.16799,1.16151,1.1665,39261
2020-09-29,1.1665,1.17455,1.16609,1.17426,42496
2020-09-30,1.1743,1.17547,1.16846,1.1721,57876
2020-10-01,1.1721,1.17694,1.17171,1.17465,57598
2020-10-02,1.17489,1.17489,1.16957,1.17165,65348
2020-10-05,1.17131,1.17974,1.17053,1.17825,41921
2020-10-06,1.17826,1.18076,1.17316,1.17334,50635
2020-10-07,1.17335,1.17818,1.17248,1.17628,46612
2020-10-08,1.17624,1.17816,1.17324,1.17582,39212
2020-10-09,1.17587,1.18304,1.17551,1.18293,40290
2020-10-12,1.18173,1.18265,1.17866,1.1812,34400
2020-10-13,1.1812,1.18155,1.17305,1.17446,40707
2020-10-14,1.17452,1.17712,1.17195,1.17452,41998
2020-10-15,1.17452,1.17576,1.16882,1.17073,46911
2020-10-16,1.17073,1.1746,1.16939,1.1716,41654
2020-10-19,1.17195,1.17936,1.1703,1.17695,38192
2020-10-20,1.17695,1.18407,1.17598,1.18211,38813
2020-10-21,1.18214,1.18806,1.18208,1.18598,47267
2020-10-22,1.18582,1.18667,1.18114,1.18177,41611
2020-10-23,1.18177,1.18646,1.17867,1.18598,41119
2020-10-26,1.18551,1.18554,1.18031,1.18087,41221
2020-10-27,1.18087,1.18387,1.17818,1.1787,37585
2020-10-28,1.1787,1.17879,1.17178,1.17451,48573
2020-10-29,1.17451,1.17586,1.16499,1.1674,50814
2020-10-30,1.16741,1.1704,1.16398,1.16462,50353
2020-11-02,1.16468,1.16556,1.16221,1.16404,42757
2020-11-03,1.16406,1.17396,1.16323,1.1715,38341
2020-11-04,1.1715,1.17704,1.16019,1.17244,91397
2020-11-05,1.17244,1.18598,1.17108,1.18267,85434
2020-11-06,1.18272,1.18909,1.17954,1.18746,80267
2020-11-09,1.18873,1.192,1.17951,1.18127,102576
2020-11-10,1.18124,1.18432,1.17798,1.18136,88041
2020-11-11,1.18138,1.18328,1.17455,1.17771,53264
2020-11-12,1.17771,1.18231,1.17586,1.18048,57097
2020-11-13,1.18047,1.18372,1.17989,1.18326,45110
2020-11-16,1.184,1.18688,1.18141,1.18516,57741
2020-11-17,1.18509,1.18939,1.18428,1.18605,43717
2020-11-18,1.18618,1.1891,1.18491,1.18526,49423
2020-11-19,1.18526,1.18825,1.18163,1.18745,53540
2020-11-20,1.18745,1.18909,1.18497,1.18587,44971
2020-11-23,1.18496,1.19061,1.18,1.18399,49370
2020-11-24,1.18399,1.18959,1.18358,1.18904,49664
2020-11-25,1.18905,1.19298,1.18819,1.19157,56219
2020-11-26,1.19164,1.19409,1.18853,1.19127,34494
2020-11-27,1.19125,1.1963,1.19067,1.19593,38264
2020-11-30,1.196,1.20034,1.19236,1.19256,57731
2020-12-01,1.19261,1.20766,1.19253,1.20692,58891
2020-12-02,1.20691,1.21184,1.204,1.21136,69133
2020-12-03,1.21137,1.21746,1.21011,1.21469,74096
2020-12-04,1.21447,1.21773,1.211,1.21201,76974
2020-12-07,1.21299,1.21664,1.20787,1.21091,77841
2020-12-08,1.21091,1.2134,1.20956,1.21022,71978
2020-12-09,1.21022,1.21474,1.20585,1.20802,72315
2020-12-10,1.20789,1.21588,1.20738,1.21398,85474
2020-12-11,1.21361,1.21628,1.21054,1.21125,71031
2020-12-14,1.21366,1.21766,1.21156,1.21432,65850
2020-12-15,1.21432,1.21687,1.21214,1.21505,65615
2020-12-16,1.21489,1.22124,1.21249,1.21984,76468
2020-12-17,1.21985,1.22729,1.21897,1.22684,65915
2020-12-18,1.22676,1.22719,1.22256,1.22542,58548
2020-12-21,1.22166,1.22528,1.21296,1.22424,103141
2020-12-22,1.22434,1.22573,1.2152,1.21616,79150
2020-12-23,1.21618,1.22212,1.2154,1.2186,79543
2020-12-24,1.21857,1.22157,1.21774,1.21808,47758
2020-12-28,1.21696,1.22506,1.21696,1.2216,65208
2020-12-29,1.2216,1.22749,1.2207,1.22482,56037
2020-12-30,1.22471,1.23099,1.2247,1.22961,66896
2020-12-31,1.22963,1.23093,1.22127,1.22155,58559
2021-01-04,1.22395,1.23098,1.2228,1.22473,85620
2021-01-05,1.22466,1.23056,1.22432,1.22965,75380
2021-01-06,1.22968,1.23494,1.22657,1.23252,118259
2021-01-07,1.23256,1.23441,1.22452,1.2271,84749
2021-01-08,1.22713,1.22845,1.21932,1.22218,100138
2021-01-11,1.22116,1.22285,1.21323,1.21497,79581
2021-01-12,1.21498,1.22097,1.21372,1.22062,70628
2021-01-13,1.22064,1.22229,1.21399,1.21568,70247
2021-01-14,1.21568,1.21784,1.21112,1.2154,82002
2021-01-15,1.21537,1.21625,1.2075,1.20766,71372
2021-01-18,1.20813,1.20867,1.20536,1.20757,51965
2021-01-19,1.20768,1.21449,1.20739,1.21284,59302
2021-01-20,1.21281,1.21582,1.20767,1.21046,63393
2021-01-21,1.21043,1.21732,1.21022,1.2164,65018
2021-01-22,1.21586,1.21894,1.21515,1.21704,57094
2021-01-25,1.21704,1.21833,1.2116,1.21413,54371
2021-01-26,1.21371,1.2176,1.21078,1.21592,51913
2021-01-27,1.21598,1.21696,1.20586,1.21096,74814
2021-01-28,1.21086,1.21421,1.20805,1.2121,76561
2021-01-29,1.21209,1.21558,1.20944,1.21353,75639
2021-02-01,1.21301,1.21364,1.20562,1.20594,63743
2021-02-02,1.20594,1.20876,1.20117,1.20428,58989
2021-02-03,1.20423,1.205,1.20042,1.20351,49377
2021-02-04,1.20349,1.20428,1.19574,1.1962,51807
2021-02-05,1.19618,1.20498,1.19522,1.20492,67841
2021-02-08,1.20426,1.20661,1.20197,1.20493,59895
2021-02-09,1.20493,1.21221,1.20472,1.21174,64758
