time,open,high,low,close,tick_volume
2026-05-21 12:05:00,1.34375,1.34432,1.34364,1.34397,523
2026-05-21 12:10:00,1.34397,1.34429,1.34377,1.34418,418
2026-05-21 12:15:00,1.34418,1.34454,1.34408,1.34447,361
2026-05-21 12:20:00,1.34447,1.34462,1.34431,1.34432,366
2026-05-21 12:25:00,1.34432,1.34452,1.34409,1.34446,405
2026-05-21 12:30:00,1.34446,1.34461,1.34427,1.34446,423
2026-05-21 12:35:00,1.34446,1.34452,1.34399,1.34414,385
2026-05-21 12:40:00,1.34414,1.34433,1.3439,1.34394,301
2026-05-21 12:45:00,1.34394,1.34413,1.34369,1.34399,335
2026-05-21 12:50:00,1.34399,1.3442,1.34393,1.3442,230
2026-05-21 12:55:00,1.3442,1.34421,1.34392,1.34418,271
2026-05-21 13:00:00,1.34418,1.34457,1.34413,1.34441,415
2026-05-21 13:05:00,1.34441,1.34442,1.34412,1.34429,297
2026-05-21 13:10:00,1.34429,1.34433,1.34406,1.34421,236
2026-05-21 13:15:00,1.34421,1.34429,1.34387,1.34401,259
2026-05-21 13:20:00,1.34401,1.34402,1.34373,1.34374,255
2026-05-21 13:25:00,1.34374,1.34376,1.34242,1.34274,1270
2026-05-21 13:30:00,1.34274,1.34278,1.34182,1.34228,812
2026-05-21 13:35:00,1.34227,1.34247,1.34169,1.34183,726
2026-05-21 13:40:00,1.34183,1.34261,1.34148,1.34239,774
2026-05-21 13:45:00,1.34239,1.34262,1.34209,1.34239,588
2026-05-21 13:50:00,1.34239,1.34252,1.3419,1.34251,558
2026-05-21 13:55:00,1.34251,1.34285,1.3424,1.34242,478
2026-05-21 14:00:00,1.34242,1.34333,1.34234,1.34319,626
2026-05-21 14:05:00,1.34319,1.34328,1.34307,1.34324,396
2026-05-21 14:10:00,1.34324,1.34334,1.34281,1.34317,357
2026-05-21 14:15:00,1.34317,1.34343,1.34308,1.34339,299
2026-05-21 14:20:00,1.34339,1.3439,1.34321,1.34349,634
2026-05-21 14:25:00,1.34349,1.34372,1.34327,1.3437,345
2026-05-21 14:30:00,1.3437,1.3439,1.34352,1.34354,338
2026-05-21 14:35:00,1.34354,1.34355,1.34318,1.34339,400
2026-05-21 14:40:00,1.3434,1.34358,1.34325,1.3433,304
2026-05-21 14:45:00,1.3433,1.34345,1.34279,1.34279,247
2026-05-21 14:50:00,1.34279,1.34308,1.34242,1.34243,353
2026-05-21 14:55:00,1.34243,1.34246,1.34185,1.34214,533
2026-05-21 15:00:00,1.34214,1.34237,1.34206,1.34211,589
2026-05-21 15:05:00,1.34211,1.34214,1.34169,1.34185,508
2026-05-21 15:10:00,1.34185,1.34192,1.34129,1.34158,497
2026-05-21 15:15:00,1.34158,1.34168,1.34115,1.34166,491
2026-05-21 15:20:00,1.34166,1.34169,1.3412,1.34159,489
2026-05-21 15:25:00,1.34159,1.34169,1.34132,1.34136,340
2026-05-21 15:30:00,1.34136,1.34244,1.34133,1.34234,669
2026-05-21 15:35:00,1.34234,1.34243,1.34178,1.34223,739
2026-05-21 15:40:00,1.34223,1.34258,1.34192,1.34254,635
2026-05-21 15:45:00,1.34254,1.34295,1.34226,1.34238,603
2026-05-21 15:50:00,1.34238,1.34251,1.3421,1.34246,564
2026-05-21 15:55:00,1.34246,1.34252,1.34129,1.34135,644
2026-05-21 16:00:00,1.34135,1.34204,1.34127,1.34189,619
2026-05-21 16:05:00,1.34189,1.34197,1.34064,1.34077,632
2026-05-21 16:10:00,1.34077,1.34096,1.34055,1.34072,452
2026-05-21 16:15:00,1.34072,1.34093,1.34011,1.34021,516
2026-05-21 16:20:00,1.3402,1.34103,1.3402,1.34099,533
2026-05-21 16:25:00,1.34099,1.34107,1.3404,1.34073,477
2026-05-21 16:30:00,1.34078,1.34084,1.34002,1.34023,775
2026-05-21 16:35:00,1.34023,1.34034,1.33976,1.33983,790
2026-05-21 16:40:00,1.33983,1.33993,1.3392,1.33934,673
2026-05-21 16:45:00,1.33934,1.3398,1.33923,1.33953,572
2026-05-21 16:50:00,1.33953,1.34164,1.33951,1.34116,1150
2026-05-21 16:55:00,1.34116,1.34138,1.34037,1.3406,837
2026-05-21 17:00:00,1.34061,1.34103,1.3406,1.34073,753
2026-05-21 17:05:00,1.34073,1.34086,1.33991,1.33993,777
2026-05-21 17:10:00,1.33993,1.34034,1.33958,1.34031,673
2026-05-21 17:15:00,1.34031,1.34047,1.33977,1.34012,914
2026-05-21 17:20:00,1.34012,1.34053,1.33984,1.34016,853
2026-05-21 17:25:00,1.34016,1.34047,1.34014,1.34047,620
2026-05-21 17:30:00,1.34047,1.34103,1.34047,1.34062,688
2026-05-21 17:35:00,1.34062,1.34093,1.3405,1.34077,557
2026-05-21 17:40:00,1.34077,1.3408,1.33992,1.34038,630
2026-05-21 17:45:00,1.34038,1.34079,1.3402,1.34066,624
2026-05-21 17:50:00,1.34066,1.34128,1.34037,1.34105,682
2026-05-21 17:55:00,1.34104,1.34127,1.34053,1.34111,600
2026-05-21 18:00:00,1.34111,1.3412,1.34049,1.34089,720
2026-05-21 18:05:00,1.34088,1.34088,1.33953,1.3398,1000
2026-05-21 18:10:00,1.3398,1.34078,1.33967,1.34048,946
2026-05-21 18:15:00,1.34048,1.34062,1.34031,1.34055,612
2026-05-21 18:20:00,1.34055,1.34072,1.34007,1.34022,525
2026-05-21 18:25:00,1.34022,1.34059,1.34015,1.3404,590
2026-05-21 18:30:00,1.3404,1.34053,1.33988,1.34,533
2026-05-21 18:35:00,1.34,1.34054,1.33991,1.34051,513
2026-05-21 18:40:00,1.34051,1.34051,1.33998,1.34002,444
2026-05-21 18:45:00,1.34002,1.34051,1.33999,1.3401,464
2026-05-21 18:50:00,1.34009,1.34021,1.3399,1.34004,427
2026-05-21 18:55:00,1.34004,1.34064,1.34002,1.34051,449
2026-05-21 19:00:00,1.34051,1.34102,1.34048,1.34072,551
2026-05-21 19:05:00,1.34072,1.34081,1.34037,1.34048,446
2026-05-21 19:10:00,1.34048,1.34071,1.34008,1.34053,544
2026-05-21 19:15:00,1.34053,1.34061,1.34023,1.34061,412
2026-05-21 19:20:00,1.34061,1.34065,1.34008,1.34039,484
2026-05-21 19:25:00,1.34039,1.34062,1.34039,1.34059,424
2026-05-21 19:30:00,1.34059,1.34072,1.34039,1.34055,386
2026-05-21 19:35:00,1.34055,1.3407,1.34034,1.34055,380
2026-05-21 19:40:00,1.34055,1.34092,1.34047,1.34089,323
2026-05-21 19:45:00,1.34089,1.34091,1.34048,1.34051,339
2026-05-21 19:50:00,1.34051,1.34077,1.34037,1.34074,362
2026-05-21 19:55:00,1.34074,1.34082,1.3406,1.34079,440
2026-05-21 20:00:00,1.34079,1.3409,1.3406,1.34069,377
2026-05-21 20:05:00,1.34069,1.34081,1.34052,1.34059,243
2026-05-21 20:10:00,1.34059,1.34198,1.34058,1.34189,1184
2026-05-21 20:15:00,1.34189,1.34355,1.34189,1.34275,1384
2026-05-21 20:20:00,1.34275,1.34376,1.34267,1.34336,1152
2026-05-21 20:25:00,1.34336,1.34365,1.34306,1.34351,658
2026-05-21 20:30:00,1.34351,1.34396,1.34302,1.34348,915
2026-05-21 20:35:00,1.34348,1.34387,1.34344,1.34358,792
2026-05-21 20:40:00,1.34358,1.34431,1.34349,1.3443,670
2026-05-21 20:45:00,1.3443,1.34449,1.34388,1.34448,705
2026-05-21 20:50:00,1.34448,1.34488,1.34444,1.34467,564
2026-05-21 20:55:00,1.34467,1.3449,1.34416,1.34427,661
2026-05-21 21:00:00,1.34427,1.34477,1.34348,1.34357,1015
2026-05-21 21:05:00,1.34357,1.34401,1.34349,1.34399,664
2026-05-21 21:10:00,1.34399,1.34423,1.34358,1.3442,547
2026-05-21 21:15:00,1.34421,1.34438,1.34394,1.34433,565
2026-05-21 21:20:00,1.34433,1.34476,1.34433,1.34476,372
2026-05-21 21:25:00,1.34476,1.34481,1.34456,1.34458,330
2026-05-21 21:30:00,1.34459,1.34466,1.34428,1.34458,284
2026-05-21 21:35:00,1.34458,1.34459,1.34435,1.3445,402
2026-05-21 21:40:00,1.3445,1.34476,1.3444,1.34445,261
2026-05-21 21:45:00,1.34445,1.34453,1.34349,1.34353,545
2026-05-21 21:50:00,1.34353,1.34378,1.3421,1.34212,1022
2026-05-21 21:55:00,1.34211,1.34266,1.34204,1.34259,838
2026-05-21 22:00:00,1.34259,1.34323,1.34251,1.34317,624
2026-05-21 22:05:00,1.34317,1.34329,1.34252,1.34308,558
2026-05-21 22:10:00,1.34308,1.3432,1.34283,1.34307,335
2026-05-21 22:15:00,1.34307,1.34348,1.34306,1.34347,292
2026-05-21 22:20:00,1.34347,1.34374,1.34343,1.3436,275
2026-05-21 22:25:00,1.3436,1.34379,1.34357,1.34375,269
2026-05-21 22:30:00,1.34375,1.34408,1.34375,1.3438,318
2026-05-21 22:35:00,1.34381,1.34408,1.3438,1.344,259
2026-05-21 22:40:00,1.344,1.34401,1.34339,1.34339,334
2026-05-21 22:45:00,1.34339,1.34358,1.34329,1.34358,295
2026-05-21 22:50:00,1.34358,1.34376,1.34283,1.34314,495
2026-05-21 22:55:00,1.34314,1.34398,1.34303,1.34356,709
2026-05-21 23:00:00,1.34354,1.34403,1.34354,1.34368,327
2026-05-21 23:05:00,1.34368,1.34378,1.34348,1.34351,318
2026-05-21 23:10:00,1.34352,1.34356,1.34336,1.34355,85
2026-05-21 23:15:00,1.34355,1.34358,1.34335,1.34344,104
2026-05-21 23:20:00,1.34344,1.34356,1.34341,1.34341,96
2026-05-21 23:25:00,1.34341,1.34362,1.34341,1.34353,146
2026-05-21 23:30:00,1.34354,1.34357,1.34337,1.34337,310
2026-05-21 23:35:00,1.34337,1.34339,1.34333,1.34335,175
2026-05-21 23:40:00,1.34336,1.34344,1.34326,1.3433,324
2026-05-21 23:45:00,1.34331,1.34336,1.34328,1.34328,115
2026-05-21 23:50:00,1.34328,1.34341,1.3432,1.34334,291
2026-05-21 23:55:00,1.34334,1.34334,1.34273,1.34297,348
2026-05-22 00:00:00,1.3419,1.34227,1.3419,1.34218,72
2026-05-22 00:05:00,1.34218,1.34278,1.3421,1.34264,976
2026-05-22 00:10:00,1.34264,1.34314,1.34259,1.343,153
2026-05-22 00:15:00,1.343,1.34312,1.3426,1.34262,126
2026-05-22 00:20:00,1.34262,1.34313,1.34261,1.3428,145
2026-05-22 00:25:00,1.3428,1.34305,1.34278,1.34284,45
2026-05-22 00:30:00,1.34284,1.34322,1.34278,1.34297,197
2026-05-22 00:35:00,1.34297,1.34322,1.34284,1.34294,283
2026-05-22 00:40:00,1.34293,1.34311,1.34261,1.34311,383
2026-05-22 00:45:00,1.34311,1.34334,1.343,1.34308,309
2026-05-22 00:50:00,1.34306,1.34331,1.34258,1.34274,628
2026-05-22 00:55:00,1.34274,1.34307,1.3425,1.34283,425
2026-05-22 01:00:00,1.34317,1.3434,1.34292,1.34338,100
2026-05-22 01:05:00,1.34338,1.34338,1.34304,1.34304,84
