time,open,high,low,close,tick_volume
2026-05-21 12:05:00,1.16233,1.16288,1.16221,1.16268,546
2026-05-21 12:10:00,1.16269,1.16283,1.16238,1.16279,420
2026-05-21 12:15:00,1.16279,1.16294,1.16268,1.16276,453
2026-05-21 12:20:00,1.16276,1.16315,1.1627,1.16292,487
2026-05-21 12:25:00,1.16292,1.16319,1.1628,1.16317,361
2026-05-21 12:30:00,1.16317,1.16334,1.16295,1.16325,364
2026-05-21 12:35:00,1.16325,1.16328,1.16275,1.163,307
2026-05-21 12:40:00,1.163,1.16303,1.16262,1.16272,246
2026-05-21 12:45:00,1.16272,1.16296,1.1625,1.16275,541
2026-05-21 12:50:00,1.16275,1.16291,1.16266,1.16282,259
2026-05-21 12:55:00,1.16282,1.16283,1.16254,1.16273,197
2026-05-21 13:00:00,1.16273,1.16302,1.16261,1.16282,327
2026-05-21 13:05:00,1.16282,1.16288,1.1624,1.16247,274
2026-05-21 13:10:00,1.16248,1.16259,1.16235,1.16243,261
2026-05-21 13:15:00,1.16242,1.16251,1.16207,1.16212,251
2026-05-21 13:20:00,1.16212,1.16222,1.16193,1.16212,248
2026-05-21 13:25:00,1.16212,1.16215,1.16085,1.16133,1214
2026-05-21 13:30:00,1.16133,1.16136,1.1604,1.16072,746
2026-05-21 13:35:00,1.16072,1.16086,1.16006,1.1602,716
2026-05-21 13:40:00,1.1602,1.16074,1.15995,1.16063,681
2026-05-21 13:45:00,1.16063,1.16069,1.16028,1.16062,556
2026-05-21 13:50:00,1.16062,1.16074,1.16031,1.16071,612
2026-05-21 13:55:00,1.1607,1.16107,1.16064,1.16072,494
2026-05-21 14:00:00,1.16072,1.16123,1.16061,1.16109,470
2026-05-21 14:05:00,1.16109,1.16115,1.16084,1.16105,295
2026-05-21 14:10:00,1.16105,1.16109,1.16071,1.16089,347
2026-05-21 14:15:00,1.16089,1.16123,1.16079,1.16115,394
2026-05-21 14:20:00,1.16114,1.1616,1.16105,1.16124,708
2026-05-21 14:25:00,1.16124,1.1613,1.16092,1.16129,369
2026-05-21 14:30:00,1.16129,1.16144,1.16093,1.16098,230
2026-05-21 14:35:00,1.16098,1.16104,1.16067,1.16092,322
2026-05-21 14:40:00,1.16092,1.16109,1.16073,1.16074,258
2026-05-21 14:45:00,1.16074,1.16077,1.16042,1.1605,223
2026-05-21 14:50:00,1.1605,1.16068,1.1602,1.16025,318
2026-05-21 14:55:00,1.16025,1.16025,1.15953,1.15988,480
2026-05-21 15:00:00,1.15989,1.16033,1.15975,1.16009,522
2026-05-21 15:05:00,1.16009,1.1602,1.15981,1.15983,392
2026-05-21 15:10:00,1.15983,1.15991,1.15949,1.15974,311
2026-05-21 15:15:00,1.15974,1.15983,1.15936,1.15982,388
2026-05-21 15:20:00,1.15982,1.15985,1.15929,1.15944,509
2026-05-21 15:25:00,1.15947,1.15959,1.15928,1.15946,312
2026-05-21 15:30:00,1.15946,1.16041,1.15941,1.16037,810
2026-05-21 15:35:00,1.16037,1.16049,1.15991,1.16037,679
2026-05-21 15:40:00,1.16037,1.16064,1.16015,1.16064,484
2026-05-21 15:45:00,1.16064,1.1609,1.16034,1.1604,493
2026-05-21 15:50:00,1.1604,1.16049,1.1601,1.16037,456
2026-05-21 15:55:00,1.16037,1.16042,1.15962,1.15972,438
2026-05-21 16:00:00,1.15972,1.15997,1.1596,1.15994,451
2026-05-21 16:05:00,1.15994,1.16,1.15929,1.15938,368
2026-05-21 16:10:00,1.15938,1.15969,1.15936,1.15954,351
2026-05-21 16:15:00,1.15954,1.15957,1.15876,1.15881,349
2026-05-21 16:20:00,1.15881,1.15919,1.15874,1.15915,447
2026-05-21 16:25:00,1.15919,1.15924,1.15873,1.15893,302
2026-05-21 16:30:00,1.15895,1.15901,1.15834,1.15845,511
2026-05-21 16:35:00,1.15845,1.15853,1.15808,1.15808,588
2026-05-21 16:40:00,1.15808,1.15828,1.15763,1.15782,496
2026-05-21 16:45:00,1.15782,1.15846,1.15779,1.15829,479
2026-05-21 16:50:00,1.15829,1.1601,1.15826,1.15974,1013
2026-05-21 16:55:00,1.15974,1.16,1.15923,1.15946,717
2026-05-21 17:00:00,1.15946,1.15956,1.15912,1.15932,581
2026-05-21 17:05:00,1.15932,1.15952,1.15917,1.1592,558
2026-05-21 17:10:00,1.15919,1.15934,1.15881,1.15927,540
2026-05-21 17:15:00,1.15926,1.15938,1.15845,1.1587,598
2026-05-21 17:20:00,1.15869,1.15893,1.15842,1.15865,566
