time,open,high,low,close,tick_volume
2026-05-21 12:10:00,1.37671,1.37692,1.37664,1.37669,264
2026-05-21 12:15:00,1.37669,1.37682,1.37655,1.3767,260
2026-05-21 12:20:00,1.3767,1.37671,1.37651,1.37654,318
2026-05-21 12:25:00,1.37654,1.37665,1.37638,1.37641,348
2026-05-21 12:30:00,1.37641,1.37652,1.37616,1.37617,247
2026-05-21 12:35:00,1.37617,1.3765,1.37617,1.37649,253
2026-05-21 12:40:00,1.37649,1.37662,1.3764,1.37661,228
2026-05-21 12:45:00,1.37661,1.37683,1.37659,1.37667,280
2026-05-21 12:50:00,1.37667,1.37672,1.37652,1.37654,258
2026-05-21 12:55:00,1.37653,1.37674,1.37653,1.37669,203
2026-05-21 13:00:00,1.37669,1.37672,1.37659,1.37665,261
2026-05-21 13:05:00,1.37665,1.37676,1.37654,1.3766,287
2026-05-21 13:10:00,1.37662,1.37672,1.37659,1.37669,224
2026-05-21 13:15:00,1.37669,1.37685,1.37663,1.37683,225
2026-05-21 13:20:00,1.37683,1.3769,1.37668,1.37682,214
2026-05-21 13:25:00,1.37682,1.37716,1.3768,1.37689,912
2026-05-21 13:30:00,1.37689,1.37737,1.37688,1.37715,764
2026-05-21 13:35:00,1.37716,1.37722,1.37698,1.3771,561
2026-05-21 13:40:00,1.3771,1.37716,1.37668,1.37681,628
2026-05-21 13:45:00,1.37681,1.37693,1.37663,1.37672,604
2026-05-21 13:50:00,1.37671,1.37683,1.37651,1.37656,461
2026-05-21 13:55:00,1.37656,1.37658,1.37629,1.37655,471
2026-05-21 14:00:00,1.37655,1.37663,1.37615,1.37643,458
2026-05-21 14:05:00,1.37643,1.37644,1.3762,1.37633,368
2026-05-21 14:10:00,1.37633,1.37663,1.37629,1.3764,312
2026-05-21 14:15:00,1.3764,1.37644,1.37623,1.37627,237
2026-05-21 14:20:00,1.37627,1.37642,1.37606,1.37631,463
2026-05-21 14:25:00,1.37631,1.37658,1.37631,1.37645,272
2026-05-21 14:30:00,1.37645,1.37648,1.37623,1.37641,223
2026-05-21 14:35:00,1.37641,1.37654,1.37626,1.3763,254
2026-05-21 14:40:00,1.3763,1.37634,1.37621,1.37632,203
2026-05-21 14:45:00,1.37632,1.37653,1.37631,1.37646,204
2026-05-21 14:50:00,1.37646,1.37658,1.37629,1.37655,301
2026-05-21 14:55:00,1.37655,1.37695,1.37654,1.37691,424
2026-05-21 15:00:00,1.37691,1.37732,1.37674,1.37682,440
2026-05-21 15:05:00,1.37682,1.37705,1.37679,1.37698,279
2026-05-21 15:10:00,1.37698,1.37724,1.37698,1.37707,356
2026-05-21 15:15:00,1.37707,1.37714,1.37695,1.37696,239
2026-05-21 15:20:00,1.37696,1.37747,1.37696,1.37745,380
2026-05-21 15:25:00,1.37745,1.37749,1.37716,1.37725,373
2026-05-21 15:30:00,1.37725,1.37736,1.37676,1.37683,554
2026-05-21 15:35:00,1.37683,1.37729,1.37679,1.377,678
2026-05-21 15:40:00,1.377,1.37727,1.37675,1.37685,481
2026-05-21 15:45:00,1.37685,1.37708,1.37657,1.37704,516
2026-05-21 15:50:00,1.37704,1.37721,1.37695,1.37702,429
2026-05-21 15:55:00,1.37702,1.37751,1.37695,1.37749,405
