time,open,high,low,close,tick_volume
2024-07-09 20:00:00,1.08099,1.08166,1.08064,1.08131,4426
2024-07-10 00:00:00,1.08115,1.08167,1.08092,1.08122,1823
2024-07-10 04:00:00,1.08121,1.08211,1.08107,1.08185,3137
2024-07-10 08:00:00,1.08185,1.08249,1.08119,1.08153,5766
2024-07-10 12:00:00,1.08151,1.08281,1.08133,1.0827,6316
2024-07-10 16:00:00,1.08269,1.08288,1.08198,1.08269,7684
2024-07-10 20:00:00,1.08269,1.08299,1.08174,1.08296,4035
2024-07-11 00:00:00,1.08284,1.08367,1.08249,1.08351,1885
2024-07-11 04:00:00,1.08351,1.08402,1.08323,1.08364,2492
2024-07-11 08:00:00,1.08364,1.08477,1.08321,1.08473,5317
2024-07-11 12:00:00,1.08474,1.08995,1.08431,1.08874,8313
2024-07-11 16:00:00,1.08868,1.0899,1.08639,1.08669,13580
2024-07-11 20:00:00,1.08669,1.087,1.08598,1.08677,5812
2024-07-12 00:00:00,1.08676,1.08744,1.08598,1.08698,4066
2024-07-12 04:00:00,1.08698,1.0872,1.08634,1.08698,4046
2024-07-12 08:00:00,1.08701,1.08872,1.08619,1.08867,6473
2024-07-12 12:00:00,1.08867,1.08928,1.08727,1.08905,7957
2024-07-12 16:00:00,1.0891,1.09107,1.08867,1.09046,10993
2024-07-12 20:00:00,1.09047,1.09113,1.0901,1.09055,4222
2024-07-15 00:00:00,1.0886,1.08955,1.08818,1.08882,3642
2024-07-15 04:00:00,1.08883,1.08957,1.08859,1.08936,3331
2024-07-15 08:00:00,1.08935,1.09093,1.08836,1.09083,6387
2024-07-15 12:00:00,1.09083,1.09202,1.09019,1.09072,7774
2024-07-15 16:00:00,1.09073,1.09222,1.09,1.09062,9453
2024-07-15 20:00:00,1.09062,1.09063,1.08933,1.08937,6779
2024-07-16 00:00:00,1.08884,1.08986,1.08884,1.08913,2358
2024-07-16 04:00:00,1.08915,1.08945,1.08886,1.08924,3249
2024-07-16 08:00:00,1.08925,1.09027,1.08834,1.09003,6771
2024-07-16 12:00:00,1.09003,1.09055,1.08757,1.08807,8128
2024-07-16 16:00:00,1.0881,1.0889,1.08715,1.08888,9234
2024-07-16 20:00:00,1.08888,1.09028,1.08877,1.08987,4477
2024-07-17 00:00:00,1.08968,1.09029,1.08958,1.08976,2410
2024-07-17 04:00:00,1.08976,1.09069,1.08955,1.0903,3164
2024-07-17 08:00:00,1.0903,1.09436,1.0895,1.09417,8970
2024-07-17 12:00:00,1.09419,1.09448,1.09289,1.09424,9051
2024-07-17 16:00:00,1.09424,1.0948,1.09237,1.09296,10708
2024-07-17 20:00:00,1.09298,1.094,1.09283,1.09388,5156
2024-07-18 00:00:00,1.0938,1.0941,1.09366,1.0937,2361
2024-07-18 04:00:00,1.0937,1.09391,1.09317,1.09335,4244
2024-07-18 08:00:00,1.09335,1.09386,1.09262,1.09306,7707
2024-07-18 12:00:00,1.09306,1.0937,1.09238,1.09285,7293
2024-07-18 16:00:00,1.09285,1.09291,1.09049,1.0916,10729
2024-07-18 20:00:00,1.09159,1.09164,1.08936,1.08959,5903
2024-07-19 00:00:00,1.08955,1.09017,1.08908,1.0892,2892
2024-07-19 04:00:00,1.0892,1.08947,1.08861,1.0887,3981
2024-07-19 08:00:00,1.0887,1.08904,1.08762,1.08791,8165
2024-07-19 12:00:00,1.08789,1.08941,1.08774,1.0889,7686
2024-07-19 16:00:00,1.0889,1.08911,1.08794,1.08849,9237
2024-07-19 20:00:00,1.0885,1.08854,1.08754,1.08839,5593
2024-07-22 00:00:00,1.0888,1.09025,1.08796,1.08939,3335
2024-07-22 04:00:00,1.08939,1.08952,1.08846,1.08874,3727
2024-07-22 08:00:00,1.08875,1.08925,1.08788,1.0888,7662
2024-07-22 12:00:00,1.08881,1.08954,1.0875,1.08781,7101
2024-07-22 16:00:00,1.08783,1.08868,1.08731,1.08863,8482
2024-07-22 20:00:00,1.08866,1.08917,1.08855,1.08902,4646
2024-07-23 00:00:00,1.08887,1.08929,1.08823,1.08897,2613
2024-07-23 04:00:00,1.08897,1.08967,1.08874,1.08908,3723
2024-07-23 08:00:00,1.08908,1.08912,1.0868,1.08778,6972
2024-07-23 12:00:00,1.08778,1.08781,1.08548,1.08559,7900
2024-07-23 16:00:00,1.08558,1.08579,1.08437,1.08533,8223
2024-07-23 20:00:00,1.08536,1.08565,1.08492,1.0853,4384
2024-07-24 00:00:00,1.08514,1.08543,1.08457,1.08468,2137
2024-07-24 04:00:00,1.08468,1.08503,1.08417,1.08466,4185
2024-07-24 08:00:00,1.08467,1.08537,1.08257,1.0835,8014
2024-07-24 12:00:00,1.0835,1.08592,1.08324,1.08581,7523
2024-07-24 16:00:00,1.08584,1.08665,1.08475,1.0851,10196
2024-07-24 20:00:00,1.0851,1.08549,1.08357,1.08393,5775
