time,open,high,low,close,tick_volume,spread,real_volume
2026-05-28T15:00:00+00:00,4387.96,4392.87,4379.6,4385.39,8168,4,0
2026-05-28T15:30:00+00:00,4385.39,4433.91,4384.13,4432.21,12901,4,0
2026-05-28T16:00:00+00:00,4432.23,4439.16,4425.12,4428.76,12120,4,0
2026-05-28T16:30:00+00:00,4428.77,4434.27,4418.19,4430.54,15061,4,0
2026-05-28T17:00:00+00:00,4430.48,4473.56,4420.78,4461.06,17863,4,0
2026-05-28T17:30:00+00:00,4461.06,4480.48,4452.98,4469.38,16890,4,0
2026-05-28T18:00:00+00:00,4469.39,4482.14,4468.7,4476.77,12482,4,0
2026-05-28T18:30:00+00:00,4476.77,4484.95,4476.77,4482.33,9711,4,0
2026-05-28T19:00:00+00:00,4482.33,4502.84,4477.89,4500.47,10959,4,0
2026-05-28T19:30:00+00:00,4500.65,4511.02,4497.71,4510.98,9630,4,0
2026-05-28T20:00:00+00:00,4510.98,4514.54,4501.19,4502.06,9069,4,0
2026-05-28T20:30:00+00:00,4502.06,4509.97,4502.06,4508.91,6573,4,0
2026-05-28T21:00:00+00:00,4508.91,4516.54,4505.45,4506.3,8381,4,0
2026-05-28T21:30:00+00:00,4506.31,4506.49,4498.58,4501.07,7022,4,0
2026-05-28T22:00:00+00:00,4501.07,4503.74,4498.66,4499.79,5627,4,0
2026-05-28T22:30:00+00:00,4499.79,4501.92,4497.13,4497.96,5890,4,0
2026-05-29T01:00:00+00:00,4492.98,4498.94,4488.5,4495.83,4159,4,0
2026-05-29T01:30:00+00:00,4495.83,4496.55,4490.89,4491.07,3666,4,0
2026-05-29T02:00:00+00:00,4491.07,4497.03,4491.07,4492.22,3454,4,0
2026-05-29T02:30:00+00:00,4492.22,4496.35,4489.03,4495.13,5253,4,0
2026-05-29T03:00:00+00:00,4495.13,4500.54,4492.27,4500.05,8327,4,0
2026-05-29T03:30:00+00:00,4500.05,4500.42,4493.31,4496.12,6515,4,0
2026-05-29T04:00:00+00:00,4496.12,4520.64,4492.41,4505.47,12399,4,0
2026-05-29T04:30:00+00:00,4505.45,4508.51,4501.11,4506.47,9342,4,0
2026-05-29T05:00:00+00:00,4506.47,4511.19,4501.92,4503.08,7182,4,0
2026-05-29T05:30:00+00:00,4503.08,4508.18,4498.43,4501.79,7524,4,0
2026-05-29T06:00:00+00:00,4501.79,4502.08,4495.03,4496.87,8333,4,0
2026-05-29T06:30:00+00:00,4496.88,4501.55,4494.87,4501.3,5716,4,0
