time,open,high,low,close,tick_volume
2020-09-07,1.30502,1.31155,1.30492,1.30946,35360
2020-09-08,1.30956,1.32379,1.3086,1.32352,63653
2020-09-09,1.32351,1.32588,1.31451,1.31457,51816
2020-09-10,1.31444,1.32019,1.31185,1.31913,57332
2020-09-11,1.319,1.32073,1.31506,1.31818,46109
2020-09-14,1.31813,1.31966,1.31527,1.31746,36502
2020-09-15,1.31744,1.3202,1.31344,1.31848,32737
2020-09-16,1.31849,1.32001,1.31273,1.31763,47014
2020-09-17,1.31771,1.32466,1.31498,1.31652,56121
2020-09-18,1.31642,1.32085,1.31369,1.32022,46214
2020-09-21,1.32083,1.33204,1.31709,1.33065,54504
2020-09-22,1.33066,1.33457,1.32836,1.33027,46956
2020-09-23,1.33021,1.33855,1.32936,1.33855,48038
2020-09-24,1.33841,1.34178,1.33251,1.33603,54784
2020-09-25,1.33597,1.34177,1.33296,1.33861,42232
2020-09-28,1.33813,1.34029,1.3354,1.3368,33018
2020-09-29,1.33679,1.34186,1.33516,1.33848,39072
2020-09-30,1.33864,1.34201,1.33014,1.33157,59229
2020-10-01,1.33183,1.3323,1.32674,1.32883,48980
2020-10-02,1.3288,1.33308,1.3273,1.3305,66508
2020-10-05,1.32997,1.33031,1.32551,1.32626,40903
2020-10-06,1.32661,1.33165,1.32415,1.3311,48581
2020-10-07,1.33102,1.33405,1.32543,1.32544,41050
2020-10-08,1.32537,1.32716,1.31943,1.31956,35747
2020-10-09,1.31957,1.32001,1.31098,1.31125,38042
2020-10-12,1.31267,1.31428,1.3101,1.31124,27702
2020-10-13,1.31122,1.31461,1.30991,1.31366,41837
2020-10-14,1.31365,1.31631,1.31162,1.31417,43836
2020-10-15,1.31408,1.32591,1.31388,1.32235,62543
2020-10-16,1.3216,1.32375,1.31769,1.31954,45705
2020-10-19,1.31886,1.31945,1.315,1.31902,39122
2020-10-20,1.31906,1.32036,1.3104,1.31272,45712
2020-10-21,1.3127,1.31521,1.30807,1.31448,45371
2020-10-22,1.31445,1.31777,1.31234,1.31332,45624
2020-10-23,1.31333,1.316,1.3109,1.31246,43515
2020-10-26,1.31291,1.32249,1.31281,1.32018,47462
2020-10-27,1.32018,1.3212,1.31419,1.31843,43597
2020-10-28,1.31848,1.33335,1.31792,1.33198,63980
2020-10-29,1.33197,1.33896,1.32777,1.33198,67342
2020-10-30,1.33198,1.33483,1.32797,1.33251,68347
2020-11-02,1.3309,1.337,1.32148,1.32159,59937
2020-11-03,1.32168,1.32338,1.31037,1.31427,52022
2020-11-04,1.31472,1.3299,1.30947,1.31322,91764
2020-11-05,1.31321,1.3178,1.30282,1.30434,76572
2020-11-06,1.30434,1.30965,1.30191,1.30599,63394
2020-11-09,1.3038,1.30517,1.29281,1.30068,86292
2020-11-10,1.30069,1.30507,1.29845,1.30308,67209
2020-11-11,1.30308,1.30775,1.30084,1.30613,46430
2020-11-12,1.30612,1.31497,1.3055,1.31396,44998
2020-11-13,1.31398,1.31723,1.31162,1.31342,35034
2020-11-16,1.31303,1.31388,1.30653,1.30726,39595
2020-11-17,1.3073,1.31162,1.30633,1.31051,38745
2020-11-18,1.31054,1.31175,1.3034,1.3081,40507
2020-11-19,1.3081,1.3123,1.30522,1.30723,44827
2020-11-20,1.3072,1.30968,1.3039,1.3094,44433
2020-11-23,1.3082,1.31125,1.3045,1.30836,43534
2020-11-24,1.30836,1.30908,1.29946,1.29969,50862
2020-11-25,1.29971,1.3029,1.29862,1.30053,49823
2020-11-26,1.30054,1.30225,1.29903,1.30155,33825
2020-11-27,1.30156,1.30248,1.29719,1.29906,38664
2020-11-30,1.29945,1.30095,1.29231,1.29967,54739
2020-12-01,1.29968,1.30078,1.29278,1.2933,52067
2020-12-02,1.29334,1.29586,1.29103,1.29163,56330
2020-12-03,1.29165,1.29412,1.28519,1.2861,59809
2020-12-04,1.2861,1.28738,1.27723,1.27844,61600
2020-12-07,1.2775,1.28333,1.27734,1.2797,59773
2020-12-08,1.2797,1.28255,1.27677,1.28161,59189
2020-12-09,1.28161,1.28332,1.27692,1.28169,58936
2020-12-10,1.28169,1.28292,1.27066,1.2737,65165
2020-12-11,1.2737,1.27926,1.2719,1.27634,64382
2020-12-14,1.27488,1.27896,1.272,1.2762,53115
2020-12-15,1.27623,1.27712,1.26881,1.2698,55365
2020-12-16,1.26982,1.27898,1.2694,1.27377,59188
2020-12-17,1.27373,1.27502,1.26886,1.2721,46494
2020-12-18,1.2721,1.27982,1.27147,1.27815,50969
2020-12-21,1.2797,1.29566,1.2785,1.28565,102923
