time,open,high,low,close,tick_volume
2026-04-02 18:45:00,1.15496,1.15497,1.1542,1.1545,1493
2026-04-02 19:00:00,1.1545,1.15475,1.15395,1.1542,1338
2026-04-02 19:15:00,1.1542,1.15467,1.15389,1.154,1243
2026-04-02 19:30:00,1.15406,1.15475,1.15391,1.15461,1733
2026-04-02 19:45:00,1.15461,1.15479,1.15392,1.15392,1264
2026-04-02 20:00:00,1.15392,1.15461,1.15366,1.15456,1184
2026-04-02 20:15:00,1.15456,1.15491,1.15438,1.15449,902
2026-04-02 20:30:00,1.15449,1.1545,1.15404,1.15431,868
2026-04-02 20:45:00,1.15431,1.15438,1.15351,1.15374,892
2026-04-02 21:00:00,1.15374,1.15399,1.15342,1.15372,787
2026-04-02 21:15:00,1.15372,1.1538,1.15326,1.15334,752
2026-04-02 21:30:00,1.15334,1.1538,1.15322,1.15372,655
2026-04-02 21:45:00,1.15372,1.15398,1.15358,1.15361,716
2026-04-02 22:00:00,1.15361,1.15397,1.15361,1.15371,574
2026-04-02 22:15:00,1.15371,1.15437,1.15349,1.15393,852
2026-04-02 22:30:00,1.15393,1.15405,1.1537,1.15373,591
2026-04-02 22:45:00,1.15372,1.15384,1.15332,1.15346,708
2026-04-02 23:00:00,1.15345,1.15372,1.15313,1.1537,597
2026-04-02 23:15:00,1.1537,1.15382,1.15361,1.15378,279
2026-04-02 23:30:00,1.15378,1.15382,1.15363,1.15369,136
2026-04-02 23:45:00,1.15369,1.15395,1.15367,1.15382,291
2026-04-03 00:00:00,1.15382,1.15402,1.15019,1.15369,93
2026-04-03 00:15:00,1.15369,1.15379,1.15341,1.15376,216
2026-04-03 00:30:00,1.15376,1.15403,1.15349,1.15378,292
2026-04-03 00:45:00,1.15381,1.15425,1.15361,1.15404,319
2026-04-03 01:00:00,1.15404,1.15415,1.15371,1.15387,217
2026-04-03 01:15:00,1.15387,1.15405,1.15385,1.15393,136
2026-04-03 01:30:00,1.15393,1.15401,1.15385,1.15396,108
2026-04-03 01:45:00,1.15396,1.15405,1.1538,1.15398,173
2026-04-03 02:00:00,1.15398,1.15408,1.15388,1.15404,147
2026-04-03 02:15:00,1.15404,1.15414,1.15395,1.15414,123
2026-04-03 02:30:00,1.15414,1.15428,1.15402,1.15413,132
2026-04-03 02:45:00,1.15413,1.15417,1.15406,1.15409,90
2026-04-03 03:00:00,1.15409,1.1545,1.15408,1.15419,293
2026-04-03 03:15:00,1.15417,1.15422,1.15399,1.1542,217
2026-04-03 03:30:00,1.15419,1.15441,1.1541,1.1543,324
2026-04-03 03:45:00,1.1543,1.15433,1.15379,1.1538,290
2026-04-03 04:00:00,1.1538,1.15398,1.1537,1.15385,468
2026-04-03 04:15:00,1.15385,1.15396,1.15365,1.15385,386
2026-04-03 04:30:00,1.15386,1.1539,1.15347,1.15348,233
2026-04-03 04:45:00,1.15348,1.15365,1.15332,1.1535,219
2026-04-03 05:00:00,1.1535,1.15383,1.15342,1.15364,281
2026-04-03 05:15:00,1.15364,1.1537,1.15313,1.15319,307
2026-04-03 05:30:00,1.15321,1.15352,1.15321,1.15342,252
2026-04-03 05:45:00,1.15342,1.15369,1.15334,1.1536,189
2026-04-03 06:00:00,1.1536,1.15375,1.15357,1.15365,162
2026-04-03 06:15:00,1.15366,1.15371,1.15348,1.15357,161
2026-04-03 06:30:00,1.15357,1.15364,1.15348,1.15359,171
2026-04-03 06:45:00,1.15359,1.15365,1.15331,1.15362,203
2026-04-03 07:00:00,1.15362,1.15363,1.15338,1.15345,196
2026-04-03 07:15:00,1.15345,1.15361,1.15338,1.15348,206
2026-04-03 07:30:00,1.15348,1.15357,1.15335,1.1534,442
2026-04-03 07:45:00,1.15342,1.15351,1.15328,1.15328,291
2026-04-03 08:00:00,1.15328,1.15343,1.15322,1.15325,139
2026-04-03 08:15:00,1.15325,1.15327,1.15288,1.15306,297
2026-04-03 08:30:00,1.15307,1.15359,1.15297,1.15358,612
2026-04-03 08:45:00,1.15358,1.15381,1.15345,1.1538,327
2026-04-03 09:00:00,1.1538,1.15386,1.15365,1.15383,181
2026-04-03 09:15:00,1.15383,1.1539,1.15354,1.15355,240
2026-04-03 09:30:00,1.15355,1.1539,1.15345,1.1539,237
2026-04-03 09:45:00,1.1539,1.15406,1.15367,1.15392,322
2026-04-03 10:00:00,1.15392,1.15414,1.15389,1.15412,332
2026-04-03 10:15:00,1.15412,1.15463,1.15402,1.15439,351
2026-04-03 10:30:00,1.15438,1.15461,1.15417,1.15445,283
2026-04-03 10:45:00,1.15446,1.15451,1.15421,1.15427,266
2026-04-03 11:00:00,1.15427,1.1544,1.15402,1.15409,338
2026-04-03 11:15:00,1.15409,1.15426,1.15392,1.15424,279
2026-04-03 11:30:00,1.15424,1.15447,1.15416,1.15441,246
2026-04-03 11:45:00,1.15443,1.15453,1.15413,1.15429,265
2026-04-03 12:00:00,1.15429,1.15454,1.15413,1.15429,308
2026-04-03 12:15:00,1.15432,1.15451,1.15427,1.15443,349
2026-04-03 12:30:00,1.15443,1.1545,1.15413,1.15425,266
2026-04-03 12:45:00,1.15425,1.15436,1.15402,1.15423,284
2026-04-03 13:00:00,1.15423,1.15444,1.15414,1.15439,242
2026-04-03 13:15:00,1.15439,1.15451,1.15425,1.15446,202
2026-04-03 13:30:00,1.15446,1.15447,1.1541,1.15421,182
2026-04-03 13:45:00,1.15421,1.1549,1.15421,1.15438,596
2026-04-03 14:00:00,1.15446,1.15466,1.15437,1.15444,477
2026-04-03 14:15:00,1.15444,1.15452,1.15417,1.1543,331
2026-04-03 14:30:00,1.1543,1.15443,1.15399,1.15422,358
2026-04-03 14:45:00,1.15424,1.15452,1.15417,1.1544,326
2026-04-03 15:00:00,1.1544,1.15453,1.15404,1.15424,408
2026-04-03 15:15:00,1.15424,1.15459,1.15408,1.15424,881
2026-04-03 15:30:00,1.15424,1.15424,1.1518,1.1532,2551
2026-04-03 15:45:00,1.1532,1.15338,1.15284,1.15307,963
2026-04-03 16:00:00,1.15307,1.15382,1.15285,1.1537,766
2026-04-03 16:15:00,1.1537,1.15386,1.15298,1.1531,505
2026-04-03 16:30:00,1.1531,1.15326,1.1527,1.15303,550
