time,open,high,low,close,tick_volume
2026-01-20 09:00:00,0.67309,0.6739,0.6729,0.67366,796
2026-01-20 09:30:00,0.67367,0.67443,0.67354,0.67435,832
2026-01-20 10:00:00,0.67436,0.67469,0.6737,0.67379,1128
2026-01-20 10:30:00,0.67379,0.67402,0.67321,0.67357,1376
2026-01-20 11:00:00,0.67361,0.67386,0.67256,0.67308,1166
2026-01-20 11:30:00,0.67309,0.67324,0.67231,0.67283,994
2026-01-20 12:00:00,0.67283,0.67323,0.67258,0.673,946
2026-01-20 12:30:00,0.67303,0.67346,0.67284,0.67319,773
2026-01-20 13:00:00,0.6732,0.67345,0.67284,0.67303,737
2026-01-20 13:30:00,0.67304,0.6739,0.67298,0.67355,655
2026-01-20 14:00:00,0.67354,0.67379,0.67321,0.6735,724
2026-01-20 14:30:00,0.6735,0.6735,0.67281,0.67308,698
2026-01-20 15:00:00,0.67311,0.67373,0.67272,0.67284,979
2026-01-20 15:30:00,0.67283,0.67374,0.67247,0.67295,2009
2026-01-20 16:00:00,0.67295,0.67338,0.67259,0.67287,1568
2026-01-20 16:30:00,0.67288,0.67362,0.67282,0.67331,2221
2026-01-20 17:00:00,0.67331,0.67395,0.67281,0.6737,1747
2026-01-20 17:30:00,0.67368,0.67453,0.67359,0.6741,1470
2026-01-20 18:00:00,0.6741,0.67451,0.6739,0.67441,1323
2026-01-20 18:30:00,0.67439,0.67451,0.67386,0.67416,920
2026-01-20 19:00:00,0.67415,0.67448,0.67404,0.67426,1013
2026-01-20 19:30:00,0.67425,0.67433,0.67377,0.67386,788
2026-01-20 20:00:00,0.67385,0.67423,0.67373,0.67382,802
2026-01-20 20:30:00,0.67382,0.67392,0.67322,0.6735,766
2026-01-20 21:00:00,0.67348,0.67358,0.6732,0.67345,844
2026-01-20 21:30:00,0.67344,0.67349,0.67314,0.67319,693
2026-01-20 22:00:00,0.67318,0.67358,0.67307,0.67331,864
2026-01-20 22:30:00,0.67333,0.67355,0.67317,0.67349,633
2026-01-20 23:00:00,0.67343,0.67369,0.67339,0.67363,267
2026-01-20 23:30:00,0.67363,0.6737,0.67343,0.67362,272
2026-01-21 00:00:00,0.67315,0.67339,0.67273,0.67322,215
2026-01-21 00:30:00,0.67324,0.67339,0.67317,0.67325,317
2026-01-21 01:00:00,0.67332,0.67348,0.67322,0.67323,325
2026-01-21 01:30:00,0.67322,0.67341,0.67304,0.6731,298
2026-01-21 02:00:00,0.67312,0.67324,0.67296,0.67321,408
2026-01-21 02:30:00,0.67322,0.67334,0.673,0.67319,452
2026-01-21 03:00:00,0.6732,0.674,0.67302,0.67399,744
2026-01-21 03:30:00,0.67401,0.67433,0.67375,0.67428,715
2026-01-21 04:00:00,0.67428,0.6743,0.67372,0.67372,480
2026-01-21 04:30:00,0.67372,0.67383,0.67346,0.67353,567
2026-01-21 05:00:00,0.67355,0.67378,0.67324,0.67329,591
2026-01-21 05:30:00,0.6733,0.67341,0.67307,0.67318,478
2026-01-21 06:00:00,0.67317,0.67331,0.6727,0.67293,439
2026-01-21 06:30:00,0.67293,0.67327,0.67279,0.67319,421
2026-01-21 07:00:00,0.67318,0.6736,0.67306,0.67359,510
2026-01-21 07:30:00,0.67358,0.67383,0.67334,0.67359,442
2026-01-21 08:00:00,0.67358,0.67414,0.67346,0.67409,517
2026-01-21 08:30:00,0.67413,0.6753,0.67411,0.67497,535
2026-01-21 09:00:00,0.67497,0.67542,0.67458,0.67526,628
2026-01-21 09:30:00,0.67526,0.67558,0.67488,0.67519,731
2026-01-21 10:00:00,0.67517,0.67558,0.67467,0.67528,793
2026-01-21 10:30:00,0.67528,0.67583,0.67518,0.67524,672
2026-01-21 11:00:00,0.67523,0.67568,0.67508,0.67522,630
2026-01-21 11:30:00,0.6752,0.67523,0.67465,0.67475,572
2026-01-21 12:00:00,0.67475,0.67485,0.67439,0.67443,669
2026-01-21 12:30:00,0.67442,0.67468,0.67432,0.67465,499
2026-01-21 13:00:00,0.67465,0.67511,0.67446,0.67511,534
2026-01-21 13:30:00,0.67511,0.67519,0.67482,0.675,647
2026-01-21 14:00:00,0.67503,0.67625,0.67491,0.67615,846
2026-01-21 14:30:00,0.67616,0.67682,0.6761,0.6767,920
2026-01-21 15:00:00,0.6767,0.67706,0.6763,0.67664,847
2026-01-21 15:30:00,0.67664,0.67736,0.67629,0.67704,1047
2026-01-21 16:00:00,0.67703,0.67736,0.67609,0.67636,1892
2026-01-21 16:30:00,0.67638,0.67729,0.67632,0.67723,1835
2026-01-21 17:00:00,0.67722,0.67778,0.67632,0.67659,1578
2026-01-21 17:30:00,0.67658,0.67756,0.67654,0.677,1282
2026-01-21 18:00:00,0.677,0.67743,0.6761,0.67671,1130
2026-01-21 18:30:00,0.67669,0.67692,0.67595,0.67624,1468
2026-01-21 19:00:00,0.67624,0.67647,0.67566,0.67601,1465
2026-01-21 19:30:00,0.67601,0.67602,0.67528,0.67596,1222
2026-01-21 20:00:00,0.67596,0.67596,0.67541,0.67594,1114
2026-01-21 20:30:00,0.67592,0.67614,0.67556,0.67599,876
2026-01-21 21:00:00,0.67598,0.67622,0.67566,0.6761,1192
2026-01-21 21:30:00,0.67609,0.67643,0.67563,0.67627,1862
2026-01-21 22:00:00,0.67627,0.67628,0.67557,0.67563,1289
2026-01-21 22:30:00,0.67562,0.67625,0.67549,0.67615,834
2026-01-21 23:00:00,0.6761,0.67623,0.67597,0.67604,354
2026-01-21 23:30:00,0.67605,0.67639,0.67604,0.67614,328
2026-01-22 00:00:00,0.67579,0.6761,0.67563,0.67596,216
2026-01-22 00:30:00,0.67598,0.67602,0.67561,0.67571,536
2026-01-22 01:00:00,0.67582,0.67599,0.6755,0.67557,295
2026-01-22 01:30:00,0.67562,0.67562,0.67535,0.6754,317
2026-01-22 02:00:00,0.6754,0.67615,0.6753,0.6758,458
2026-01-22 02:30:00,0.67595,0.67909,0.67595,0.67877,1329
2026-01-22 03:00:00,0.67876,0.67948,0.67859,0.67918,1068
2026-01-22 03:30:00,0.67918,0.67989,0.6789,0.67964,977
2026-01-22 04:00:00,0.67963,0.67996,0.67909,0.67911,665
2026-01-22 04:30:00,0.6791,0.67964,0.67904,0.67959,484
2026-01-22 05:00:00,0.6796,0.68008,0.67959,0.67993,516
2026-01-22 05:30:00,0.67994,0.68061,0.6799,0.68051,520
2026-01-22 06:00:00,0.68051,0.68097,0.6804,0.68075,441
2026-01-22 06:30:00,0.68074,0.68091,0.68029,0.68043,358
