time,open,high,low,close,tick_volume,spread,real_volume
2020-09-15 00:00:00,23444.0,23506.0,23336.0,23450.0,4972,9,0
2020-09-16 00:00:00,23460.0,23506.0,23376.0,23450.0,7153,9,0
2020-09-17 00:00:00,23450.0,23465.0,23200.0,23335.0,9899,10,0
2020-09-18 00:00:00,23319.0,23400.0,23175.0,23216.0,8202,9,0
2020-09-21 00:00:00,23224.0,23375.0,22605.0,22900.0,12412,6,0
2020-09-22 00:00:00,22894.0,23071.0,22711.0,23025.0,9808,6,0
2020-09-23 00:00:00,23039.0,23395.0,23020.0,23220.0,9290,6,0
2020-09-24 00:00:00,23254.0,23260.0,23005.0,23149.0,11282,7,0
2020-09-25 00:00:00,23158.0,23335.0,22985.0,23300.0,9013,9,0
2020-09-28 00:00:00,23354.0,23545.0,23295.0,23510.0,5522,5,0
2020-09-29 00:00:00,23385.0,23601.0,23331.0,23421.0,9269,6,0
2020-09-30 00:00:00,23420.0,23511.0,23121.0,23261.0,11585,6,0
2020-10-01 00:00:00,23331.0,23361.0,23211.0,23311.0,8473,6,0
2020-10-02 00:00:00,23291.0,23346.0,22937.0,23186.0,13592,10,0
2020-10-05 00:00:00,23281.0,23421.0,23216.0,23401.0,7530,10,0
2020-10-06 00:00:00,23410.0,23431.0,23211.0,23211.0,8529,6,0
2020-10-07 00:00:00,23220.0,23496.0,23205.0,23496.0,7100,6,0
2020-10-08 00:00:00,23506.0,23686.0,23456.0,23636.0,6688,5,0
2020-10-09 00:00:00,23656.0,23716.0,23532.0,23582.0,5549,5,0
2020-10-12 00:00:00,23580.0,23641.0,23481.0,23616.0,5503,5,0
2020-10-13 00:00:00,23620.0,23656.0,23471.0,23511.0,6229,9,0
2020-10-14 00:00:00,23500.0,23642.0,23500.0,23541.0,6049,9,0
2020-10-15 00:00:00,23546.0,23571.0,23356.0,23476.0,7817,6,0
2020-10-16 00:00:00,23495.0,23556.0,23366.0,23502.0,7023,6,0
2020-10-19 00:00:00,23515.0,23716.0,23486.0,23531.0,6748,6,0
2020-10-20 00:00:00,23540.0,23656.0,23506.0,23551.0,7277,9,0
2020-10-21 00:00:00,23570.0,23676.0,23511.0,23556.0,7702,5,0
2020-10-22 00:00:00,23531.0,23601.0,23406.0,23581.0,6774,7,0
2020-10-23 00:00:00,23595.0,23596.0,23451.0,23522.0,6289,9,0
2020-10-26 00:00:00,23510.0,23556.0,23347.0,23401.0,7008,7,0
2020-10-27 00:00:00,23391.0,23516.0,23226.0,23341.0,7571,7,0
2020-10-28 00:00:00,23340.0,23436.0,23052.0,23056.0,10600,7,0
2020-10-29 00:00:00,23081.0,23386.0,23067.0,23211.0,10960,5,0
2020-10-30 00:00:00,23195.0,23292.0,22867.0,23186.0,13173,6,0
2020-11-02 00:00:00,23135.0,23436.0,23041.0,23426.0,11605,6,0
