time,open,high,low,close,tick_volume,spread,real_volume
2024-05-02 20:00:00,17917.3,17961.3,17915.3,17933.8,7750,80,0
2024-05-03 00:00:00,17966.4,18000.6,17953.7,17979.7,3620,200,0
2024-05-03 04:00:00,17978.2,17983.2,17947.7,17948.2,1284,200,0
2024-05-03 08:00:00,17947.7,18009.9,17904.8,17961.4,7203,50,0
2024-05-03 12:00:00,17961.9,18109.3,17953.9,18052.4,11610,50,0
2024-05-03 16:00:00,18053.9,18069.4,17955.3,18012.6,24656,50,0
2024-05-03 20:00:00,18013.1,18034.6,18003.6,18016.1,4576,80,0
2024-05-06 00:00:00,18056.8,18062.6,18024.0,18039.0,2563,200,0
2024-05-06 04:00:00,18039.5,18060.0,18038.0,18050.5,1033,200,0
2024-05-06 08:00:00,18049.5,18083.0,18017.5,18079.5,5047,50,0
2024-05-06 12:00:00,18080.0,18199.6,18073.5,18166.6,5815,50,0
2024-05-06 16:00:00,18166.6,18195.8,18108.6,18193.3,7955,50,0
2024-05-06 20:00:00,18193.8,18220.3,18191.8,18210.3,3986,80,0
2024-05-07 00:00:00,18209.7,18246.5,18204.5,18227.7,1683,200,0
2024-05-07 04:00:00,18227.7,18233.2,18210.2,18227.2,1482,200,0
2024-05-07 08:00:00,18227.2,18284.9,18199.2,18277.9,7186,50,0
2024-05-07 12:00:00,18278.4,18327.1,18260.1,18326.1,8358,50,0
2024-05-07 16:00:00,18327.1,18446.4,18326.1,18429.8,10744,50,0
2024-05-07 20:00:00,18429.3,18449.3,18417.3,18444.3,6098,80,0
2024-05-08 00:00:00,18431.1,18467.0,18422.1,18442.0,2027,200,0
2024-05-08 04:00:00,18442.5,18445.0,18417.5,18419.5,1067,200,0
2024-05-08 08:00:00,18419.0,18546.2,18413.5,18511.7,8391,50,0
2024-05-08 12:00:00,18511.7,18542.2,18425.2,18435.2,8440,0,0
2024-05-08 16:00:00,18435.2,18502.3,18434.2,18500.3,9282,50,0
2024-05-08 20:00:00,18499.3,18517.8,18490.3,18510.8,4410,80,0
2024-05-09 00:00:00,18507.5,18552.5,18500.5,18522.5,2152,200,0
2024-05-09 04:00:00,18524.5,18543.0,18475.5,18496.5,2842,150,0
2024-05-09 08:00:00,18496.5,18555.5,18472.8,18555.0,5407,50,0
2024-05-09 12:00:00,18555.0,18689.9,18534.0,18659.4,7260,50,0
2024-05-09 16:00:00,18659.4,18701.9,18639.4,18698.8,9587,50,0
2024-05-09 20:00:00,18698.3,18723.8,18685.8,18718.8,4755,80,0
2024-05-10 00:00:00,18728.2,18742.2,18720.4,18731.4,1881,200,0
2024-05-10 04:00:00,18731.9,18739.9,18711.4,18736.4,974,200,0
2024-05-10 08:00:00,18736.4,18842.8,18724.7,18842.3,6784,50,0
2024-05-10 12:00:00,18842.8,18848.3,18768.3,18786.3,6658,50,0
2024-05-10 16:00:00,18786.3,18796.3,18749.8,18775.1,10464,50,0
2024-05-10 20:00:00,18774.6,18779.2,18763.6,18777.7,2388,80,0
2024-05-13 00:00:00,18771.2,18790.9,18760.5,18787.9,1760,200,0
2024-05-13 04:00:00,18788.9,18797.9,18778.9,18789.9,1275,200,0
