time,open,high,low,close,tick_volume,spread,real_volume
2026-04-08 22:00:00,1.165,1.16528,1.16434,1.16527,1686,0,0
2026-04-08 22:15:00,1.16527,1.16538,1.16464,1.16523,1385,0,0
2026-04-08 22:30:00,1.16522,1.16644,1.16521,1.16601,1286,0,0
2026-04-08 22:45:00,1.16601,1.16703,1.16596,1.16677,1037,2,0
2026-04-08 23:00:00,1.16676,1.16692,1.16623,1.16637,620,2,0
2026-04-08 23:15:00,1.16637,1.16642,1.16598,1.16622,334,3,0
2026-04-08 23:30:00,1.16622,1.16641,1.16615,1.16628,382,3,0
2026-04-08 23:45:00,1.16628,1.16646,1.16608,1.16619,692,3,0
2026-04-09 00:00:00,1.1662,1.16642,1.16544,1.16623,178,17,0
2026-04-09 00:15:00,1.16623,1.16649,1.16604,1.16609,104,6,0
2026-04-09 00:30:00,1.16617,1.16631,1.16607,1.16615,128,10,0
2026-04-09 00:45:00,1.1662,1.16665,1.16606,1.16651,274,3,0
2026-04-09 01:00:00,1.16654,1.1667399999999999,1.16635,1.16642,295,2,0
2026-04-09 01:15:00,1.16641,1.16643,1.16597,1.16628,320,3,0
2026-04-09 01:30:00,1.16628,1.16654,1.16606,1.16627,384,1,0
2026-04-09 01:45:00,1.16627,1.1663000000000001,1.16608,1.1662,310,3,0
2026-04-09 02:00:00,1.1662,1.16632,1.16601,1.16612,273,3,0
2026-04-09 02:15:00,1.16612,1.16619,1.16584,1.16596,256,3,0
2026-04-09 02:30:00,1.16596,1.16602,1.1657899999999999,1.16593,207,2,0
2026-04-09 02:45:00,1.16593,1.16607,1.16567,1.16587,314,2,0
2026-04-09 03:00:00,1.16587,1.16592,1.1651799999999999,1.16555,939,0,0
2026-04-09 03:15:00,1.16555,1.16593,1.16536,1.1656900000000001,642,1,0
2026-04-09 03:30:00,1.1656900000000001,1.16609,1.16556,1.16568,615,0,0
2026-04-09 03:45:00,1.16568,1.16586,1.16555,1.16571,645,0,0
2026-04-09 04:00:00,1.16571,1.16587,1.16534,1.16536,623,1,0
2026-04-09 04:15:00,1.16535,1.1655,1.16498,1.16523,649,0,0
2026-04-09 04:30:00,1.16523,1.16587,1.1652,1.16578,595,1,0
2026-04-09 04:45:00,1.16578,1.16635,1.16554,1.16617,604,2,0
2026-04-09 05:00:00,1.16617,1.16644,1.16584,1.16605,674,1,0
2026-04-09 05:15:00,1.16605,1.16645,1.16605,1.16635,481,2,0
2026-04-09 05:30:00,1.16635,1.16673,1.16634,1.16662,423,1,0
2026-04-09 05:45:00,1.16661,1.16665,1.16645,1.16652,460,0,0
2026-04-09 06:00:00,1.16652,1.1666400000000001,1.16627,1.16643,436,2,0
2026-04-09 06:15:00,1.16643,1.16651,1.16624,1.16634,376,2,0
2026-04-09 06:30:00,1.16634,1.16667,1.16622,1.16663,291,2,0
2026-04-09 06:45:00,1.16663,1.16663,1.16604,1.16617,630,0,0
2026-04-09 07:00:00,1.16618,1.16698,1.16614,1.16698,453,2,0
2026-04-09 07:15:00,1.16698,1.16698,1.16662,1.16681,351,2,0
