time,open,high,low,close,volume
2015-12-17 00:00:00+00:00,1071.97,1072.84,1047.58,1051.55,117110
2015-12-18 00:00:00+00:00,1050.92,1071.49,1050.84,1065.85,103210
2015-12-21 00:00:00+00:00,1066.16,1081.71,1063.91,1078.28,101161
2015-12-22 00:00:00+00:00,1078.06,1080.69,1071.69,1072.6,88689
2015-12-23 00:00:00+00:00,1072.87,1075.43,1068.26,1070.2,74958
2015-12-24 00:00:00+00:00,1070.36,1076.74,1070.02,1076.05,56102
2015-12-28 00:00:00+00:00,1075.86,1076.86,1066.37,1068.9,87797
2015-12-29 00:00:00+00:00,1068.8,1075.17,1067.43,1068.62,92881
2015-12-30 00:00:00+00:00,1069.01,1072.01,1059.33,1061.08,63758
2015-12-31 00:00:00+00:00,1061.37,1063.46,1058.13,1060.91,65469
2016-01-04 00:00:00+00:00,1064.88,1083.44,1061.66,1074.43,146168
2016-01-05 00:00:00+00:00,1073.15,1081.9,1072.56,1078.07,124692
2016-01-06 00:00:00+00:00,1077.75,1095.13,1074.89,1093.01,138043
2016-01-07 00:00:00+00:00,1093.59,1110.01,1091.33,1108.93,185177
2016-01-08 00:00:00+00:00,1108.62,1113.12,1091.78,1103.85,165997
2016-01-11 00:00:00+00:00,1107.4,1108.42,1094.2,1095.4,144178
2016-01-12 00:00:00+00:00,1095.19,1099.14,1083.41,1089.48,143643
2016-01-13 00:00:00+00:00,1087.48,1095.4,1079.71,1093.65,138239
2016-01-14 00:00:00+00:00,1093.24,1095.15,1071.33,1077.18,154005
2016-01-15 00:00:00+00:00,1078.22,1097.34,1076.2,1088.72,164366
2016-01-18 00:00:00+00:00,1090.14,1093.22,1087.47,1088.88,108815
2016-01-19 00:00:00+00:00,1089.43,1094.45,1082.45,1087.18,169169
2016-01-20 00:00:00+00:00,1087.77,1109.56,1087.52,1100.83,190135
2016-01-21 00:00:00+00:00,1100.93,1104.44,1092.36,1101.16,193393
2016-01-22 00:00:00+00:00,1101.12,1102.78,1093.97,1097.78,149487
2016-01-25 00:00:00+00:00,1097.73,1108.88,1097.13,1107.67,128236
2016-01-26 00:00:00+00:00,1108.26,1122.84,1106.91,1120.09,138683
2016-01-27 00:00:00+00:00,1119.87,1127.94,1114.81,1124.76,137199
2016-01-28 00:00:00+00:00,1125.57,1125.75,1111.49,1114.28,133401
2016-01-29 00:00:00+00:00,1115.33,1118.38,1108.32,1117.99,138404
2016-02-01 00:00:00+00:00,1115.86,1129.65,1115.86,1128.37,139905
2016-02-02 00:00:00+00:00,1128.08,1131.0,1122.25,1128.62,128083
