time,open,high,low,close,tick_volume,sma_20,sma_50,ema_8,ema_21,ema_55,rsi_14,atr_14,atr_pct,bb_upper,bb_lower,bb_position,donchian_high_20,donchian_low_20,donchian_position,macd,macd_signal,fibo_382,fibo_500,fibo_618,fibo_zone,trigger_long_wick_rejection,trigger_bullish_engulfing,trend_proxy,volatility_proxy
2024-07-09 20:00:00,1.3635,1.36379,1.3628,1.36341,5108,,,1.36341,1.36341,1.36341,,,,,,,,,,0.0,0.0,,,,NONE,1,0,RANGE,NORMAL_VOL
2024-07-10 00:00:00,1.36337,1.36355,1.36274,1.36345,1973,,,1.363418888888889,1.3634136363636364,1.3634114285714287,,,,,,,,,,3.190883191006577e-06,6.381766382013154e-07,,,,NONE,1,0,TREND_UP,NORMAL_VOL
2024-07-10 04:00:00,1.36345,1.36377,1.36296,1.3632,3027,,,1.3633702469135802,1.363394214876033,1.3634038775510204,,,,,,,,,,-1.4288520385319359e-05,-2.3471627665028195e-06,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-10 08:00:00,1.36319,1.36428,1.36305,1.36373,4442,,,1.3634501920438957,1.3634247407963935,1.3634155247813413,,,,,,,,,,1.4458824623364563e-05,1.0140347114706572e-06,,,,NONE,0,1,TREND_UP,NORMAL_VOL
2024-07-10 12:00:00,1.36374,1.36395,1.36204,1.36223,4546,,,1.3631790382563636,1.3633161279967214,1.3633731846105792,,,,,,,,,,-8.284121931145805e-05,-1.5757016093115086e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-10 16:00:00,1.36222,1.36319,1.3608,1.36148,8313,,,1.3628014741993937,1.3631492072697469,1.3633055708744872,,,,,,,,,,-0.00021795844781524742,-5.6197302437541554e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-10 20:00:00,1.36147,1.36256,1.36115,1.36188,4088,,,1.362596702155084,1.363033824790679,1.36325465762897,,,,,,,,,,-0.00028942683541433034,-0.00010284320903289931,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-11 00:00:00,1.3616,1.36213,1.36129,1.36208,1787,,,1.3624818794539544,1.3629471134460718,1.3632127055707923,,,,,,,,,,-0.00032616785891326217,-0.0001475081390089719,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-11 04:00:00,1.36208,1.36236,1.36137,1.36212,2342,,,1.36240146179752,1.3628719213146105,1.3631736803718355,,,,,,,,,,-0.00034804566525648006,-0.00018761564425847353,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
2024-07-11 08:00:00,1.36212,1.36349,1.36178,1.36304,4225,,,1.362543359175849,1.3628872011951003,1.3631689060728414,,,,,,,,,,-0.0002878297509640859,-0.000207658465599596,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-11 12:00:00,1.36304,1.36388,1.35886,1.3606,6471,,,1.3621115015812157,1.3626792738137274,1.3630771594273827,,,,,,,,,,-0.000432015803857988,-0.0002525299332512744,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-11 16:00:00,1.36055,1.36351,1.35954,1.36313,13738,,,1.3623378345631676,1.3627202489215704,1.3630790465906906,,,,,,,,,,-0.0003382354657679443,-0.0002696710397546084,,,,NONE,0,1,TREND_DOWN,NORMAL_VOL
2024-07-11 20:00:00,1.36313,1.36477,1.36286,1.36316,6712,,,1.3625205379935748,1.3627602262923368,1.3630819377838803,,,,,,,,,,-0.00025851314429270467,-0.0002674394606622276,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-12 00:00:00,1.36301,1.36344,1.36225,1.36319,3537,,,1.3626693073283358,1.3627992966293971,1.3630857971487418,,0.001798571428571443,0.0013193842593999686,,,,,,,-0.00019071345488264058,-0.00025209425950631023,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
2024-07-12 04:00:00,1.36319,1.36342,1.36185,1.36203,3720,,,1.3625272390331502,1.362729360572179,1.3630480901077153,43.622920517560395,0.0018400000000000163,0.0013509247226566347,,,,,,,-0.00022795627993343892,-0.000247266663591736,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-12 08:00:00,1.36198,1.36299,1.36124,1.36132,5217,,,1.36225896369245,1.3626012368837992,1.3629863726038682,40.7310704960837,0.0019071428571428692,0.0014009511776385192,,,,,,,-0.0003111755157432228,-0.00026004843402203335,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-12 12:00:00,1.36131,1.36384,1.36109,1.36328,6877,,,1.3624858606496835,1.3626629426216357,1.3629968592965873,50.3030303030306,0.0020457142857143013,0.0015005826284507228,,,,,,,-0.0002164763356427013,-0.0002513340143461669,,,,NONE,0,1,TREND_DOWN,NORMAL_VOL
2024-07-12 16:00:00,1.36327,1.36392,1.36122,1.36224,11400,,,1.3624312249497537,1.3626244932923959,1.3629698286074234,44.56601021152362,0.0021507142857143074,0.0015788071747374233,,,,,,,-0.0002227778174936912,-0.00024562277497567177,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-12 20:00:00,1.36224,1.36368,1.36218,1.36338,5036,,,1.3626420638498085,1.3626931757203598,1.3629844775857298,54.30711610486887,0.0021214285714285914,0.0015560068149955194,,,,,,,-0.00013423592643690974,-0.00022334540526791939,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2024-07-15 00:00:00,1.3643,1.36576,1.36203,1.36554,3386,1.3627245000000001,,1.3632860496609622,1.3629519779275996,1.3630757462433822,63.753387533875284,0.002217142857142886,0.0016236381630291943,1.364879518378234,1.3605694816217662,1.153242688887687,1.36576,1.35886,0.9681159420289703,0.00010897194748427097,-0.0001568819347174813,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
2024-07-15 04:00:00,1.36554,1.36586,1.36497,1.36561,3978,1.3628345000000002,,1.3638024830696371,1.3631936162978178,1.3631662553061186,62.924462924463015,0.002180000000000039,0.0015963562071162625,1.3653339186692532,1.360335081330747,1.0552291087009547,1.36586,1.35886,0.964285714285703,0.0003038616270809591,-6.473322235779321e-05,,,,NONE,1,0,TREND_UP,NORMAL_VOL
2024-07-15 08:00:00,1.36562,1.36639,1.36328,1.36335,5367,1.3628295000000001,,1.3637019312763845,1.3632078329980162,1.3631728176166145,53.85081867798699,0.00234214285714288,0.0017179321943322549,1.3653241298111618,1.3603348701888385,0.6043240960384308,1.36639,1.35886,0.5962815405046591,0.00027280526064443755,2.7744742426529445e-06,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-15 12:00:00,1.36334,1.36532,1.36311,1.3646,6094,1.3628995,,1.3639015021038545,1.36333439363456,1.3632237884160212,57.005649717514295,0.002429285714285737,0.0017802181696363309,1.3655136113011377,1.3602853886988622,0.8252539398877136,1.36639,1.35886,0.7622841965471514,0.0003450795574746479,7.123549088905195e-05,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-15 16:00:00,1.3646,1.36741,1.36433,1.36669,10299,1.3630475,,1.3645211683029979,1.3636394487586911,1.3633475816868776,59.67143614202434,0.0025271428571428706,0.0018490973499058825,1.3661492677472522,1.3599457322527477,1.0871651743149973,1.36741,1.35886,0.9157894736842048,0.0005644958349628748,0.00016988755970381652,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-15 20:00:00,1.36664,1.36888,1.36664,1.36816,7004,1.363344,,1.3653297975689984,1.3640504079624463,1.363519453769489,71.11731843575446,0.0023285714285714416,0.0017019730357351783,1.3671666659201192,1.3595213340798806,1.129926875724717,1.36888,1.35886,0.928143712574846,0.0008472351311719084,0.00030535707399743494,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-16 00:00:00,1.3681,1.36824,1.36735,1.36803,2485,1.3636715000000001,,1.3659298425536655,1.3644121890567693,1.363680544706293,65.80645161290379,0.002108571428571428,0.0015413195825906068,1.3679203303034326,1.3594226696965677,1.0129058692316861,1.36888,1.35886,0.9151696606786421,0.0010487290512084524,0.00045403146943963845,,,,NONE,1,0,TREND_UP,NORMAL_VOL
2024-07-16 04:00:00,1.36803,1.3685,1.36773,1.36841,3545,1.363998,,1.3664809886528508,1.3647756264152449,1.3638494538239254,66.56151419558384,0.0020271428571428623,0.0014813855914110993,1.368651499418943,1.3593445005810572,0.9740518481682882,1.36888,1.35886,0.9530938123752309,0.0012249567201692013,0.000608216519585551,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-16 08:00:00,1.36841,1.36945,1.36839,1.36844,5338,1.364316,,1.366916324507773,1.365108751286586,1.3640134019016423,66.56151419558431,0.0020178571428571507,0.0014745674949995253,1.3692767232070373,1.3593552767929629,0.9156651991941176,1.36945,1.35886,0.9046270066100146,0.00135146037282885,0.0007568652902342108,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-16 12:00:00,1.36845,1.37073,1.3664,1.36995,6976,1.3647075,,1.3675904746171568,1.3655488648059873,1.364225423262298,74.44444444444423,0.0022149999999999987,0.0016168473301945317,1.37015090789154,1.35926409210846,0.9815457618147473,1.37073,1.35886,0.9342881213142376,0.0015556275038548506,0.0009166177329583389,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-16 16:00:00,1.36992,1.37076,1.36817,1.36826,10004,1.3649685,,1.3677392580355663,1.3657953316418066,1.3643695152886446,70.19790454016285,0.0022749999999999953,0.0016626956864923298,1.3705734424617917,1.3593635575382084,0.7936247804895262,1.37076,1.35886,0.7899159663865595,0.0015630447432184447,0.00104590313501036,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-16 20:00:00,1.36826,1.36837,1.36692,1.36725,4689,1.365301,,1.3676305340276627,1.3659275742198242,1.3644723897426216,62.230437461491185,0.0021821428571428625,0.001596008672256619,1.3705951552678397,1.3600068447321605,0.6840709141871569,1.37076,1.35954,0.6871657754010785,0.0014704736943642605,0.0011308172468811402,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-17 00:00:00,1.36701,1.36807,1.36676,1.36783,2339,1.365536,,1.3676748597992932,1.366100522018022,1.3645923043946708,67.7235256816749,0.002082857142857148,0.0015227456210619359,1.3708416371213223,1.3602303628786778,0.7161851581199274,1.37076,1.36109,0.6970010341261782,0.00142745679062517,0.0011901451556299463,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-17 04:00:00,1.36783,1.36819,1.36687,1.36743,3929,1.3657495000000002,,1.3676204465105612,1.3662213836527473,1.3646936506662897,63.473053892215304,0.0020700000000000002,0.0015137886400035105,1.370995886124602,1.3605031138753982,0.6601578648700069,1.37076,1.36109,0.6556359875904827,0.0013455779425035619,0.0012212317130046696,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-17 08:00:00,1.36744,1.36861,1.36627,1.36637,8078,1.3659085000000002,,1.3673425695082142,1.3662348942297702,1.3647535202853507,52.979181622398144,0.001970714285714286,0.0014422991471667894,1.3710192740684697,1.3607977259315307,0.5451497164438436,1.37076,1.36109,0.5460186142709552,0.0011815352216959507,0.001213292414742926,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-17 12:00:00,1.36636,1.36785,1.36564,1.36715,7734,1.3661645,,1.3672997762841665,1.3663180856634274,1.364839108846588,55.25956284153046,0.0020649999999999996,0.0015104414292506304,1.370960504806634,1.361368495193366,0.6027417652539574,1.37076,1.36109,0.6266804550155257,0.0011017691558585785,0.0011909877629660563,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-17 16:00:00,1.36716,1.37015,1.36614,1.36932,11915,1.3665645000000002,,1.367748714887685,1.366590986966752,1.3649991406734956,70.5154639175261,0.0021292857142857224,0.0015549949714352542,1.37097849437197,1.3621505056280303,0.812132251175729,1.37076,1.36109,0.8510858324715743,0.0011998240141815053,0.0011927550132091462,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-17 20:00:00,1.36933,1.36964,1.36816,1.36819,6391,1.3668099999999999,,1.3678467782459771,1.3667363517879565,1.3651130999351564,62.43936243936242,0.002077142857142857,0.0015181684248115077,1.3709950561211093,1.3626249438788904,0.6648723410230319,1.37076,1.36122,0.7306079664570237,0.0011728319628481199,0.001188770403136941,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-18 00:00:00,1.36814,1.36851,1.36765,1.36821,3009,1.3671085,,1.3679274941913155,1.3668703198072332,1.3652237035089008,56.14886731391575,0.0019185714285714203,0.0014022492370114386,1.3707355287970637,1.3634814712029364,0.6518460510834112,1.37076,1.36203,0.7079037800687193,0.0011399141794632417,0.001178999158402201,,,,NONE,1,0,TREND_UP,NORMAL_VOL
2024-07-18 04:00:00,1.3682,1.36883,1.36769,1.36803,4702,1.3673410000000001,,1.367950273259912,1.3669757452793028,1.365323928383583,49.412827461608096,0.0018399999999999844,0.0013449997441576458,1.3705315841735353,1.364150415826465,0.6079739575145789,1.37076,1.36203,0.6872852233677057,0.001086774443997074,0.0011605542155211756,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-18 08:00:00,1.36801,1.36808,1.36704,1.36747,7015,1.3674374999999999,,1.3678435458688205,1.367020677526639,1.365400573798455,47.56521739130381,0.001850714285714277,0.0013533856579773429,1.3705134157814751,1.3643615842185246,0.5052829794944051,1.37076,1.36311,0.5699346405228701,0.0009880834894979706,0.0011260600703165346,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-18 12:00:00,1.3675,1.36836,1.36732,1.3681,5563,1.367562,,1.3679005356757492,1.3671187977514898,1.3654969818770815,48.68085106383061,0.0018699999999999748,0.0013668591477231011,1.3705259987214982,1.3645980012785017,0.5907557746395056,1.37076,1.36311,0.6522875816993585,0.0009497577161496906,0.001090799599483166,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-18 16:00:00,1.36808,1.37011,1.36775,1.36933,10526,1.367861,,1.3682181944144716,1.367319816137718,1.3656338753814714,53.43629343629285,0.0019628571428571074,0.0014334434671387521,1.3701701114718576,1.3655518885281424,0.8180877185669513,1.37076,1.36311,0.8130718954248295,0.001007026609211481,0.001074045001428829,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-18 20:00:00,1.36933,1.37182,1.36914,1.37051,7520,1.3681565,,1.368727484544589,1.3676098328524708,1.3658080226892761,52.21870047543542,0.0018449999999999697,0.0013462141830413276,1.3702065913971901,1.3661064086028099,1.0739987990841782,1.37182,1.36433,0.8251001335113292,0.0011345503674882185,0.0010861460746407069,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-19 00:00:00,1.37026,1.37146,1.36977,1.37072,3182,1.3683580000000002,,1.3691702657569025,1.367892575320428,1.3659834504503734,61.041292639137886,0.0017807142857142624,0.001299108706164835,1.370585697418741,1.3661303025812594,1.0301438113024646,1.37182,1.36564,0.8220064724918952,0.0012382849317504885,0.0011165738460626631,,,,NONE,0,0,TREND_UP,NORMAL_VOL
2024-07-19 04:00:00,1.37073,1.37097,1.37023,1.37067,3730,1.3684835000000002,,1.3695035400331463,1.3681450684731165,1.366150827220003,66.79764243614945,0.0017299999999999618,0.0012621564636272492,1.3709357236954698,1.3660312763045306,0.9458198499670629,1.37182,1.36564,0.8139158576051828,0.0013014583375774436,0.0011535507443656192,,,,NONE,1,0,TREND_UP,NORMAL_VOL
