symbol,timeframe,time,open,high,low,close,volume,quantity,sma_20,sma_50,ema_8,ema_21,ema_55,rsi_14,atr_14,atr_pct,bb_upper,bb_lower,bb_position,donchian_high_20,donchian_low_20,donchian_position,macd,macd_signal,fibo_382,fibo_500,fibo_618,fibo_zone,trigger_long_wick_rejection,trigger_bullish_engulfing,trend_proxy,volatility_proxy
IBOV,H1,2024-01-07,123904.75,125063.03,123735.19,124628.87,2519973488.0,127441000.0,,,124628.87,124628.87,124628.87,,,,,,,,,,0.0,0.0,,,,NONE,0,0,RANGE,NORMAL_VOL
IBOV,H1,2024-01-07,124718.07,124718.07,124718.07,124718.07,0.0,0.0,,,124648.69222222222,124636.97909090908,124632.05571428571,,,,,,,,,,7.1156695156678325,1.4231339031335666,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-07,124668.56,124794.72,124514.52,124718.07,3940385903.0,201340200.0,,,124664.10950617284,124644.35099173553,124635.12765306124,,,,,,,,,,12.609534013521625,3.6604139252111785,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-07,125056.76,125056.76,124557.97,124680.13,1906001577.0,112823200.0,,,124667.66961591222,124647.60362885048,124636.73487973762,,,,,,,,,,13.743592705432093,5.677049681255362,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-07,125010.43,125074.07,124898.25,125041.98,1762979800.0,92733500.0,,,124750.84970126506,124683.45602622771,124651.207919747,,,,,,,,,,43.34100515401224,13.209840775806738,,,,NONE,1,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-07,124893.76,125144.74,124766.2,124999.94,1688535541.0,88651500.0,,,124806.20310098394,124712.22729657064,124663.6626368989,,,,,,,,,,62.682328238734044,23.104338268392198,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-07,124922.4,125219.91,124865.8,124919.47,1807385002.0,88814600.0,,,124831.37352298752,124731.06754233694,124672.7986141525,,,,,,,,,,70.70219870981236,32.623910356676234,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-07,124674.81,124996.16,124266.83,124907.27,1916949282.0,111252300.0,,,124848.23940676807,124747.08594757903,124681.17259221849,,,,,,,,,,75.20663057507772,41.14045440035653,,,,NONE,1,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-08,128278.7,128278.7,127808.06,127811.55,1680073239.0,102413700.0,,,125506.75287193073,125025.67358870822,124792.97178535354,,,,,,,,,,309.55914408118406,94.82419233652203,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-08,127787.19,127912.33,127487.93,127654.03,1825605097.0,102171900.0,,,125983.92556705723,125264.61508064384,124895.15243587662,,,,,,,,,,477.0752256705309,171.27439900332382,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-08,127608.59,127796.28,127529.34,127704.8,1921615225.0,90237900.0,,,126366.34210771119,125486.45007331258,124995.49699173817,,,,,,,,,,606.9332927200448,258.40617774666805,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-08,127711.42,127730.92,127174.4,127174.4,2187008212.0,110393800.0,,,126545.91052821981,125639.9000666478,125073.31495631895,,,,,,,,,,659.4462137107621,338.6141849394869,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-08,127186.22,127505.16,127149.63,127395.1,4865965356.0,266938900.0,,,126734.61929972652,125799.46369695253,125156.23585073614,,,,,,,,,,710.6794570657512,413.0272393647398,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-08,127395.1,127395.1,127395.1,127395.1,0.0,0.0,,,126881.39278867618,125944.52154268412,125236.19528463841,,644.7692857142871,0.005061178065045572,,,,,,,742.7205513516819,478.9659017621283,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-08,128669.88,128761.54,128261.44,128283.12,2504733765.0,156354300.0,,,127192.88772452592,126157.12140244011,125345.01402447275,83.99055696423878,647.5264285714293,0.0050476354844770635,,,,,,,830.1991232127184,549.2125460522464,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-08,127652.02,128720.57,127651.32,128651.82,2752309900.0,151762100.0,,,127517.0948968535,126383.91218403645,125463.11423788444,84.7818436786568,717.5299999999999,0.005577301588115892,,,,,,,918.68747298175,623.1075314381471,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-10,133008.92,133164.67,132850.51,132958.93,1893481603.0,103426800.0,,,128726.3915864416,126981.64107639677,125730.82194367428,91.3614735996787,1019.8621428571433,0.007670505041347305,,,,,,,1321.133701741186,762.712765498755,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-10,131816.56,132692.23,131816.56,132483.94,2734486592.0,158390000.0,,,129561.40234501014,127481.85006945161,125972.0047314002,87.5217447747631,1065.8321428571435,0.008044991286167542,,,,,,,1583.4939812337107,926.8690086457461,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-10,132457.14,133147.92,132457.14,133059.23,2192121210.0,125260900.0,,,130338.69737945234,127988.88460859237,126225.11991956449,87.77270932646348,1087.0350000000003,0.008169557271600025,,,,,,,1816.8934710784815,1104.8739011322932,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,H1,2024-01-10,133094.06,133349.83,132758.72,133227.07,2408887172.0,124543500.0,127620.64450000001,,130980.55796179626,128465.08328053851,126475.18956529433,88.30744932386813,1102.2185714285702,0.008273232845461288,133735.86163089215,121505.42736910787,0.9583995449383238,133349.83,123735.19,0.9872319712438552,1992.4399264146487,1282.3871061887644,,,,NONE,1,0,TREND_UP,NORMAL_VOL
