time,open,high,low,close,tick_volume,sma_20,sma_50,ema_8,ema_21,ema_55,rsi_14,atr_14,atr_pct,bb_upper,bb_lower,bb_position,donchian_high_20,donchian_low_20,donchian_position,macd,macd_signal,fibo_382,fibo_500,fibo_618,fibo_zone,trigger_long_wick_rejection,trigger_bullish_engulfing,trend_proxy,volatility_proxy
2026-04-02 18:45:00,1.15496,1.15497,1.1542,1.1545,1493,,,1.1545,1.1545,1.1545,,,,,,,,,,0.0,0.0,,,,NONE,0,0,RANGE,NORMAL_VOL
2026-04-02 19:00:00,1.1545,1.15475,1.15395,1.1542,1338,,,1.1544333333333334,1.1544727272727273,1.1544892857142857,,,,,,,,,,-2.3931623931439105e-05,-4.786324786287821e-06,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 19:15:00,1.1542,1.15467,1.15389,1.154,1243,,,1.1543370370370372,1.1544297520661155,1.1544718112244896,,,,,,,,,,-5.836316263652108e-05,-1.5501692356334475e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 19:30:00,1.15406,1.15475,1.15391,1.15461,1733,,,1.154397695473251,1.154446138241923,1.1544767465379007,,,,,,,,,,-3.60133634722537e-05,-1.960402657951832e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 19:45:00,1.15461,1.15479,1.15392,1.15392,1264,,,1.1542915409236398,1.1543983074926574,1.1544568627329759,,,,,,,,,,-7.313516340379245e-05,-3.031025394437315e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 20:00:00,1.15392,1.15461,1.15366,1.15456,1184,,,1.1543511984961643,1.1544130068115066,1.1544605462067983,,,,,,,,,,-5.0331614479315334e-05,-3.431452605136159e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 20:15:00,1.15456,1.15491,1.15438,1.15449,902,,,1.1543820432747944,1.1544200061922787,1.154461598127984,,,,,,,,,,-3.747605205162152e-05,-3.4946831251413575e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 20:30:00,1.15449,1.1545,1.15404,1.15431,868,,,1.1543660336581734,1.1544100056293443,1.1544561839091274,,,,,,,,,,-4.133592704924638e-05,-3.622465041098014e-05,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
2026-04-02 20:45:00,1.15431,1.15438,1.15351,1.15374,892,,,1.1542269150674682,1.1543490960266765,1.1544306059123728,,,,,,,,,,-8.935906641149849e-05,-4.685153361108381e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 21:00:00,1.15374,1.15399,1.15342,1.15372,787,,,1.1541142672746976,1.1542919054787966,1.1544052271297882,,,,,,,,,,-0.00012756113780465483,-6.299345444979802e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 21:15:00,1.15372,1.1538,1.15326,1.15334,752,,,1.1539422078803203,1.1542053686170877,1.1543671833037243,,,,,,,,,,-0.00018635123775290197,-8.766501111041883e-05,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 21:30:00,1.15334,1.1538,1.15322,1.15372,655,,,1.1538928283513603,1.1541612441973523,1.1543440696143057,,,,,,,,,,-0.00019997480622802044,-0.00011012697013393916,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 21:45:00,1.15372,1.15398,1.15358,1.15361,716,,,1.1538299776066137,1.1541111310885022,1.1543178528423663,,,,,,,,,,-0.00021714455581700598,-0.00013153048727055253,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 22:00:00,1.15361,1.15397,1.15361,1.15371,574,,,1.153803315916255,1.154074664625911,1.1542961438122818,,0.0006657142857143013,0.0005770204693677798,,,,,,,-0.00022014484901844433,-0.0001492533596201309,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 22:15:00,1.15371,1.15437,1.15349,1.15393,852,,,1.1538314679348651,1.1540615132962826,1.1542830672475575,43.62416107382344,0.0006735714285714321,0.0005837194878124601,,,,,,,-0.00020243687532728316,-0.00015989006276156134,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 22:30:00,1.15393,1.15405,1.1537,1.15373,591,,,1.153808919504895,1.1540313757238934,1.154263314845859,44.62242562929066,0.0006414285714285864,0.0005559607286181225,,,,,,,-0.0002022105497820892,-0.00016835416016566692,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 22:45:00,1.15372,1.15384,1.15332,1.15346,708,,,1.1537313818371406,1.1539794324762667,1.1542346250299356,43.91891891891878,0.000622857142857163,0.0005399902405433765,,,,,,,-0.0002212672970067775,-0.00017893678753388905,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 23:00:00,1.15345,1.15372,1.15313,1.1537,597,,,1.1537244080955538,1.1539540295238786,1.1542155312788664,38.82063882063868,0.0006050000000000301,0.0005243997573026178,,,,,,,-0.00021453093318579697,-0.00018605561666427064,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 23:15:00,1.1537,1.15382,1.15361,1.15378,279,,,1.1537367618520973,1.1539382086580714,1.1541999765903357,47.97687861271635,0.0005578571428571813,0.00048350391136714216,,,,,,,-0.0002004265919219872,-0.00018892981171581396,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 23:30:00,1.15378,1.15382,1.15363,1.15369,136,1.153936,,1.1537263703294092,1.1539156442346103,1.154181763140681,35.051546391753675,0.0005035714285714762,0.0004364876427562657,1.1546950132097873,1.1531769867902129,0.33794748442590866,1.15497,1.15313,0.304347826087009,-0.00019427160555407497,-0.00018999817048346616,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
2026-04-02 23:45:00,1.15369,1.15395,1.15367,1.15382,291,1.153902,,1.1537471769228738,1.1539069493041914,1.1541688430285137,38.72053872053928,0.0004857142857143274,0.0004209619227559995,1.1546141088030408,1.1531898911969591,0.44242452863259146,1.15491,1.15313,0.38764044943822185,-0.0001768650309856845,-0.00018737154258390985,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
