symbol,timeframe,time,open,high,low,close,volume,quantity,sma_20,sma_50,ema_8,ema_21,ema_55,rsi_14,atr_14,atr_pct,bb_upper,bb_lower,bb_position,donchian_high_20,donchian_low_20,donchian_position,macd,macd_signal,fibo_382,fibo_500,fibo_618,fibo_zone,trigger_long_wick_rejection,trigger_bullish_engulfing,trend_proxy,volatility_proxy
IBOV,M20,2024-01-10,131816.56,132585.5,131816.56,132585.5,758220814.0,46683000.0,,,132585.5,132585.5,132585.5,,,,,,,,,,0.0,0.0,,,,NONE,0,0,RANGE,NORMAL_VOL
IBOV,M20,2024-01-10,132762.25,132762.25,132494.28,132495.16,2548438935.0,141145700.0,,,132565.42444444445,132577.28727272726,132582.27357142858,,,,,,,,,,-7.20660968660377,-1.441321937320754,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-10,132794.34,132835.81,132666.5,132742.86,829664101.0,48753600.0,,,132604.85456790123,132592.33933884295,132588.00880102042,,,,,,,,,,6.988856908632442,0.24471383186988538,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132959.52,132959.52,132771.57,132784.49,809452512.0,44795600.0,,,132644.77355281205,132609.80758076633,132595.02598669828,,,,,,,,,,21.351927809068002,4.466156627309508,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133047.4,133068.04,132850.51,132958.93,558213608.0,31125600.0,,,132714.5860966316,132641.54598251483,132608.02255860192,,,,,,,,,,46.27716081874678,12.828357465596962,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133069.76,133164.67,133024.14,133050.8,609010244.0,31807700.0,,,132789.30029738013,132678.7508931953,132623.83603865185,,,,,,,,,,72.60676319588674,24.78403861165492,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133008.92,133122.58,132865.49,133113.34,726257751.0,40493500.0,,,132861.30912018454,132718.2589938139,132641.31832298572,,,,,,,,,,97.39688741505961,39.30660837233586,,,,NONE,1,1,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132772.76,133089.69,132739.05,133010.78,546089079.0,33024700.0,,,132894.52487125463,132744.8518125581,132654.5133828791,,,,,,,,,,107.52798886978417,52.950884471825525,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132797.25,132799.33,132531.32,132764.73,815698233.0,44581000.0,,,132865.6815665314,132746.65892050735,132658.4496906334,,,,,,,,,,94.61215110507328,61.28313779847508,,,,NONE,1,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133362.34,133362.34,132778.42,132778.42,832415858.0,52019100.0,,,132846.2901073022,132749.54629137032,132662.73434453935,,,,,,,,,,84.50678361297469,65.927866961375,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133190.56,133405.49,133113.91,133353.12,832675366.0,43726900.0,,,132958.91897234615,132804.41662851846,132687.39097509152,,,,,,,,,,121.47144687571563,77.03658294424314,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133109.7,133294.39,133087.45,133227.36,614637295.0,38879400.0,,,133018.572534047,132842.86602592588,132706.67558312396,,,,,,,,,,139.01593864138704,89.43245408367193,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133212.45,133212.45,133113.17,133136.81,459321431.0,25567200.0,,,133044.84752648103,132869.58820538715,132722.03752658382,,,,,,,,,,143.95403402883676,100.3367700727049,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133310.25,133331.36,133186.98,133227.07,565804647.0,30271200.0,,,133085.34140948526,132902.08655035193,132740.0744006344,,356.6742857142817,0.002677190796992546,,,,,,,153.38263828933123,110.94594371603017,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133023.07,133349.83,133014.1,133349.83,768554840.0,43421000.0,,,133144.11665182188,132942.79050031994,132761.85138632602,68.41892184977243,325.7307142857088,0.002442678136790342,,,,,,,168.8145916183421,122.51967329649256,,,,NONE,0,1,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,133094.06,133094.06,132758.72,133003.89,1074527685.0,50851300.0,,,133112.95517363926,132948.34500029086,132770.49562252866,60.914844772469415,348.8121428571363,0.002622570985383482,,,,,,,151.38498705709935,128.2927360486139,,,,NONE,1,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132915.53,133147.92,132899.79,133059.23,589162920.0,30842400.0,,,133101.01624616387,132958.42545480988,132780.8075645812,57.39842569770293,342.2035714285656,0.002571813856344769,,,,,,,140.4187158246932,130.7179320038298,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132760.02,133000.94,132548.27,132923.77,777897561.0,47493000.0,,,133061.6281914608,132955.27495891807,132785.91336584615,53.120183519122584,363.2249999999954,0.0027325812381035794,,,,,,,119.4207686674199,128.45849933654782,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132457.14,132831.04,132457.14,132815.09,825060729.0,46925500.0,,,133006.84192669173,132942.5308717437,132786.9553884945,46.67983897773017,376.30214285713527,0.0028332785292479587,,,,,,,92.93883549669408,121.35456656857708,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132269.18,132483.94,132029.58,132483.94,1080125082.0,57338400.0,132943.256,,132890.64149853803,132900.84079249424,132776.133410334,38.21712451775976,417.7142857142774,0.003152942807364254,133461.4329391525,132425.0790608475,0.056796177815997606,133405.49,131816.56,0.42001850301775884,44.71522591280518,106.02669843742271,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132495.16,132495.16,132495.16,132495.16,0.0,0.0,132938.739,,132802.7567210851,132863.9607204493,132766.09864567922,36.87025300324517,400.1521428571349,0.003020126492598936,133471.41891182223,132406.05908817778,0.08363457101040851,133405.49,132029.58,0.3383796905320952,7.3186631230055355,86.28509137453928,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-10,132656.7,132692.23,132194.39,132194.39,896140696.0,54368600.0,132923.70049999998,,132667.56411639953,132803.0906549539,132745.6804797621,34.00696618383972,408.977142857134,0.003093755664345015,133522.0442570485,132325.35674295147,-0.10944105408359246,133405.49,132029.58,0.11978254391640904,-46.057090209418675,59.816655057747695,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBOV,M20,2024-01-11,128440.35,128518.91,128255.5,128280.96,739245828.0,40538600.0,132700.6055,,131692.7632016441,132391.9878681399,132586.22617691345,13.955152249863403,656.0792857142785,0.00511439332629159,134863.81368904628,130537.39731095373,-0.5215488093978965,133405.49,128255.5,0.00494369891980498,-399.53328338768915,-32.05333263133968,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,129423.67,129501.87,129249.21,129423.32,780477034.0,53502800.0,132532.54700000002,,131188.44249016762,132122.10897103627,132473.26524202368,27.17115881323481,700.6007142857072,0.0054132494382442605,135144.1071862013,129920.98681379875,-0.0952815134087798,133405.49,128255.5,0.22676160536234227,-580.791801879066,-141.80102648088496,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,128120.75,128120.75,128120.75,128120.75,0.0,0.0,132290.638,,130506.73304790816,131758.34906457842,132317.81826909428,17.606438631790667,748.8507142857094,0.005844882380767435,135551.50396183867,129029.77203816133,-0.1393835332085795,133405.49,128120.75,0.0,-820.0934696215554,-277.4595151090191,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,128201.26,128202.92,128069.79,128120.75,2967267009.0,167046600.0,132044.13550000003,,129976.51459281746,131427.65824052584,132167.92297376948,17.88493539391905,739.383571428568,0.005770990034233861,135774.60103934936,128313.6699606507,-0.02585735729438636,133405.49,128069.79,0.00955076184943052,-998.234736717568,-421.6145594307289,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,128291.09,128320.66,128139.28,128213.25,1023515965.0,58585600.0,131799.131,,129584.6780166358,131135.43930956896,132026.6846532777,19.04371488499119,745.5064285714273,0.005814581789100793,135862.69733013495,127735.56466986502,0.05877661287235727,133405.49,128069.79,0.026886818974081468,-1119.0492937105446,-561.101506286692,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,128359.94,128378.46,128239.26,128318.48,697910941.0,39924900.0,131564.516,,129303.30067960563,130879.35209960814,131894.24877280352,19.19582398797077,743.4107142857143,0.005793481299698332,135868.26388655268,127260.76811344732,0.12288264954570836,133405.49,128069.79,0.04660869239275118,-1192.5574589476455,-687.3926968188828,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,128427.76,128428.15,128294.2,128369.4,679606577.0,41520300.0,131344.7495,,129095.76719524882,130651.17463600739,131768.36131663196,18.460605124139192,728.9978571428583,0.005678906788867583,135835.2769383563,126854.2220616437,0.16870823741263072,133405.49,128069.79,0.05615195756882897,-1232.4969336041104,-796.4135441759283,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,128267.97,128452.68,128250.7,128426.55,675354963.0,39335100.0,131127.15600000002,,128947.05226297131,130448.936032734,131649.01091246653,19.91276203597316,701.202857142859,0.0054599524564263304,135745.1189320589,126509.19306794115,0.20759769624266164,133405.49,128069.79,0.06686282961935819,-1245.184021342313,-886.1676396092053,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,128550.9,128621.95,128426.71,128448.32,512908624.0,33689300.0,130881.91600000001,,128836.22287119992,130267.06184793999,131534.70052273557,19.557756882484497,697.4364285714297,0.005429704557999899,135523.03442764972,126240.79757235029,0.23782224716549816,133349.83,128069.79,0.07169074476708771,-1239.197277874031,-956.7735672621704,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,128673.74,128726.7,128515.88,128573.29,520815376.0,35082000.0,130649.2125,,128777.7933442666,130113.08258903635,131428.9358612093,21.237332599911113,680.8235714285703,0.005295217781458111,135261.79333494938,126036.63166505059,0.27497169434183283,133349.83,128069.79,0.09535912606722688,-1210.415786235084,-1007.5020110567532,,,,NONE,0,0,TREND_DOWN,NORMAL_VOL
IBOV,M20,2024-01-11,129451.63,129460.39,129125.35,129460.39,929646653.0,63001600.0,130465.3915,,128929.48148998513,130053.74689912394,131358.63065188038,29.890638449900152,710.8571428571439,0.005490923848268524,134951.8597797252,125978.9232202748,0.3879963662574301,133349.83,128069.79,0.2633692168998734,-1103.3064604639949,-1026.6629009382016,,,,NONE,1,0,TREND_DOWN,NORMAL_VOL
