symbol,timeframe,time,open,high,low,close,volume,quantity,sma_20,sma_50,ema_8,ema_21,ema_55,rsi_14,atr_14,atr_pct,bb_upper,bb_lower,bb_position,donchian_high_20,donchian_low_20,donchian_position,macd,macd_signal,fibo_382,fibo_500,fibo_618,fibo_zone,trigger_long_wick_rejection,trigger_bullish_engulfing,trend_proxy,volatility_proxy
IBRA,H1,2024-01-07,4895.68,4939.16,4888.25,4921.99,2755083989.0,153089600.0,,,4921.99,4921.99,4921.99,,,,,,,,,,0.0,0.0,,,,NONE,0,0,RANGE,NORMAL_VOL
IBRA,H1,2024-01-07,4923.53,4923.53,4923.53,4923.53,0.0,0.0,,,4922.332222222222,4922.13,4922.045,,,,,,,,,,0.12284900284976175,0.024569800569952352,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-07,4922.3,4926.88,4916.59,4923.53,4408230334.0,244787500.0,,,4922.598395061728,4922.257272727273,4922.098035714286,,,,,,,,,,0.21769823296926916,0.06319548704981572,,,,NONE,1,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-07,4938.53,4938.53,4918.7,4922.76,2137001048.0,137953400.0,,,4922.634307270233,4922.302975206612,4922.121677295919,,,,,,,,,,0.2281049148814418,0.09617737261614093,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-07,4936.95,4939.59,4932.57,4937.98,1936721135.0,108789300.0,,,4926.044461210181,4923.728159278738,4922.6880459639215,,,,,,,,,,1.447789866067069,0.36649987130632655,,,,NONE,1,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-07,4931.5,4941.66,4926.7,4936.58,1830257428.0,103148300.0,,,4928.385692052363,4924.896508435216,4923.184187179495,,,,,,,,,,2.275203547296769,0.7482406065044152,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-07,4933.53,4945.23,4930.7,4932.46,2071492520.0,111545100.0,,,4929.291093818505,4925.5840985774685,4923.515466208799,,,,,,,,,,2.568872915243446,1.1123670682522215,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-07,4923.78,4936.27,4908.22,4933.0,2148129104.0,134087500.0,,,4930.11529519217,4926.2582714340615,4923.854199558485,,,,,,,,,,2.812757771438555,1.4524452088894884,,,,NONE,1,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-08,5064.85,5064.85,5046.71,5046.8,1969346724.0,125254100.0,,,4956.04522959391,4937.216610394601,4928.245121002825,,,,,,,,,,12.049844108669276,3.571924988845446,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-08,5045.89,5050.86,5034.18,5040.8,2091590905.0,123949300.0,,,4974.879623017486,4946.633282176909,4932.264938109866,,,,,,,,,,18.670924924349492,6.5917249759462555,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-08,5039.05,5046.12,5035.58,5042.58,2126606976.0,106902100.0,,,4989.924151235822,4955.355711069918,4936.2047617488,,,,,,,,,,23.787601632653605,10.030900307287727,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-08,5042.85,5043.88,5021.58,5021.58,2457915504.0,133930000.0,,,4996.958784294528,4961.376100972652,4939.253877400628,,,,,,,,,,25.850096470980134,13.194739540026209,,,,NONE,0,0,TREND_UP,NORMAL_VOL
IBRA,H1,2024-01-08,5022.08,5033.85,5020.31,5029.04,5423135726.0,313986800.0,,,5004.087943340189,4967.5273645205925,4942.460524636321,,,,,,,,,,27.76652295148142,16.109096222317252,,,,NONE,0,0,TREND_UP,NORMAL_VOL
